WORLD LOG
=========
World(0/1000), Systems: 4137, Ships: 4, Rebels: 29
StarSystem{loc=(715.1378902466919, 479.7262665927216, 876.1806355931878), nNeigh=32, name='StarID_00818'}
StarSystem{loc=(719.5465938918433, 502.3712359035885, 898.1801906077873), nNeigh=30, name='StarID_00819'}
StarSystem{loc=(722.4974666701787, 480.50949229549775, 880.3719904416885), nNeigh=32, name='StarID_00820'}
StarSystem{loc=(721.7910479624508, 483.3352962673349, 847.120127627117), nNeigh=28, name='StarID_00821'}
StarSystem{loc=(733.7252978205765, 443.3186378372175, 870.468404270895), nNeigh=21, name='StarID_00822'}
StarSystem{loc=(717.2381938822695, 485.6257887007504, 878.8679691700403), nNeigh=32, name='StarID_00823'}
StarSystem{loc=(737.4887909073154, 494.87836349294633, 854.7974362499766), nNeigh=27, name='StarID_00824'}
StarSystem{loc=(710.9763318896906, 472.7574301473366, 884.1488211813808), nNeigh=32, name='StarID_00825'}
StarSystem{loc=(724.2259604683705, 491.89616685621627, 869.7523896052288), nNeigh=32, name='StarID_00826'}
StarSystem{loc=(734.2011084986677, 496.2099722237795, 896.0606860741583), nNeigh=29, name='StarID_00827'}
StarSystem{loc=(752.9282153739302, 489.9752593815088, 868.5229776632113), nNeigh=27, name='StarID_00828'}
StarSystem{loc=(721.7779363767761, 477.87434997831684, 880.2365310143839), nNeigh=32, name='StarID_00829'}
StarSystem{loc=(691.3632652745897, 509.43136289820455, 879.0180040103099), nNeigh=26, name='StarID_00830'}
StarSystem{loc=(728.4337839237002, 480.8617914572532, 873.7897298996786), nNeigh=32, name='StarID_00831'}
StarSystem{loc=(717.6989120446455, 510.82025068400606, 887.0908466887581), nNeigh=32, name='StarID_00832'}
StarSystem{loc=(724.2250125043753, 481.10401078292693, 875.7022529695193), nNeigh=32, name='StarID_00833'}
StarSystem{loc=(721.9693049170264, 471.4381395975758, 878.2105265181901), nNeigh=32, name='StarID_00834'}
StarSystem{loc=(716.1337418481367, 490.5341727595326, 866.1005840431001), nNeigh=31, name='StarID_00835'}
StarSystem{loc=(721.7114501031053, 481.7418047879931, 879.012255171668), nNeigh=32, name='StarID_00836'}
StarSystem{loc=(720.8722378320656, 482.0846068735097, 890.6142253700996), nNeigh=32, name='StarID_00837'}
StarSystem{loc=(847.7657813662355, 521.9759568522305, 946.1148204491632), nNeigh=20, name='StarID_00838'}
StarSystem{loc=(886.8801918977513, 485.6224360980157, 962.4863235600604), nNeigh=46, name='StarID_00839'}
StarSystem{loc=(851.4260714943023, 469.4376512573807, 931.7819844901998), nNeigh=25, name='StarID_00840'}
StarSystem{loc=(872.6077873926341, 487.6488269741169, 953.2861885532665), nNeigh=36, name='StarID_00841'}
StarSystem{loc=(893.8480457710964, 487.34010260748715, 947.427956048904), nNeigh=53, name='StarID_00842'}
StarSystem{loc=(862.609923747744, 457.5475443347352, 938.9805376602596), nNeigh=32, name='StarID_00843'}
StarSystem{loc=(871.4235082424805, 492.56047444537927, 955.652582483979), nNeigh=33, name='StarID_00844'}
StarSystem{loc=(870.8049664654844, 496.7678202033218, 948.2079633614446), nNeigh=33, name='StarID_00845'}
StarSystem{loc=(880.492573077159, 514.6248006201142, 954.319398044478), nNeigh=25, name='StarID_00846'}
StarSystem{loc=(876.4718280136084, 492.47306936365516, 955.4225024929234), nNeigh=35, name='StarID_00847'}
StarSystem{loc=(868.6451505551064, 489.0901263343076, 983.7482110173925), nNeigh=23, name='StarID_00848'}
StarSystem{loc=(866.7452343998747, 498.6939071348527, 982.8946159767045), nNeigh=24, name='StarID_00849'}
StarSystem{loc=(876.6929259780537, 486.2548809111932, 939.8725474762404), nNeigh=36, name='StarID_00850'}
StarSystem{loc=(859.7532243816294, 492.1703772237325, 935.3323473929673), nNeigh=30, name='StarID_00851'}
StarSystem{loc=(878.084866527124, 501.2038956790805, 972.5603485816212), nNeigh=24, name='StarID_00852'}
StarSystem{loc=(859.9464769651488, 507.6105498229084, 956.4732882479401), nNeigh=27, name='StarID_00853'}
StarSystem{loc=(872.2979679771406, 493.3020912740314, 948.0539264504597), nNeigh=33, name='StarID_00854'}
StarSystem{loc=(878.3459196444225, 488.7158895809982, 913.9814707904194), nNeigh=22, name='StarID_00855'}
StarSystem{loc=(861.7782469913844, 495.99528236659586, 969.5277893742784), nNeigh=28, name='StarID_00856'}
StarSystem{loc=(870.6976851708868, 494.999730985063, 950.6675721169495), nNeigh=33, name='StarID_00857'}
StarSystem{loc=(872.936521255011, 494.785504901335, 947.1828594307736), nNeigh=33, name='StarID_00858'}
StarSystem{loc=(886.4338095500765, 472.35341310337634, 926.1515356095287), nNeigh=44, name='StarID_00859'}
StarSystem{loc=(873.0797886317051, 489.2896970380526, 942.4258400127006), nNeigh=35, name='StarID_00860'}
StarSystem{loc=(872.2506811087684, 485.7230023297371, 970.3710102656457), nNeigh=33, name='StarID_00861'}
StarSystem{loc=(889.9515387849589, 482.0708767475172, 978.6561697794932), nNeigh=38, name='StarID_00862'}
StarSystem{loc=(872.5357780505193, 481.72167321143513, 954.5365851723792), nNeigh=36, name='StarID_00863'}
StarSystem{loc=(880.5659280348311, 481.88863837900624, 964.9960285735485), nNeigh=44, name='StarID_00864'}
StarSystem{loc=(860.7774653790143, 491.33360733907557, 941.3852180862999), nNeigh=31, name='StarID_00865'}
StarSystem{loc=(869.9101723656972, 496.21928520830505, 944.828109870119), nNeigh=32, name='StarID_00866'}
StarSystem{loc=(861.0427625572221, 471.83618389564566, 935.3705749506598), nNeigh=27, name='StarID_00867'}
StarSystem{loc=(100.14619846747745, 507.4401168170876, 132.44379130120006), nNeigh=24, name='StarID_00868'}
StarSystem{loc=(100.9316988459052, 451.4442478736503, 96.85467942030814), nNeigh=17, name='StarID_00869'}
StarSystem{loc=(115.84971663354739, 493.355239064333, 108.80059853353043), nNeigh=24, name='StarID_00870'}
StarSystem{loc=(85.67020849920146, 478.17927307709385, 159.4542282923702), nNeigh=21, name='StarID_00871'}
StarSystem{loc=(93.95497290448779, 475.7174526972599, 85.74665978568316), nNeigh=21, name='StarID_00872'}
StarSystem{loc=(95.51127116439186, 472.054201203352, 106.37589428878188), nNeigh=28, name='StarID_00873'}
StarSystem{loc=(68.89156128699976, 496.73665110714205, 103.51381625298586), nNeigh=25, name='StarID_00874'}
StarSystem{loc=(79.77542785989459, 469.8063591892431, 122.40086495162014), nNeigh=34, name='StarID_00875'}
StarSystem{loc=(80.79516634236144, 478.95696524698104, 132.23859282845862), nNeigh=35, name='StarID_00876'}
StarSystem{loc=(85.34512418470628, 467.8686097979598, 153.8770597161392), nNeigh=23, name='StarID_00877'}
StarSystem{loc=(86.1882215097038, 481.4481336125704, 118.85727147276249), nNeigh=31, name='StarID_00878'}
StarSystem{loc=(77.26633148362984, 484.66666742313373, 132.89890828810533), nNeigh=33, name='StarID_00879'}
StarSystem{loc=(94.59711232641563, 485.853959823623, 133.71538852704532), nNeigh=29, name='StarID_00880'}
StarSystem{loc=(83.05526334671862, 483.570394553177, 145.74695011272826), nNeigh=26, name='StarID_00881'}
StarSystem{loc=(94.14195256412192, 455.81338999212676, 128.59103053961078), nNeigh=28, name='StarID_00882'}
StarSystem{loc=(79.38588152486749, 479.5853062508714, 125.97356826005259), nNeigh=35, name='StarID_00883'}
StarSystem{loc=(80.4220122317277, 485.00705071973084, 129.94952850157065), nNeigh=34, name='StarID_00884'}
StarSystem{loc=(61.06274680838513, 459.9874036204167, 108.89988310240267), nNeigh=27, name='StarID_00885'}
StarSystem{loc=(41.84507475323349, 478.4308725375364, 107.14041339018708), nNeigh=16, name='StarID_00886'}
StarSystem{loc=(68.35422416272003, 444.8838191457079, 149.39457980972654), nNeigh=18, name='StarID_00887'}
StarSystem{loc=(54.0984037756774, 442.75142438983283, 134.1413087065309), nNeigh=16, name='StarID_00888'}
StarSystem{loc=(89.51384812959905, 461.98987117534773, 98.56370101640013), nNeigh=24, name='StarID_00889'}
StarSystem{loc=(88.48267892765786, 479.48161572146165, 141.0908402976115), nNeigh=29, name='StarID_00890'}
StarSystem{loc=(97.78883997617977, 485.0706724247536, 143.99010436270893), nNeigh=25, name='StarID_00891'}
StarSystem{loc=(81.76461135067674, 446.82034748627717, 121.78587738326115), nNeigh=26, name='StarID_00892'}
StarSystem{loc=(89.27765842052332, 495.59027688181203, 97.55830941555644), nNeigh=24, name='StarID_00893'}
StarSystem{loc=(74.20532637778803, 476.24399090813176, 128.77703794233145), nNeigh=35, name='StarID_00894'}
StarSystem{loc=(88.6904734788924, 476.28776123362195, 103.74913641939396), nNeigh=28, name='StarID_00895'}
StarSystem{loc=(82.08867639097632, 514.9257426622461, 137.9066941740826), nNeigh=21, name='StarID_00896'}
StarSystem{loc=(64.12401371431432, 465.1904809921505, 134.12632174272687), nNeigh=29, name='StarID_00897'}
StarSystem{loc=(70.34221558391788, 503.9119700466743, 109.90000566899738), nNeigh=27, name='StarID_00898'}
StarSystem{loc=(76.907305208765, 445.91298812676627, 101.82110179336145), nNeigh=20, name='StarID_00899'}
StarSystem{loc=(79.54128426949613, 479.67187299042155, 123.19088632393763), nNeigh=35, name='StarID_00900'}
StarSystem{loc=(64.02865862187252, 474.9934551527839, 165.63074619730992), nNeigh=17, name='StarID_00901'}
StarSystem{loc=(101.46402269364425, 478.536002708055, 132.20679670121413), nNeigh=29, name='StarID_00902'}
StarSystem{loc=(438.6236161464774, 599.7776221112806, 802.6123148679553), nNeigh=39, name='StarID_00903'}
StarSystem{loc=(424.0471595108618, 603.5039169704314, 773.8748725677494), nNeigh=29, name='StarID_00904'}
StarSystem{loc=(412.1401137992695, 589.6447471908717, 820.7124474199187), nNeigh=36, name='StarID_00905'}
StarSystem{loc=(431.0815302890193, 594.8599251884272, 803.4940888830027), nNeigh=39, name='StarID_00906'}
StarSystem{loc=(427.7800595416355, 592.7805648180507, 814.3388599243849), nNeigh=39, name='StarID_00907'}
StarSystem{loc=(427.6816032514897, 621.2966173462322, 820.9390323504068), nNeigh=33, name='StarID_00908'}
StarSystem{loc=(424.4899437388236, 597.5511778149518, 800.5470045530935), nNeigh=39, name='StarID_00909'}
StarSystem{loc=(435.2390551585065, 611.8603797879833, 787.7026885486987), nNeigh=37, name='StarID_00910'}
StarSystem{loc=(431.5647098950441, 614.1223030711567, 809.1106802627445), nNeigh=39, name='StarID_00911'}
StarSystem{loc=(434.1965469818877, 577.5881839537188, 821.3992200581467), nNeigh=34, name='StarID_00912'}
StarSystem{loc=(438.66986541245853, 596.8532537528639, 818.6138228730506), nNeigh=39, name='StarID_00913'}
StarSystem{loc=(424.8936446068194, 598.7178860903219, 813.04131717069), nNeigh=39, name='StarID_00914'}
StarSystem{loc=(440.8283337822818, 575.636491250717, 790.3101652610615), nNeigh=31, name='StarID_00915'}
StarSystem{loc=(408.2308877909332, 576.7042847018356, 829.9706765588195), nNeigh=27, name='StarID_00916'}
StarSystem{loc=(431.0602710496156, 595.111250387517, 841.1855091955875), nNeigh=29, name='StarID_00917'}
StarSystem{loc=(436.5644640116324, 594.6169986550794, 811.6137752643738), nNeigh=39, name='StarID_00918'}
StarSystem{loc=(443.0283641793207, 602.0822131312186, 820.3042119382992), nNeigh=38, name='StarID_00919'}
StarSystem{loc=(424.83575139413006, 618.4318088932322, 831.5242461764774), nNeigh=29, name='StarID_00920'}
StarSystem{loc=(430.04268005388224, 593.9146590676495, 802.7636545042922), nNeigh=39, name='StarID_00921'}
StarSystem{loc=(449.0158976868808, 600.3001361583284, 775.5445622169171), nNeigh=31, name='StarID_00922'}
StarSystem{loc=(431.41297127798305, 594.1682602959396, 795.8132347780194), nNeigh=39, name='StarID_00923'}
StarSystem{loc=(429.6925380617012, 591.5884997120148, 780.133159415076), nNeigh=33, name='StarID_00924'}
StarSystem{loc=(430.68763771323165, 594.5084011447462, 783.9757806525715), nNeigh=35, name='StarID_00925'}
StarSystem{loc=(445.35341922076645, 578.87363334692, 793.2699808868085), nNeigh=34, name='StarID_00926'}
StarSystem{loc=(441.4623178758079, 596.1375297043257, 807.6670367998813), nNeigh=39, name='StarID_00927'}
StarSystem{loc=(439.76964223105807, 607.9425425837749, 799.3772146642192), nNeigh=39, name='StarID_00928'}
StarSystem{loc=(415.71568871602364, 579.843562398337, 800.9117973667779), nNeigh=37, name='StarID_00929'}
StarSystem{loc=(423.7614214655424, 579.1085259052784, 796.1243196746868), nNeigh=37, name='StarID_00930'}
StarSystem{loc=(423.93016381446176, 590.9433653686074, 794.5002419024706), nNeigh=39, name='StarID_00931'}
StarSystem{loc=(431.9849379394624, 592.6517543588976, 799.0718702634204), nNeigh=39, name='StarID_00932'}
StarSystem{loc=(428.4857405593981, 598.7773358432643, 805.3412207987159), nNeigh=39, name='StarID_00933'}
StarSystem{loc=(420.7435633183478, 616.9213913351365, 780.1409044569353), nNeigh=33, name='StarID_00934'}
StarSystem{loc=(442.87850547031115, 600.4245499611316, 834.4785550177154), nNeigh=33, name='StarID_00935'}
StarSystem{loc=(406.66260497443176, 620.6113195262077, 810.377674488083), nNeigh=35, name='StarID_00936'}
StarSystem{loc=(462.3726895906333, 579.3602878431138, 804.3464980752633), nNeigh=30, name='StarID_00937'}
StarSystem{loc=(429.9269001263123, 587.1441996258753, 797.5285862795863), nNeigh=39, name='StarID_00938'}
StarSystem{loc=(424.37428831657223, 598.6589065089374, 805.0449871033136), nNeigh=39, name='StarID_00939'}
StarSystem{loc=(433.91000107907513, 623.0194044926545, 818.9157591586135), nNeigh=30, name='StarID_00940'}
StarSystem{loc=(430.7334656217881, 593.9300529326601, 803.5082353255775), nNeigh=39, name='StarID_00941'}
StarSystem{loc=(428.12986953857717, 625.3000136670568, 795.1505147451896), nNeigh=34, name='StarID_00942'}
StarSystem{loc=(632.0324328034447, 843.9646906192254, 850.0554194329683), nNeigh=30, name='StarID_00943'}
StarSystem{loc=(646.1528103271206, 848.5103282742446, 798.5560868341981), nNeigh=17, name='StarID_00944'}
StarSystem{loc=(685.0443111522744, 805.2157532496045, 862.1531961244752), nNeigh=19, name='StarID_00945'}
StarSystem{loc=(638.9324704220023, 822.3856348477551, 852.1211372352519), nNeigh=26, name='StarID_00946'}
StarSystem{loc=(656.0714328719257, 836.9637347385192, 809.3589525719452), nNeigh=23, name='StarID_00947'}
StarSystem{loc=(659.6840963452477, 836.8970022868424, 824.1131109377608), nNeigh=25, name='StarID_00948'}
StarSystem{loc=(652.5735271836905, 836.5136962431071, 846.0798193539256), nNeigh=34, name='StarID_00949'}
StarSystem{loc=(653.704953175525, 839.4264039545885, 814.0267169798061), nNeigh=24, name='StarID_00950'}
StarSystem{loc=(651.9897408918531, 838.9640115585471, 846.8662716297118), nNeigh=34, name='StarID_00951'}
StarSystem{loc=(650.0447374258366, 840.0410650074429, 847.9251735707294), nNeigh=31, name='StarID_00952'}
StarSystem{loc=(642.5329766705128, 839.5520838558676, 837.1289702517903), nNeigh=32, name='StarID_00953'}
StarSystem{loc=(660.6707351342661, 841.4610381755301, 844.2782836781354), nNeigh=32, name='StarID_00954'}
StarSystem{loc=(652.6994698948366, 837.3907762304876, 843.2020366851946), nNeigh=34, name='StarID_00955'}
StarSystem{loc=(627.5659599107223, 823.4220584513989, 834.969333325572), nNeigh=28, name='StarID_00956'}
StarSystem{loc=(610.8209303788854, 844.7636208713792, 842.0036813691803), nNeigh=17, name='StarID_00957'}
StarSystem{loc=(664.4094428322134, 878.8833639687809, 835.37084040308), nNeigh=15, name='StarID_00958'}
StarSystem{loc=(612.5545964113439, 855.8610626051152, 862.5246785133484), nNeigh=15, name='StarID_00959'}
StarSystem{loc=(663.2360306784169, 795.8629101615811, 826.7612728667901), nNeigh=17, name='StarID_00960'}
StarSystem{loc=(650.467336919545, 836.0032741092788, 826.7838771723652), nNeigh=28, name='StarID_00961'}
StarSystem{loc=(643.5929799719573, 836.6007406911539, 855.6994233522191), nNeigh=28, name='StarID_00962'}
StarSystem{loc=(646.7126620943205, 798.7624274601341, 858.2954914845628), nNeigh=20, name='StarID_00963'}
StarSystem{loc=(654.7422886521373, 864.3415873542085, 879.5256173886546), nNeigh=17, name='StarID_00964'}
StarSystem{loc=(650.8081388918005, 845.592603950633, 800.096941077666), nNeigh=18, name='StarID_00965'}
StarSystem{loc=(652.7648712994677, 835.5671704596532, 882.4201624898258), nNeigh=23, name='StarID_00966'}
StarSystem{loc=(645.0992920637248, 871.4922703132728, 864.6804091901192), nNeigh=18, name='StarID_00967'}
StarSystem{loc=(649.9195474015835, 819.9470923986418, 875.0208660556417), nNeigh=21, name='StarID_00968'}
StarSystem{loc=(643.1075155833722, 841.4928604960854, 805.6627321130704), nNeigh=20, name='StarID_00969'}
StarSystem{loc=(662.8608467502618, 806.2947619237204, 845.2593441666813), nNeigh=24, name='StarID_00970'}
StarSystem{loc=(659.2909956906173, 846.3200534301352, 853.1345630136955), nNeigh=30, name='StarID_00971'}
StarSystem{loc=(662.7719108295823, 837.4395585887459, 835.6481811711462), nNeigh=32, name='StarID_00972'}
StarSystem{loc=(652.0815987311187, 824.3533049963406, 837.5757131984623), nNeigh=30, name='StarID_00973'}
StarSystem{loc=(634.1483253072314, 840.9246570921141, 816.642163636395), nNeigh=22, name='StarID_00974'}
StarSystem{loc=(631.3134995687374, 852.3518235991402, 867.0273543261444), nNeigh=22, name='StarID_00975'}
StarSystem{loc=(665.5794379422587, 871.1526941489828, 854.7413923768116), nNeigh=18, name='StarID_00976'}
StarSystem{loc=(655.0387223828374, 835.1010690928141, 884.196444436231), nNeigh=22, name='StarID_00977'}
StarSystem{loc=(622.7235054121969, 725.3286425855092, 361.75305486217525), nNeigh=31, name='StarID_00978'}
StarSystem{loc=(643.5380439780934, 729.5613234750957, 353.2400231755315), nNeigh=33, name='StarID_00979'}
StarSystem{loc=(663.1300524789812, 725.7992831774787, 358.09363270783825), nNeigh=21, name='StarID_00980'}
StarSystem{loc=(634.1043830948281, 745.1454118162156, 360.647622553738), nNeigh=41, name='StarID_00981'}
StarSystem{loc=(604.0560054651427, 736.8080477585983, 349.22831596725223), nNeigh=36, name='StarID_00982'}
StarSystem{loc=(650.8915164489756, 719.8724901764003, 325.5420888914897), nNeigh=20, name='StarID_00983'}
StarSystem{loc=(655.5633339250949, 705.2349842338011, 360.02912183039916), nNeigh=21, name='StarID_00984'}
StarSystem{loc=(645.1938735886336, 732.5891068484558, 344.8150166403521), nNeigh=38, name='StarID_00985'}
StarSystem{loc=(665.2736364954576, 720.198883446364, 371.74467611672026), nNeigh=19, name='StarID_00986'}
StarSystem{loc=(623.9087838248957, 766.6148595918556, 344.98942977723414), nNeigh=34, name='StarID_00987'}
StarSystem{loc=(636.3683168060085, 720.0444026663068, 327.6001234495176), nNeigh=30, name='StarID_00988'}
StarSystem{loc=(605.7699932415418, 693.3759208351712, 338.8838050516153), nNeigh=17, name='StarID_00989'}
StarSystem{loc=(624.0630986569016, 695.2730180544165, 304.55796276517765), nNeigh=10, name='StarID_00990'}
StarSystem{loc=(652.4567330254173, 753.8925986938899, 353.04300354625263), nNeigh=38, name='StarID_00991'}
StarSystem{loc=(647.8472575416375, 716.6705779849715, 342.6525739059428), nNeigh=24, name='StarID_00992'}
StarSystem{loc=(636.9473567319626, 689.3590640300827, 365.72209829981887), nNeigh=19, name='StarID_00993'}
StarSystem{loc=(647.2250917619294, 724.0349354347138, 318.6552714048858), nNeigh=23, name='StarID_00994'}
StarSystem{loc=(609.764556303234, 720.9536745058595, 305.59667791871914), nNeigh=17, name='StarID_00995'}
StarSystem{loc=(641.4797841879232, 722.4363932565007, 356.8440728933755), nNeigh=27, name='StarID_00996'}
StarSystem{loc=(634.976856511536, 721.972589993816, 346.2793955296468), nNeigh=36, name='StarID_00997'}
StarSystem{loc=(637.1192992258726, 720.4198684773476, 350.68241275931797), nNeigh=27, name='StarID_00998'}
StarSystem{loc=(648.796993066462, 730.9829724431709, 379.03478657871466), nNeigh=18, name='StarID_00999'}
StarSystem{loc=(642.7870117763113, 693.7422266847811, 368.0768485044629), nNeigh=19, name='StarID_01000'}
StarSystem{loc=(641.0038884944474, 703.6664149536599, 333.2919175228959), nNeigh=21, name='StarID_01001'}
StarSystem{loc=(636.4751739640059, 721.1103655146081, 340.7411641284473), nNeigh=34, name='StarID_01002'}
StarSystem{loc=(635.1911121413971, 720.4480812678773, 344.22323713612417), nNeigh=32, name='StarID_01003'}
StarSystem{loc=(627.9829773113443, 715.437050754873, 351.4494133420925), nNeigh=28, name='StarID_01004'}
StarSystem{loc=(597.8399321721172, 721.1119082585853, 314.5036851536937), nNeigh=13, name='StarID_01005'}
StarSystem{loc=(604.3899851639635, 710.4626770822155, 376.4681466584916), nNeigh=14, name='StarID_01006'}
StarSystem{loc=(596.3926250328071, 815.6234741732164, 961.9203449664526), nNeigh=19, name='StarID_01007'}
StarSystem{loc=(595.322702931385, 819.6856960213261, 961.8710097380413), nNeigh=19, name='StarID_01008'}
StarSystem{loc=(618.0759801275127, 800.9268208987113, 953.2886844137233), nNeigh=19, name='StarID_01009'}
StarSystem{loc=(608.2195191230944, 825.752411279581, 952.0358743080288), nNeigh=19, name='StarID_01010'}
StarSystem{loc=(598.7602201279682, 795.2551888614796, 940.1292930608674), nNeigh=19, name='StarID_01011'}
StarSystem{loc=(601.2575451620601, 804.421381028879, 944.9586369675221), nNeigh=19, name='StarID_01012'}
StarSystem{loc=(614.2185408970066, 802.8932281612314, 957.539989609699), nNeigh=19, name='StarID_01013'}
StarSystem{loc=(600.6517551773569, 806.1676224241905, 942.6770075176231), nNeigh=19, name='StarID_01014'}
StarSystem{loc=(603.5608403375528, 804.4502409525953, 957.1907761651698), nNeigh=19, name='StarID_01015'}
StarSystem{loc=(593.9457340713815, 794.5766772841755, 965.6669280835836), nNeigh=19, name='StarID_01016'}
StarSystem{loc=(604.965468588806, 805.209305540927, 955.62243615144), nNeigh=19, name='StarID_01017'}
StarSystem{loc=(606.0273241961924, 805.6655015150515, 960.0184794600993), nNeigh=19, name='StarID_01018'}
StarSystem{loc=(603.9746652885776, 804.7547897003317, 953.976868897872), nNeigh=19, name='StarID_01019'}
StarSystem{loc=(603.3618360768597, 807.0733666180455, 953.5178892193834), nNeigh=19, name='StarID_01020'}
StarSystem{loc=(611.1263008364205, 800.019712241606, 944.0584798739757), nNeigh=19, name='StarID_01021'}
StarSystem{loc=(606.4742391145012, 804.9973853603905, 948.4578778309378), nNeigh=19, name='StarID_01022'}
StarSystem{loc=(625.3881388857319, 807.5152062284005, 960.5476747764353), nNeigh=19, name='StarID_01023'}
StarSystem{loc=(606.7235154368849, 813.8559211401241, 952.0300242805038), nNeigh=19, name='StarID_01024'}
StarSystem{loc=(614.8214980870456, 798.6659375752948, 970.0464673255677), nNeigh=19, name='StarID_01025'}
StarSystem{loc=(605.0543470636444, 805.199543043371, 953.6621209563261), nNeigh=19, name='StarID_01026'}
StarSystem{loc=(270.22632751565345, 731.461336062297, 556.4203668029517), nNeigh=28, name='StarID_01027'}
StarSystem{loc=(258.8079053601443, 726.3673752519956, 561.1166356743823), nNeigh=28, name='StarID_01028'}
StarSystem{loc=(261.06178282617816, 724.1866395324118, 557.4902068429096), nNeigh=28, name='StarID_01029'}
StarSystem{loc=(263.2457992419695, 735.8808651957478, 564.6432224602356), nNeigh=28, name='StarID_01030'}
StarSystem{loc=(257.3704541510402, 719.8251038862436, 558.2183911043012), nNeigh=28, name='StarID_01031'}
StarSystem{loc=(262.0978390079567, 740.3148122631801, 554.8079069254826), nNeigh=28, name='StarID_01032'}
StarSystem{loc=(259.41534795465867, 730.046311309287, 558.3725563560321), nNeigh=28, name='StarID_01033'}
StarSystem{loc=(262.5406132948065, 733.1623484586655, 567.6793600635264), nNeigh=28, name='StarID_01034'}
StarSystem{loc=(267.45202140199103, 732.031209128945, 545.9363609965283), nNeigh=28, name='StarID_01035'}
StarSystem{loc=(260.00266774667625, 725.5253826241026, 558.0730601353196), nNeigh=28, name='StarID_01036'}
StarSystem{loc=(260.40219011325064, 727.4130235840455, 558.2276204067684), nNeigh=28, name='StarID_01037'}
StarSystem{loc=(251.79122338577162, 717.0967712934367, 563.4323863947247), nNeigh=28, name='StarID_01038'}
StarSystem{loc=(261.4441596798303, 720.0198970391366, 571.2165851943874), nNeigh=28, name='StarID_01039'}
StarSystem{loc=(267.0992965881, 723.5774508028251, 561.9884913280137), nNeigh=28, name='StarID_01040'}
StarSystem{loc=(257.1161386320726, 729.6458831381608, 545.8041829824908), nNeigh=28, name='StarID_01041'}
StarSystem{loc=(273.57188291835365, 733.3553071007796, 558.2689584428967), nNeigh=28, name='StarID_01042'}
StarSystem{loc=(254.8443822567517, 719.8378420565738, 550.3091354070085), nNeigh=28, name='StarID_01043'}
StarSystem{loc=(258.0473285492395, 726.1068414277696, 559.7646611980468), nNeigh=28, name='StarID_01044'}
StarSystem{loc=(261.38149400118147, 730.2821696570484, 551.8095416097261), nNeigh=28, name='StarID_01045'}
StarSystem{loc=(255.79336016289116, 723.7632726382695, 551.0505511983476), nNeigh=28, name='StarID_01046'}
StarSystem{loc=(258.1087802336703, 727.3440448558894, 551.4674116161057), nNeigh=28, name='StarID_01047'}
StarSystem{loc=(260.98426308692575, 726.2035583578134, 554.8484896660929), nNeigh=28, name='StarID_01048'}
StarSystem{loc=(259.8919383778433, 722.7626433605552, 562.916656845369), nNeigh=28, name='StarID_01049'}
StarSystem{loc=(256.8331945265352, 733.9808657656878, 564.4725095904505), nNeigh=28, name='StarID_01050'}
StarSystem{loc=(260.39899596030483, 727.2890764883763, 560.3384177190921), nNeigh=28, name='StarID_01051'}
StarSystem{loc=(260.7283738796732, 728.1893244646676, 558.9526500143837), nNeigh=28, name='StarID_01052'}
StarSystem{loc=(257.79105588468786, 728.5282739703705, 566.5462243028942), nNeigh=28, name='StarID_01053'}
StarSystem{loc=(261.95972112686894, 727.1573575743024, 552.6547641569794), nNeigh=28, name='StarID_01054'}
StarSystem{loc=(269.95906219605064, 738.3625780975556, 557.592003080912), nNeigh=28, name='StarID_01055'}
StarSystem{loc=(371.0652830478355, 171.1236210411388, 538.2263853930502), nNeigh=15, name='StarID_01056'}
StarSystem{loc=(352.2130253923106, 153.13967252653254, 531.447982432001), nNeigh=13, name='StarID_01057'}
StarSystem{loc=(347.25813506760664, 181.96621354808448, 510.2864532850733), nNeigh=14, name='StarID_01058'}
StarSystem{loc=(352.58946096435824, 159.03257350136866, 505.41212499878355), nNeigh=14, name='StarID_01059'}
StarSystem{loc=(359.63937839793726, 156.34156911633048, 512.2744247124697), nNeigh=14, name='StarID_01060'}
StarSystem{loc=(352.45333499216076, 132.33948904651004, 527.1181013963169), nNeigh=10, name='StarID_01061'}
StarSystem{loc=(365.8631767411049, 152.1282313043689, 495.66488416416394), nNeigh=14, name='StarID_01062'}
StarSystem{loc=(354.0959966542727, 150.18610232095392, 496.4961169787966), nNeigh=14, name='StarID_01063'}
StarSystem{loc=(363.33781945259784, 141.78817642028804, 507.28172694613534), nNeigh=14, name='StarID_01064'}
StarSystem{loc=(373.8550012864821, 145.87608786967232, 494.3312512160617), nNeigh=14, name='StarID_01065'}
StarSystem{loc=(378.4953977538458, 174.52676518630258, 492.9038641870423), nNeigh=14, name='StarID_01066'}
StarSystem{loc=(354.08978134052313, 145.14085189260297, 493.7713092763179), nNeigh=13, name='StarID_01067'}
StarSystem{loc=(359.5418806410515, 156.25521140759506, 512.1013591163226), nNeigh=14, name='StarID_01068'}
StarSystem{loc=(355.3290326011925, 169.44996111904706, 484.2978899592119), nNeigh=13, name='StarID_01069'}
StarSystem{loc=(353.56129997909215, 175.39904142879857, 493.54289891766075), nNeigh=15, name='StarID_01070'}
StarSystem{loc=(873.7331153142673, 139.96259510260043, 63.88792205727948), nNeigh=34, name='StarID_01071'}
