WORLD LOG
=========
World(0/1000), Systems: 3943, Ships: 5, Rebels: 30
StarSystem{loc=(693.7376355013955, 584.43094617337, 775.6844104802786), nNeigh=20, name='StarID_01611'}
StarSystem{loc=(695.6795594991635, 582.7502136950933, 779.6714869482348), nNeigh=22, name='StarID_01612'}
StarSystem{loc=(695.6747471071697, 582.6007685612499, 776.8128257188805), nNeigh=20, name='StarID_01613'}
StarSystem{loc=(694.5590702404859, 585.4697541302644, 781.8591869954657), nNeigh=22, name='StarID_01614'}
StarSystem{loc=(691.6004993295193, 541.1109305698616, 760.8718358962863), nNeigh=14, name='StarID_01615'}
StarSystem{loc=(704.3618164193183, 587.5743734098244, 767.9476179527438), nNeigh=23, name='StarID_01616'}
StarSystem{loc=(705.0679480100285, 580.6960804152955, 766.1985028229568), nNeigh=22, name='StarID_01617'}
StarSystem{loc=(478.98984803250505, 409.4621781493074, 904.4176342603067), nNeigh=37, name='StarID_01618'}
StarSystem{loc=(491.5976846958798, 420.87679567215656, 908.8944521616708), nNeigh=35, name='StarID_01619'}
StarSystem{loc=(482.9456652608149, 408.56791963890726, 896.0093568598938), nNeigh=36, name='StarID_01620'}
StarSystem{loc=(482.40469943241646, 410.70635353058975, 903.4150596828181), nNeigh=36, name='StarID_01621'}
StarSystem{loc=(482.5899253541121, 407.68959555645233, 908.4553350415456), nNeigh=36, name='StarID_01622'}
StarSystem{loc=(469.2730938689055, 406.204380222589, 915.3038195593065), nNeigh=39, name='StarID_01623'}
StarSystem{loc=(484.13546881402334, 409.1849943587014, 915.6523031941608), nNeigh=35, name='StarID_01624'}
StarSystem{loc=(484.40312299266935, 411.95067692974084, 911.5892735375743), nNeigh=35, name='StarID_01625'}
StarSystem{loc=(481.22051934996034, 410.96779228785005, 925.5150551477931), nNeigh=35, name='StarID_01626'}
StarSystem{loc=(474.6015441806637, 400.1975902883579, 904.6279648701359), nNeigh=36, name='StarID_01627'}
StarSystem{loc=(478.9990007633715, 400.35193433696037, 896.9947614469652), nNeigh=36, name='StarID_01628'}
StarSystem{loc=(469.9613178149489, 407.561697991039, 907.1145227241955), nNeigh=39, name='StarID_01629'}
StarSystem{loc=(488.82448100804345, 397.88641568106874, 906.700228523495), nNeigh=35, name='StarID_01630'}
StarSystem{loc=(476.41653141585766, 408.2713159784294, 907.7818607173458), nNeigh=37, name='StarID_01631'}
StarSystem{loc=(497.0184980394992, 406.57413522150864, 915.0691993229576), nNeigh=35, name='StarID_01632'}
StarSystem{loc=(483.62876415015546, 409.53106818572775, 909.9962132152586), nNeigh=36, name='StarID_01633'}
StarSystem{loc=(478.1810873868601, 416.80334236685667, 894.6571337817204), nNeigh=36, name='StarID_01634'}
StarSystem{loc=(484.09954476073494, 409.4342551257421, 908.7945737815867), nNeigh=36, name='StarID_01635'}
StarSystem{loc=(479.81223639676284, 404.1463427393115, 905.1910651032367), nNeigh=36, name='StarID_01636'}
StarSystem{loc=(474.4340647167183, 397.49290748825575, 919.6778205878604), nNeigh=36, name='StarID_01637'}
StarSystem{loc=(494.0821745000849, 408.38360536640283, 903.3415516253277), nNeigh=35, name='StarID_01638'}
StarSystem{loc=(489.2540216150968, 396.10778529083836, 909.6140935981252), nNeigh=35, name='StarID_01639'}
StarSystem{loc=(482.79557808689464, 410.67148800645793, 915.1651566652903), nNeigh=35, name='StarID_01640'}
StarSystem{loc=(483.4231912096307, 409.78596359666716, 927.0731498781205), nNeigh=35, name='StarID_01641'}
StarSystem{loc=(481.0276535395678, 407.679988544337, 919.9067731684844), nNeigh=36, name='StarID_01642'}
StarSystem{loc=(486.8130332326666, 409.444342070436, 913.398054571172), nNeigh=35, name='StarID_01643'}
StarSystem{loc=(484.2030149406612, 409.96165125250127, 910.0064373674151), nNeigh=35, name='StarID_01644'}
StarSystem{loc=(484.0258494445192, 409.9496984225143, 906.5339079852789), nNeigh=35, name='StarID_01645'}
StarSystem{loc=(487.00313376055027, 409.31019030939694, 905.8494118334526), nNeigh=35, name='StarID_01646'}
StarSystem{loc=(487.8650142899867, 413.76597236265457, 907.3133484912408), nNeigh=35, name='StarID_01647'}
StarSystem{loc=(483.31216949723523, 409.9345560745328, 913.6739887316219), nNeigh=35, name='StarID_01648'}
StarSystem{loc=(483.57415582979667, 411.4788554200255, 904.9925549832159), nNeigh=35, name='StarID_01649'}
StarSystem{loc=(477.77883336399225, 424.2649712461718, 911.9832060494921), nNeigh=37, name='StarID_01650'}
StarSystem{loc=(478.8928688636878, 409.0775172043484, 922.0519528147959), nNeigh=36, name='StarID_01651'}
StarSystem{loc=(481.104342199843, 410.9183291615641, 894.623292038555), nNeigh=36, name='StarID_01652'}
StarSystem{loc=(488.69142296199, 411.76412206508417, 894.8307563353317), nNeigh=35, name='StarID_01653'}
StarSystem{loc=(256.7107375392289, 728.5567517526246, 527.0612673854412), nNeigh=25, name='StarID_01654'}
StarSystem{loc=(265.9760268645561, 726.473742732784, 497.1920749438998), nNeigh=30, name='StarID_01655'}
StarSystem{loc=(262.74179759395014, 726.9567774229162, 496.0794301830018), nNeigh=30, name='StarID_01656'}
StarSystem{loc=(274.1770700956579, 720.0111859801871, 465.4576639252246), nNeigh=25, name='StarID_01657'}
StarSystem{loc=(233.7030364188921, 723.3123102455872, 513.9673371978463), nNeigh=26, name='StarID_01658'}
StarSystem{loc=(258.16070648598514, 740.2273508497562, 488.42057221681506), nNeigh=29, name='StarID_01659'}
StarSystem{loc=(254.03901929856733, 727.676585950967, 474.99308734595274), nNeigh=26, name='StarID_01660'}
StarSystem{loc=(265.89020520437566, 719.8888070900324, 481.3445178859731), nNeigh=28, name='StarID_01661'}
StarSystem{loc=(268.22775133909585, 712.0921507565854, 500.84416896682933), nNeigh=30, name='StarID_01662'}
StarSystem{loc=(258.8087953160809, 725.8561363707853, 497.8391041682725), nNeigh=30, name='StarID_01663'}
StarSystem{loc=(249.4097332465341, 713.0345055734372, 489.6659001645219), nNeigh=29, name='StarID_01664'}
StarSystem{loc=(268.59638689173386, 717.885400962483, 527.8296967541656), nNeigh=25, name='StarID_01665'}
StarSystem{loc=(275.8602266766204, 721.2806742224614, 472.3285661703183), nNeigh=25, name='StarID_01666'}
StarSystem{loc=(269.39231060246885, 731.5576916347068, 504.6629687118879), nNeigh=30, name='StarID_01667'}
StarSystem{loc=(269.17723778352195, 712.5663319422296, 485.8862157980888), nNeigh=29, name='StarID_01668'}
StarSystem{loc=(266.73760779135876, 724.6992876043132, 496.6190540295376), nNeigh=30, name='StarID_01669'}
StarSystem{loc=(254.1283973757308, 716.9533345762571, 495.9455431681181), nNeigh=30, name='StarID_01670'}
StarSystem{loc=(261.2842307911289, 729.3243311493984, 490.145660907856), nNeigh=29, name='StarID_01671'}
StarSystem{loc=(272.17023323075676, 734.7498182063329, 465.8713122259166), nNeigh=24, name='StarID_01672'}
StarSystem{loc=(264.2307882552532, 723.6861502037448, 501.20130990822787), nNeigh=30, name='StarID_01673'}
StarSystem{loc=(256.74566664262113, 705.0279399907525, 506.1917168866855), nNeigh=29, name='StarID_01674'}
StarSystem{loc=(264.0934667128686, 722.9831926176331, 507.30341089314), nNeigh=30, name='StarID_01675'}
StarSystem{loc=(263.6994518708507, 731.3461066698862, 492.6629022699358), nNeigh=29, name='StarID_01676'}
StarSystem{loc=(267.4219720332322, 727.922419856081, 494.79647095630526), nNeigh=30, name='StarID_01677'}
StarSystem{loc=(261.7311836931351, 713.8253426298369, 488.21185713641114), nNeigh=30, name='StarID_01678'}
StarSystem{loc=(264.9020238362753, 722.0682304790814, 470.6751049323973), nNeigh=25, name='StarID_01679'}
StarSystem{loc=(271.1972654598437, 738.5545357406496, 529.4291448823764), nNeigh=22, name='StarID_01680'}
StarSystem{loc=(264.1395560490662, 724.1663784713385, 502.89468593420185), nNeigh=30, name='StarID_01681'}
StarSystem{loc=(264.22764422117154, 746.9462363358108, 493.4920628992978), nNeigh=29, name='StarID_01682'}
StarSystem{loc=(263.62654301867514, 725.7091074584125, 486.4682943666064), nNeigh=29, name='StarID_01683'}
StarSystem{loc=(752.282624905337, 642.9151347575213, 774.9580919373259), nNeigh=28, name='StarID_01684'}
StarSystem{loc=(749.6748029944445, 638.0795929195815, 776.0200850816751), nNeigh=28, name='StarID_01685'}
StarSystem{loc=(777.3275534336365, 646.4237297007268, 794.4886025517046), nNeigh=24, name='StarID_01686'}
StarSystem{loc=(751.9892097222621, 643.5994547586761, 772.9178487385393), nNeigh=28, name='StarID_01687'}
StarSystem{loc=(749.8093445489448, 640.0950755334757, 768.4520189592901), nNeigh=28, name='StarID_01688'}
StarSystem{loc=(753.0599029393447, 642.9812334210542, 769.5028373017885), nNeigh=28, name='StarID_01689'}
StarSystem{loc=(734.9145643051551, 668.0467145230622, 790.4730424641161), nNeigh=25, name='StarID_01690'}
StarSystem{loc=(768.2688291388114, 664.3343485698258, 767.2888897728111), nNeigh=26, name='StarID_01691'}
StarSystem{loc=(756.7099808417221, 635.4757403336032, 773.4539109565713), nNeigh=28, name='StarID_01692'}
StarSystem{loc=(746.9637372237553, 635.9379939528097, 760.0734181998695), nNeigh=28, name='StarID_01693'}
StarSystem{loc=(750.6381959749372, 647.6868416148374, 767.2685858954785), nNeigh=28, name='StarID_01694'}
StarSystem{loc=(752.1637578510666, 643.6010225933576, 774.0312551341245), nNeigh=28, name='StarID_01695'}
StarSystem{loc=(767.0383454493112, 658.8145610438622, 758.0324791719743), nNeigh=26, name='StarID_01696'}
StarSystem{loc=(749.7073158298206, 644.4223113529654, 775.9296803014083), nNeigh=28, name='StarID_01697'}
StarSystem{loc=(746.4395952727444, 642.0329505904189, 757.7590984513749), nNeigh=28, name='StarID_01698'}
StarSystem{loc=(727.2377796162257, 646.3949439003347, 782.7491245844287), nNeigh=26, name='StarID_01699'}
StarSystem{loc=(745.6559128399463, 627.2260498314258, 784.9276868477051), nNeigh=30, name='StarID_01700'}
StarSystem{loc=(734.9436308236044, 647.9656496607224, 799.7296351717132), nNeigh=25, name='StarID_01701'}
StarSystem{loc=(752.4913761167616, 642.4672518188837, 769.0779924630167), nNeigh=28, name='StarID_01702'}
StarSystem{loc=(773.745810970126, 663.2421913131974, 789.6298221699057), nNeigh=25, name='StarID_01703'}
StarSystem{loc=(730.6010552160151, 656.752307957005, 785.7335237549297), nNeigh=26, name='StarID_01704'}
StarSystem{loc=(758.2798309621178, 654.059154757779, 758.7495955164759), nNeigh=27, name='StarID_01705'}
StarSystem{loc=(751.4907254967995, 642.0136918722629, 753.3778295722609), nNeigh=29, name='StarID_01706'}
StarSystem{loc=(753.2467197923667, 647.3468216273016, 758.4902301744384), nNeigh=28, name='StarID_01707'}
StarSystem{loc=(745.8325302669246, 649.8257741678926, 743.8536970854453), nNeigh=25, name='StarID_01708'}
StarSystem{loc=(750.8045822165072, 643.9763693935697, 771.121892580558), nNeigh=28, name='StarID_01709'}
StarSystem{loc=(782.9409959177411, 644.1987040143746, 774.9556937837218), nNeigh=22, name='StarID_01710'}
StarSystem{loc=(244.51166488884894, 302.3213463574377, 583.7121378334946), nNeigh=26, name='StarID_01711'}
StarSystem{loc=(261.03010241001436, 312.6262627024734, 568.7763019085659), nNeigh=30, name='StarID_01712'}
StarSystem{loc=(256.6415817264763, 283.6613357509602, 549.6506066843245), nNeigh=34, name='StarID_01713'}
StarSystem{loc=(241.92683491690897, 279.05236559733254, 557.0349345755507), nNeigh=32, name='StarID_01714'}
StarSystem{loc=(251.45304162613257, 293.4976094243544, 548.3002758024006), nNeigh=33, name='StarID_01715'}
StarSystem{loc=(251.61838253606678, 305.0056912381532, 583.614230280923), nNeigh=25, name='StarID_01716'}
StarSystem{loc=(261.83219555222695, 300.4702016893322, 565.9776283116606), nNeigh=34, name='StarID_01717'}
StarSystem{loc=(275.4890749841562, 292.9845542323409, 557.2039222283902), nNeigh=46, name='StarID_01718'}
StarSystem{loc=(258.7230304690279, 284.6053020940951, 569.6433109016205), nNeigh=32, name='StarID_01719'}
StarSystem{loc=(260.37216071881187, 254.80486971962355, 549.1044114343076), nNeigh=28, name='StarID_01720'}
StarSystem{loc=(257.08588020262835, 286.78348855334144, 568.4136711967313), nNeigh=32, name='StarID_01721'}
StarSystem{loc=(260.93944351367236, 287.0170936105303, 566.0474556704463), nNeigh=32, name='StarID_01722'}
StarSystem{loc=(264.06860720718066, 277.5533950031646, 567.739583245293), nNeigh=32, name='StarID_01723'}
StarSystem{loc=(253.93840569759243, 295.770062347423, 556.0718031054597), nNeigh=32, name='StarID_01724'}
StarSystem{loc=(265.51334491615506, 272.92488287637764, 567.7472379903382), nNeigh=32, name='StarID_01725'}
StarSystem{loc=(258.5943996792141, 273.56065367393865, 574.1596145464348), nNeigh=32, name='StarID_01726'}
StarSystem{loc=(262.17308414231036, 278.2544111765, 536.4561648900526), nNeigh=34, name='StarID_01727'}
StarSystem{loc=(260.69866615403544, 276.1109034010736, 546.14747419133), nNeigh=35, name='StarID_01728'}
StarSystem{loc=(257.1865129775604, 283.28961643262454, 585.8371883934476), nNeigh=30, name='StarID_01729'}
StarSystem{loc=(245.1758722500195, 281.14324256433076, 571.732788162245), nNeigh=31, name='StarID_01730'}
StarSystem{loc=(254.33123472008018, 286.81435253274924, 568.9147325268572), nNeigh=32, name='StarID_01731'}
StarSystem{loc=(238.81197768743863, 299.1810267790803, 558.3677186781262), nNeigh=31, name='StarID_01732'}
StarSystem{loc=(251.88436590066436, 281.2405406883078, 557.2886602642384), nNeigh=32, name='StarID_01733'}
StarSystem{loc=(256.47379735017046, 284.2640947972268, 566.5545792516798), nNeigh=32, name='StarID_01734'}
StarSystem{loc=(260.44502800259085, 285.0890856231289, 548.6660496380257), nNeigh=35, name='StarID_01735'}
StarSystem{loc=(256.3756757713434, 282.95788162734453, 563.237455653012), nNeigh=32, name='StarID_01736'}
StarSystem{loc=(243.15884367251476, 283.8029179049135, 537.8826114148516), nNeigh=32, name='StarID_01737'}
StarSystem{loc=(230.03770672379179, 280.9022313323242, 569.4109251738905), nNeigh=32, name='StarID_01738'}
StarSystem{loc=(254.18833946253412, 268.5280287396421, 545.3686421387783), nNeigh=29, name='StarID_01739'}
StarSystem{loc=(241.58507469443936, 270.5148430325871, 540.4666670949672), nNeigh=29, name='StarID_01740'}
StarSystem{loc=(258.9293083267207, 284.7178880239166, 580.9946066619464), nNeigh=31, name='StarID_01741'}
StarSystem{loc=(254.04055323954427, 288.3456482194052, 530.9890074467656), nNeigh=32, name='StarID_01742'}
StarSystem{loc=(300.77447295555373, 460.45306408543473, 929.8774916202142), nNeigh=13, name='StarID_01743'}
StarSystem{loc=(285.29261876314746, 456.63535458182315, 905.1875922720236), nNeigh=17, name='StarID_01744'}
StarSystem{loc=(270.5374250757134, 449.2705668743471, 873.6686880326356), nNeigh=13, name='StarID_01745'}
StarSystem{loc=(283.80282739529014, 439.308214532465, 929.8754247304938), nNeigh=13, name='StarID_01746'}
StarSystem{loc=(271.06238088559854, 483.76965190571053, 887.3333962469094), nNeigh=14, name='StarID_01747'}
StarSystem{loc=(279.3900437286225, 452.5243793387522, 911.2066632606419), nNeigh=16, name='StarID_01748'}
StarSystem{loc=(287.02515046239216, 449.31527313401847, 916.0165423449472), nNeigh=17, name='StarID_01749'}
StarSystem{loc=(286.90627442952837, 455.4122299925416, 883.540307491972), nNeigh=15, name='StarID_01750'}
StarSystem{loc=(300.84979999013547, 446.4292868418794, 872.9320540228562), nNeigh=13, name='StarID_01751'}
StarSystem{loc=(299.5182494253982, 465.4242673119023, 931.4546129517458), nNeigh=11, name='StarID_01752'}
StarSystem{loc=(277.7000603002919, 456.04584795599345, 914.0722545222776), nNeigh=16, name='StarID_01753'}
StarSystem{loc=(284.10714055256767, 456.36770374809225, 884.4414213533073), nNeigh=15, name='StarID_01754'}
StarSystem{loc=(286.59413081890546, 456.77666411931943, 904.6444944245452), nNeigh=17, name='StarID_01755'}
StarSystem{loc=(285.4943821123422, 456.985184535172, 901.1859023097956), nNeigh=17, name='StarID_01756'}
StarSystem{loc=(282.391030742783, 456.8535872379396, 890.9257885548838), nNeigh=16, name='StarID_01757'}
StarSystem{loc=(284.21085695453877, 440.73457371261435, 920.6879667705316), nNeigh=15, name='StarID_01758'}
StarSystem{loc=(288.283559065141, 456.4220081310473, 896.8156041664661), nNeigh=17, name='StarID_01759'}
StarSystem{loc=(826.5521437220326, 930.7520622896367, 549.1136591284094), nNeigh=39, name='StarID_01760'}
StarSystem{loc=(818.1075532785711, 952.9194542896464, 544.4290399375093), nNeigh=35, name='StarID_01761'}
StarSystem{loc=(849.9634386424693, 928.5648929403527, 525.518295749157), nNeigh=33, name='StarID_01762'}
StarSystem{loc=(851.2559727964193, 934.0742888205891, 579.1667139412392), nNeigh=29, name='StarID_01763'}
StarSystem{loc=(800.7886572246784, 919.8113502703197, 560.5661164670472), nNeigh=41, name='StarID_01764'}
StarSystem{loc=(826.8679563463993, 931.3602258018781, 533.4193412688056), nNeigh=44, name='StarID_01765'}
StarSystem{loc=(817.8779539881898, 938.7472064622461, 552.0827396488467), nNeigh=38, name='StarID_01766'}
StarSystem{loc=(826.1667603259066, 927.5838268984822, 561.0369734173421), nNeigh=38, name='StarID_01767'}
StarSystem{loc=(822.0992352776692, 928.9778358779334, 553.2161913009121), nNeigh=39, name='StarID_01768'}
StarSystem{loc=(821.3988369480935, 938.0939776308117, 542.7109227847315), nNeigh=39, name='StarID_01769'}
StarSystem{loc=(826.9256702253035, 920.4274227664566, 538.3511202480865), nNeigh=54, name='StarID_01770'}
StarSystem{loc=(831.7865301429377, 921.050189755755, 550.276154162669), nNeigh=41, name='StarID_01771'}
StarSystem{loc=(843.8218061368341, 947.1330456530462, 547.7807981074203), nNeigh=35, name='StarID_01772'}
StarSystem{loc=(827.660988486674, 935.1877751569871, 552.6081029085419), nNeigh=38, name='StarID_01773'}
StarSystem{loc=(828.7748537196601, 931.2074228162259, 538.2089081495282), nNeigh=40, name='StarID_01774'}
StarSystem{loc=(822.5239879593342, 932.0264619524925, 570.3331584793433), nNeigh=38, name='StarID_01775'}
StarSystem{loc=(826.9908502029903, 937.0656582533913, 538.2789434987085), nNeigh=38, name='StarID_01776'}
StarSystem{loc=(855.6139384413246, 934.1169798720072, 553.1866922632773), nNeigh=33, name='StarID_01777'}
StarSystem{loc=(827.3660559128671, 931.288976533198, 533.8028302065992), nNeigh=43, name='StarID_01778'}
StarSystem{loc=(845.1269506738898, 940.2717296359524, 560.7639495412792), nNeigh=36, name='StarID_01779'}
StarSystem{loc=(855.7859679353364, 943.4375428315388, 547.0270876559415), nNeigh=34, name='StarID_01780'}
StarSystem{loc=(833.0157871403492, 928.7610389552183, 548.4861345444873), nNeigh=39, name='StarID_01781'}
StarSystem{loc=(827.6436907253451, 931.5704135449532, 585.3099164189766), nNeigh=33, name='StarID_01782'}
StarSystem{loc=(822.6337518919265, 946.3933751803976, 549.0944880869685), nNeigh=37, name='StarID_01783'}
StarSystem{loc=(839.7285583713624, 935.8281806610123, 553.5967100618947), nNeigh=37, name='StarID_01784'}
StarSystem{loc=(828.6335214081532, 931.2637006203864, 560.0825566872728), nNeigh=38, name='StarID_01785'}
StarSystem{loc=(835.3748657186942, 931.0982349345012, 542.3844055795632), nNeigh=39, name='StarID_01786'}
StarSystem{loc=(828.9339079850831, 930.6918696484374, 551.1644070047267), nNeigh=38, name='StarID_01787'}
StarSystem{loc=(818.234551065042, 914.7344172607897, 551.7803923327548), nNeigh=54, name='StarID_01788'}
StarSystem{loc=(809.5560416691335, 940.9350706977659, 545.448341393792), nNeigh=37, name='StarID_01789'}
StarSystem{loc=(828.5505163336836, 929.9791757507454, 554.4646885815314), nNeigh=38, name='StarID_01790'}
StarSystem{loc=(820.6632159884116, 924.2220246261261, 544.4389561421387), nNeigh=53, name='StarID_01791'}
StarSystem{loc=(840.5177741082684, 940.600502107042, 549.7121716859967), nNeigh=37, name='StarID_01792'}
StarSystem{loc=(836.4999214956814, 928.2592707144438, 562.3797471523548), nNeigh=38, name='StarID_01793'}
StarSystem{loc=(806.9093568322631, 947.4362143535113, 528.9668796470615), nNeigh=33, name='StarID_01794'}
StarSystem{loc=(827.7676965091952, 930.6064985006542, 556.0655255310318), nNeigh=38, name='StarID_01795'}
StarSystem{loc=(645.494499093546, 194.19920981712218, 471.5888549104891), nNeigh=34, name='StarID_01796'}
StarSystem{loc=(649.6888709966429, 173.27051322890077, 436.14147647977063), nNeigh=32, name='StarID_01797'}
StarSystem{loc=(654.1933808222436, 173.41990481967187, 444.97194849278674), nNeigh=32, name='StarID_01798'}
StarSystem{loc=(648.4274515694538, 186.04008750092817, 443.13930790699953), nNeigh=32, name='StarID_01799'}
StarSystem{loc=(649.6159648584572, 187.63571999339507, 453.374892639527), nNeigh=34, name='StarID_01800'}
StarSystem{loc=(650.8165179300584, 197.5644813685654, 465.62951710453524), nNeigh=34, name='StarID_01801'}
StarSystem{loc=(650.0098317785553, 187.52224678146055, 449.79145898238653), nNeigh=33, name='StarID_01802'}
StarSystem{loc=(650.7718103253624, 187.02192158506696, 451.06126045164956), nNeigh=34, name='StarID_01803'}
StarSystem{loc=(649.828592737552, 187.72112311295652, 447.10983719525814), nNeigh=32, name='StarID_01804'}
StarSystem{loc=(657.9818195733673, 175.99604590019575, 445.9878511799751), nNeigh=33, name='StarID_01805'}
StarSystem{loc=(651.5102835983866, 188.32474422750278, 449.47560285519234), nNeigh=34, name='StarID_01806'}
StarSystem{loc=(644.2689829249236, 177.9242027611744, 448.2666210341344), nNeigh=32, name='StarID_01807'}
StarSystem{loc=(650.3532541500813, 187.5016709414703, 448.8770860927272), nNeigh=33, name='StarID_01808'}
StarSystem{loc=(647.0419006167668, 187.75661932889687, 464.61732518093964), nNeigh=34, name='StarID_01809'}
StarSystem{loc=(638.1311798463485, 200.92089210203594, 439.62670730311453), nNeigh=32, name='StarID_01810'}
StarSystem{loc=(650.1315039543741, 187.91628395960453, 454.01482218132446), nNeigh=34, name='StarID_01811'}
StarSystem{loc=(658.7818689850488, 173.03521162391814, 456.52996040711827), nNeigh=34, name='StarID_01812'}
StarSystem{loc=(658.832149420011, 179.73560919878577, 449.676262983779), nNeigh=33, name='StarID_01813'}
StarSystem{loc=(653.6923696377442, 192.35542594209898, 447.6841744668085), nNeigh=33, name='StarID_01814'}
StarSystem{loc=(653.8492106401269, 183.44654548981254, 468.8300278772279), nNeigh=34, name='StarID_01815'}
StarSystem{loc=(649.9433698567838, 199.87039073245577, 452.44299431955363), nNeigh=34, name='StarID_01816'}
StarSystem{loc=(649.1214770834314, 187.63188421900819, 458.6488056642748), nNeigh=34, name='StarID_01817'}
StarSystem{loc=(642.1064860186624, 184.1395424291342, 452.1509995714672), nNeigh=33, name='StarID_01818'}
StarSystem{loc=(651.412241179175, 187.40738667821424, 448.08824462471466), nNeigh=33, name='StarID_01819'}
StarSystem{loc=(653.8882253895226, 189.75561326619342, 459.58431463836405), nNeigh=34, name='StarID_01820'}
StarSystem{loc=(650.7511861810734, 186.01632782532525, 458.9522072554269), nNeigh=34, name='StarID_01821'}
StarSystem{loc=(633.6938684866975, 185.60405129210542, 438.77027997964177), nNeigh=32, name='StarID_01822'}
StarSystem{loc=(637.8474721919083, 194.19733555133453, 440.7378763997177), nNeigh=32, name='StarID_01823'}
StarSystem{loc=(657.8212159593328, 187.93082886043604, 467.88618781488265), nNeigh=34, name='StarID_01824'}
StarSystem{loc=(654.1962558781892, 189.94767896071303, 451.2849686378579), nNeigh=34, name='StarID_01825'}
StarSystem{loc=(656.8474852261604, 191.09008698029152, 443.4247353689995), nNeigh=33, name='StarID_01826'}
StarSystem{loc=(652.3308245311847, 193.50803865480236, 461.1538213913408), nNeigh=34, name='StarID_01827'}
StarSystem{loc=(869.498529269464, 607.093307043794, 619.8250778755445), nNeigh=17, name='StarID_01828'}
StarSystem{loc=(867.658885215242, 601.8547064857595, 612.3088742158634), nNeigh=17, name='StarID_01829'}
StarSystem{loc=(872.0084702649017, 608.5443877121276, 610.2704496040944), nNeigh=17, name='StarID_01830'}
StarSystem{loc=(871.494531734656, 607.7047653354648, 611.0199451473892), nNeigh=17, name='StarID_01831'}
StarSystem{loc=(873.5091409710407, 613.0024759608261, 596.0263381312881), nNeigh=17, name='StarID_01832'}
StarSystem{loc=(868.9892292557792, 613.7637554574698, 618.4425418927428), nNeigh=17, name='StarID_01833'}
StarSystem{loc=(882.8384783979097, 615.3445045907092, 603.4862047282868), nNeigh=17, name='StarID_01834'}
StarSystem{loc=(861.9553143555427, 603.315914723634, 591.7516689217148), nNeigh=17, name='StarID_01835'}
StarSystem{loc=(867.5959955267632, 606.8013359585967, 612.2110774940838), nNeigh=17, name='StarID_01836'}
StarSystem{loc=(862.679871333745, 610.7973244299059, 617.1156114577637), nNeigh=17, name='StarID_01837'}
StarSystem{loc=(869.7198329513336, 606.837238174732, 592.5659844591188), nNeigh=17, name='StarID_01838'}
StarSystem{loc=(872.3403651020767, 619.8541248334486, 598.5777890656146), nNeigh=17, name='StarID_01839'}
StarSystem{loc=(862.1412463317184, 610.5004246140936, 599.7475286281036), nNeigh=17, name='StarID_01840'}
StarSystem{loc=(862.4303070598696, 604.6609637229009, 611.9870071711634), nNeigh=17, name='StarID_01841'}
StarSystem{loc=(875.5094838404368, 602.1064147957561, 589.8998980272564), nNeigh=17, name='StarID_01842'}
StarSystem{loc=(868.9199625249547, 605.9743862098126, 602.6184641437586), nNeigh=17, name='StarID_01843'}
StarSystem{loc=(877.834957963936, 607.5216501554953, 608.1726496522577), nNeigh=17, name='StarID_01844'}
StarSystem{loc=(863.3532164124184, 603.4167512086929, 612.6113653987197), nNeigh=17, name='StarID_01845'}
StarSystem{loc=(965.2323897127114, 578.0219219662143, 258.90599055926543), nNeigh=31, name='StarID_01846'}
StarSystem{loc=(977.4107040994832, 586.3888138603006, 296.6587157608156), nNeigh=30, name='StarID_01847'}
StarSystem{loc=(967.3220718283535, 586.1712959301234, 277.1882776227582), nNeigh=31, name='StarID_01848'}
StarSystem{loc=(968.1517500944753, 579.5022839492932, 277.8324089870789), nNeigh=31, name='StarID_01849'}
StarSystem{loc=(966.1996426575446, 565.3076214463752, 285.76473509542916), nNeigh=31, name='StarID_01850'}
StarSystem{loc=(976.3082053378967, 591.2019627282532, 296.6536750989337), nNeigh=30, name='StarID_01851'}
StarSystem{loc=(965.3425010425699, 587.9771120443268, 281.249963550721), nNeigh=31, name='StarID_01852'}
StarSystem{loc=(986.3526899652732, 573.3012045160942, 253.0521921821769), nNeigh=27, name='StarID_01853'}
StarSystem{loc=(984.6525658115071, 594.0513266857598, 270.7010033387722), nNeigh=32, name='StarID_01854'}
StarSystem{loc=(955.0454714376971, 567.173693335802, 300.0455328752653), nNeigh=28, name='StarID_01855'}
StarSystem{loc=(982.0962326755799, 566.1994793442113, 298.1387857793782), nNeigh=28, name='StarID_01856'}
StarSystem{loc=(946.8374759455118, 576.0537050026991, 254.55367613209913), nNeigh=26, name='StarID_01857'}
StarSystem{loc=(978.108587588072, 584.1339905570246, 277.1094623334869), nNeigh=31, name='StarID_01858'}
StarSystem{loc=(966.7413480773713, 581.071927114236, 279.0993696842601), nNeigh=31, name='StarID_01859'}
StarSystem{loc=(977.0882815824683, 584.0757122397674, 270.1655963833499), nNeigh=32, name='StarID_01860'}
StarSystem{loc=(971.1833767173457, 579.8095470015586, 284.0754150834452), nNeigh=31, name='StarID_01861'}
StarSystem{loc=(964.8959187216475, 576.1417846907613, 284.6108440963057), nNeigh=31, name='StarID_01862'}
StarSystem{loc=(952.4731198489669, 578.2180452960407, 294.3601792931924), nNeigh=30, name='StarID_01863'}
StarSystem{loc=(966.9082928839504, 579.8922301276258, 277.3682337090168), nNeigh=31, name='StarID_01864'}
