WORLD LOG
=========
World(0/1000), Systems: 4405, Ships: 6, Rebels: 36
StarSystem{loc=(517.1116425926199, 807.8045644268883, 142.44234300134377), nNeigh=25, name='StarID_00574'}
StarSystem{loc=(532.7002874069216, 806.0271525365999, 123.03833615601681), nNeigh=26, name='StarID_00575'}
StarSystem{loc=(520.3674529575948, 805.5999252224761, 116.4421050796226), nNeigh=26, name='StarID_00576'}
StarSystem{loc=(542.0664587729664, 814.8941765016503, 115.66945006280882), nNeigh=26, name='StarID_00577'}
StarSystem{loc=(547.080677874379, 820.9268803110152, 136.81412824038972), nNeigh=22, name='StarID_00578'}
StarSystem{loc=(507.2958330040364, 799.4768606281982, 108.9779646786709), nNeigh=25, name='StarID_00579'}
StarSystem{loc=(516.7762149052905, 782.7342072420123, 140.09200120376715), nNeigh=24, name='StarID_00580'}
StarSystem{loc=(525.9058672529916, 817.6040709788921, 127.34606291659524), nNeigh=26, name='StarID_00581'}
StarSystem{loc=(518.8473340511864, 805.3453416170406, 117.81622498408177), nNeigh=26, name='StarID_00582'}
StarSystem{loc=(528.0505926756249, 817.6865782389021, 88.34114275949852), nNeigh=17, name='StarID_00583'}
StarSystem{loc=(518.5300897569664, 805.3816403020745, 111.99831340160107), nNeigh=26, name='StarID_00584'}
StarSystem{loc=(521.2180909676343, 802.4083181339707, 149.75448494320648), nNeigh=23, name='StarID_00585'}
StarSystem{loc=(538.960688376493, 814.0614156480741, 137.79329309812678), nNeigh=24, name='StarID_00586'}
StarSystem{loc=(533.9684766550904, 801.3669541939605, 141.53507930162522), nNeigh=25, name='StarID_00587'}
StarSystem{loc=(533.4297372074664, 782.922564101642, 139.96419719685682), nNeigh=24, name='StarID_00588'}
StarSystem{loc=(519.7549063533828, 831.9958238641939, 106.65127962615774), nNeigh=22, name='StarID_00589'}
StarSystem{loc=(526.907441701194, 810.236657689499, 106.7203438289188), nNeigh=26, name='StarID_00590'}
StarSystem{loc=(532.4911326256334, 791.9066318945742, 115.6338313210215), nNeigh=26, name='StarID_00591'}
StarSystem{loc=(527.9976685060336, 784.0640056584302, 100.04514994595431), nNeigh=23, name='StarID_00592'}
StarSystem{loc=(530.3434405146729, 809.0289043049683, 144.7472366460126), nNeigh=24, name='StarID_00593'}
StarSystem{loc=(521.0363006189809, 806.2812641139135, 120.29623843899599), nNeigh=26, name='StarID_00594'}
StarSystem{loc=(516.2355048069403, 806.0455460701149, 106.910258935349), nNeigh=26, name='StarID_00595'}
StarSystem{loc=(512.7102099071868, 777.5312394591475, 114.4682791811745), nNeigh=22, name='StarID_00596'}
StarSystem{loc=(540.5107415149054, 809.6733326520248, 128.3381126735929), nNeigh=26, name='StarID_00597'}
StarSystem{loc=(531.8624235207867, 789.3593922075548, 119.4478156355586), nNeigh=26, name='StarID_00598'}
StarSystem{loc=(528.4921357127317, 788.8142487301532, 111.7761863821522), nNeigh=26, name='StarID_00599'}
StarSystem{loc=(936.1502325690486, 701.1403356752493, 56.18886196980298), nNeigh=25, name='StarID_00600'}
StarSystem{loc=(968.3649660538349, 673.3860952576157, 61.30980445985633), nNeigh=21, name='StarID_00601'}
StarSystem{loc=(931.1458732867466, 692.3496757333958, 70.19469974789018), nNeigh=25, name='StarID_00602'}
StarSystem{loc=(934.8407722890289, 695.3907446469499, 63.34497327751184), nNeigh=25, name='StarID_00603'}
StarSystem{loc=(933.6446363345736, 705.0165706707559, 84.21846990464445), nNeigh=23, name='StarID_00604'}
StarSystem{loc=(930.7885922076132, 718.3601325612244, 44.938515276697316), nNeigh=21, name='StarID_00605'}
StarSystem{loc=(936.7924370659266, 691.8187402072743, 60.967384109568016), nNeigh=25, name='StarID_00606'}
StarSystem{loc=(935.446112218215, 694.9416700566042, 70.31639021004078), nNeigh=25, name='StarID_00607'}
StarSystem{loc=(939.2155072763246, 693.8573917266184, 47.9314095645155), nNeigh=25, name='StarID_00608'}
StarSystem{loc=(935.2423795778182, 664.2429137132009, 70.00184025065384), nNeigh=20, name='StarID_00609'}
StarSystem{loc=(941.8539420476409, 707.458214193633, 61.13104143369917), nNeigh=25, name='StarID_00610'}
StarSystem{loc=(934.8368922660682, 695.3902936135535, 34.537658915203096), nNeigh=22, name='StarID_00611'}
StarSystem{loc=(935.4210867735338, 694.4748958286779, 60.427868668806745), nNeigh=25, name='StarID_00612'}
StarSystem{loc=(940.3205602599215, 688.8543026007757, 94.9891949607932), nNeigh=22, name='StarID_00613'}
StarSystem{loc=(964.4438744945656, 705.7541617483398, 54.79877786934447), nNeigh=24, name='StarID_00614'}
StarSystem{loc=(950.0880297454735, 715.1527631022105, 47.44575521176934), nNeigh=22, name='StarID_00615'}
StarSystem{loc=(934.5078718085165, 694.8476051511592, 65.48795707698133), nNeigh=25, name='StarID_00616'}
StarSystem{loc=(931.9068133453278, 699.5817378911473, 66.83080726842849), nNeigh=25, name='StarID_00617'}
StarSystem{loc=(934.0897054966185, 695.2542022748722, 63.77901675302223), nNeigh=25, name='StarID_00618'}
StarSystem{loc=(934.4352674545937, 692.075060708229, 61.42408900957264), nNeigh=25, name='StarID_00619'}
StarSystem{loc=(932.1639469471452, 701.8639349962726, 31.735860854697737), nNeigh=20, name='StarID_00620'}
StarSystem{loc=(935.2351201548285, 690.8808174505274, 91.72831557108711), nNeigh=22, name='StarID_00621'}
StarSystem{loc=(940.3510829137357, 699.004529642758, 33.84260704191908), nNeigh=21, name='StarID_00622'}
StarSystem{loc=(933.4454922602606, 695.7113093493808, 58.68837831530567), nNeigh=25, name='StarID_00623'}
StarSystem{loc=(935.0655125173126, 695.8422081992732, 63.7638368382921), nNeigh=25, name='StarID_00624'}
StarSystem{loc=(915.722832339184, 710.9640558699544, 49.645346957171235), nNeigh=21, name='StarID_00625'}
StarSystem{loc=(439.08567847069776, 881.066927273376, 261.65394538244846), nNeigh=30, name='StarID_00626'}
StarSystem{loc=(447.80395864578725, 891.4560976675077, 224.60254183801476), nNeigh=31, name='StarID_00627'}
StarSystem{loc=(456.959653850048, 880.3022117152341, 246.13302367265123), nNeigh=30, name='StarID_00628'}
StarSystem{loc=(450.49834232720406, 879.5343839859892, 245.10199699677338), nNeigh=30, name='StarID_00629'}
StarSystem{loc=(456.78409544740475, 881.9728652602384, 244.58312429944755), nNeigh=30, name='StarID_00630'}
StarSystem{loc=(452.40730495027753, 871.4643725748055, 261.88588460133866), nNeigh=30, name='StarID_00631'}
StarSystem{loc=(442.9690680652839, 876.3916477901737, 256.5835102125054), nNeigh=30, name='StarID_00632'}
StarSystem{loc=(452.57032359996856, 883.718744966504, 249.96159827187577), nNeigh=30, name='StarID_00633'}
StarSystem{loc=(465.81384147134855, 883.0609256636349, 219.76058049069567), nNeigh=30, name='StarID_00634'}
StarSystem{loc=(444.18952060603755, 903.5757095215009, 250.88964570368245), nNeigh=29, name='StarID_00635'}
StarSystem{loc=(458.1903030750907, 885.9169034456069, 233.14869495504288), nNeigh=30, name='StarID_00636'}
StarSystem{loc=(456.7786312179777, 878.2496464199729, 251.7899353803452), nNeigh=30, name='StarID_00637'}
StarSystem{loc=(466.39800776059025, 889.0809164766648, 247.50404585813052), nNeigh=30, name='StarID_00638'}
StarSystem{loc=(452.6039907403295, 878.5417554740764, 216.81118889449246), nNeigh=29, name='StarID_00639'}
StarSystem{loc=(472.3991237181576, 898.381082856549, 252.52360811132476), nNeigh=30, name='StarID_00640'}
StarSystem{loc=(459.6179037923864, 879.4467059782509, 256.6364717487656), nNeigh=30, name='StarID_00641'}
StarSystem{loc=(441.60363443477115, 896.3497744594097, 252.77440094809248), nNeigh=29, name='StarID_00642'}
StarSystem{loc=(456.73941918630675, 878.8821922744822, 237.21969959325165), nNeigh=30, name='StarID_00643'}
StarSystem{loc=(474.24635866714385, 856.6791963677675, 236.46529851437268), nNeigh=26, name='StarID_00644'}
StarSystem{loc=(467.1250180591689, 897.266226323909, 238.964982702786), nNeigh=30, name='StarID_00645'}
StarSystem{loc=(453.7708254635316, 857.2712362103392, 251.40622708324375), nNeigh=30, name='StarID_00646'}
StarSystem{loc=(453.651788070615, 878.192063663523, 236.6035390844614), nNeigh=30, name='StarID_00647'}
StarSystem{loc=(447.5957585691928, 878.5704057858189, 248.98083132767576), nNeigh=30, name='StarID_00648'}
StarSystem{loc=(458.0278907444639, 897.1878949490415, 265.17971116692775), nNeigh=28, name='StarID_00649'}
StarSystem{loc=(454.9203061131574, 892.2132278873461, 252.0955822620445), nNeigh=30, name='StarID_00650'}
StarSystem{loc=(439.0339726609139, 882.5892753621687, 241.87037400533035), nNeigh=30, name='StarID_00651'}
StarSystem{loc=(450.9769449181339, 891.3066951723576, 220.08220185077144), nNeigh=30, name='StarID_00652'}
StarSystem{loc=(467.4212435584822, 898.383243674165, 268.15671232644615), nNeigh=26, name='StarID_00653'}
StarSystem{loc=(456.31429409273557, 876.5636540294674, 232.8138438538936), nNeigh=30, name='StarID_00654'}
StarSystem{loc=(459.62002733607056, 882.7422710813186, 260.0991434829865), nNeigh=30, name='StarID_00655'}
StarSystem{loc=(456.9570811198283, 878.9234373531604, 248.36230812785982), nNeigh=30, name='StarID_00656'}
StarSystem{loc=(648.3268698555892, 830.7509849648554, 602.5199035137827), nNeigh=26, name='StarID_00657'}
StarSystem{loc=(666.4150989094078, 826.0394989373038, 602.2680866973928), nNeigh=26, name='StarID_00658'}
StarSystem{loc=(651.5972220106437, 852.6353830552769, 588.1551080612173), nNeigh=23, name='StarID_00659'}
StarSystem{loc=(649.6743347548522, 827.2500127729655, 601.9025245686572), nNeigh=26, name='StarID_00660'}
StarSystem{loc=(638.6508562434088, 829.2689087756379, 609.4460447623657), nNeigh=26, name='StarID_00661'}
StarSystem{loc=(651.9451042411994, 833.8212560777437, 633.3083856733056), nNeigh=26, name='StarID_00662'}
StarSystem{loc=(642.8715916971272, 845.297261339172, 626.9584204700488), nNeigh=26, name='StarID_00663'}
StarSystem{loc=(656.3716063441602, 835.2901663214551, 589.8658488344862), nNeigh=26, name='StarID_00664'}
StarSystem{loc=(645.8695022691558, 843.547558258572, 621.1777397583137), nNeigh=26, name='StarID_00665'}
StarSystem{loc=(647.4167042907243, 831.3309154928656, 594.9486956317712), nNeigh=26, name='StarID_00666'}
StarSystem{loc=(646.07358317326, 843.1368923888011, 613.891281757564), nNeigh=26, name='StarID_00667'}
StarSystem{loc=(643.2734703752186, 812.9779464355004, 591.0558029043241), nNeigh=26, name='StarID_00668'}
StarSystem{loc=(653.2292580432129, 832.1938315962518, 616.4307710251841), nNeigh=26, name='StarID_00669'}
StarSystem{loc=(653.9172875264683, 827.1964076878264, 611.2871604196722), nNeigh=26, name='StarID_00670'}
StarSystem{loc=(667.8450582575778, 839.6339939539868, 604.9211166319095), nNeigh=26, name='StarID_00671'}
StarSystem{loc=(649.0140403875862, 822.9318402944053, 606.6638342686575), nNeigh=26, name='StarID_00672'}
StarSystem{loc=(652.9620081172054, 844.6224014151525, 599.2346004989657), nNeigh=26, name='StarID_00673'}
StarSystem{loc=(659.3534349114406, 851.5228816979376, 597.0651579734355), nNeigh=26, name='StarID_00674'}
StarSystem{loc=(643.754521452883, 832.264869526737, 634.4416319065022), nNeigh=25, name='StarID_00675'}
StarSystem{loc=(645.4169990210587, 834.5618023730294, 600.7704375277812), nNeigh=26, name='StarID_00676'}
StarSystem{loc=(651.9513693138523, 832.5460511254385, 610.4246277071719), nNeigh=26, name='StarID_00677'}
StarSystem{loc=(651.1574557707718, 833.0431836695565, 609.7874020528575), nNeigh=26, name='StarID_00678'}
StarSystem{loc=(653.0745564958755, 829.1394162177082, 607.4429268635469), nNeigh=26, name='StarID_00679'}
StarSystem{loc=(650.9250612507711, 832.1762442609675, 606.0197236178567), nNeigh=26, name='StarID_00680'}
StarSystem{loc=(644.7325899049583, 827.6182724857458, 632.8156624747564), nNeigh=25, name='StarID_00681'}
StarSystem{loc=(639.758469304285, 825.6706562727483, 620.4913187939907), nNeigh=26, name='StarID_00682'}
StarSystem{loc=(652.1968370663138, 825.873175960749, 630.8667314049719), nNeigh=25, name='StarID_00683'}
StarSystem{loc=(925.7624175664788, 732.8125718068916, 598.0502086167123), nNeigh=35, name='StarID_00684'}
StarSystem{loc=(909.4322265131433, 740.0479992232229, 578.9945753917036), nNeigh=35, name='StarID_00685'}
StarSystem{loc=(913.516436909762, 739.1356480454492, 611.6736144263822), nNeigh=38, name='StarID_00686'}
StarSystem{loc=(908.8594284873737, 738.4459320223259, 592.2768931686137), nNeigh=36, name='StarID_00687'}
StarSystem{loc=(900.4619265100546, 751.8604359056735, 584.3969793841189), nNeigh=35, name='StarID_00688'}
StarSystem{loc=(908.3165078905075, 738.4547407539856, 610.7027707038385), nNeigh=39, name='StarID_00689'}
StarSystem{loc=(905.7641654749148, 740.2561180550691, 594.7949256018896), nNeigh=36, name='StarID_00690'}
StarSystem{loc=(907.7508725903255, 739.5613496420855, 580.5171219481962), nNeigh=35, name='StarID_00691'}
StarSystem{loc=(900.2258101564157, 729.329690611294, 591.3257890073086), nNeigh=37, name='StarID_00692'}
StarSystem{loc=(910.454100993488, 738.5917493399816, 600.2699482788904), nNeigh=36, name='StarID_00693'}
StarSystem{loc=(905.0961899528684, 736.970830517536, 582.3275539668094), nNeigh=35, name='StarID_00694'}
StarSystem{loc=(910.5626599096845, 742.6183935521407, 581.7858205317063), nNeigh=35, name='StarID_00695'}
StarSystem{loc=(901.4202531317857, 735.913718435048, 589.0939258948399), nNeigh=36, name='StarID_00696'}
StarSystem{loc=(907.4465844397315, 736.1585671883954, 590.1576201791121), nNeigh=36, name='StarID_00697'}
StarSystem{loc=(904.0597126353168, 735.956196307196, 599.1396947836332), nNeigh=37, name='StarID_00698'}
StarSystem{loc=(913.003749557906, 729.9779883398901, 590.4016487957111), nNeigh=35, name='StarID_00699'}
StarSystem{loc=(905.3745197090251, 734.3180141746728, 580.2775001737695), nNeigh=35, name='StarID_00700'}
StarSystem{loc=(906.8823877152017, 742.6086843253743, 574.1810346701405), nNeigh=35, name='StarID_00701'}
StarSystem{loc=(910.3282039259855, 738.5494172303602, 589.7986960123965), nNeigh=35, name='StarID_00702'}
StarSystem{loc=(907.7491008207342, 734.0697070704279, 578.8688120634965), nNeigh=35, name='StarID_00703'}
StarSystem{loc=(914.293063056462, 743.5476318953079, 585.4219049958552), nNeigh=35, name='StarID_00704'}
StarSystem{loc=(906.4584528181821, 728.4928721541309, 592.628242239296), nNeigh=36, name='StarID_00705'}
StarSystem{loc=(914.2524802415873, 732.5562610040703, 602.2095656541768), nNeigh=36, name='StarID_00706'}
StarSystem{loc=(915.7668837371232, 750.3700593890608, 603.1609322649813), nNeigh=35, name='StarID_00707'}
StarSystem{loc=(913.149711671866, 737.468153348282, 592.9440068324619), nNeigh=35, name='StarID_00708'}
StarSystem{loc=(898.7454352081485, 751.4282580055933, 603.0644066725272), nNeigh=39, name='StarID_00709'}
StarSystem{loc=(910.1570711470798, 738.8632819697525, 604.1190292571019), nNeigh=37, name='StarID_00710'}
StarSystem{loc=(909.7986380147034, 740.1032657562562, 572.2914421699111), nNeigh=35, name='StarID_00711'}
StarSystem{loc=(907.6145184201382, 730.8385780235349, 593.956048162639), nNeigh=36, name='StarID_00712'}
StarSystem{loc=(911.3021841099891, 745.1003745666769, 587.2758240170027), nNeigh=35, name='StarID_00713'}
StarSystem{loc=(903.8960977806097, 741.6498091086921, 594.8072122237585), nNeigh=36, name='StarID_00714'}
StarSystem{loc=(909.2749152581715, 738.579656589898, 588.8783743614437), nNeigh=35, name='StarID_00715'}
StarSystem{loc=(905.150856496971, 737.9617039250467, 607.1428930833779), nNeigh=39, name='StarID_00716'}
StarSystem{loc=(911.0244899751599, 735.6652200728125, 589.0697208701492), nNeigh=35, name='StarID_00717'}
StarSystem{loc=(917.5112366363677, 745.7587387174989, 604.1534929283628), nNeigh=35, name='StarID_00718'}
StarSystem{loc=(897.4655706468709, 750.8467029742777, 590.8154297568265), nNeigh=35, name='StarID_00719'}
StarSystem{loc=(549.007036390293, 86.39862413903991, 625.6649990333459), nNeigh=29, name='StarID_00720'}
StarSystem{loc=(541.3799064539521, 93.483253100252, 626.7387829807609), nNeigh=31, name='StarID_00721'}
StarSystem{loc=(580.2001193652393, 72.46256997339718, 617.3054129186926), nNeigh=30, name='StarID_00722'}
StarSystem{loc=(552.6261835492409, 104.67658303063634, 631.8714573481232), nNeigh=33, name='StarID_00723'}
StarSystem{loc=(553.4473311275092, 76.51547228398194, 596.9405978368068), nNeigh=34, name='StarID_00724'}
StarSystem{loc=(552.3554923146401, 75.98374764274591, 605.0955774333357), nNeigh=33, name='StarID_00725'}
StarSystem{loc=(550.006597699997, 86.24729524930525, 621.2521041281477), nNeigh=31, name='StarID_00726'}
StarSystem{loc=(543.5676085391897, 79.75570729229561, 612.5646827868354), nNeigh=34, name='StarID_00727'}
StarSystem{loc=(543.4889451970938, 64.94941867217113, 571.5417013387298), nNeigh=26, name='StarID_00728'}
StarSystem{loc=(563.9233850804164, 74.69141581781116, 603.6212064190574), nNeigh=32, name='StarID_00729'}
StarSystem{loc=(549.1479525158351, 67.77871930748559, 600.0979836459184), nNeigh=34, name='StarID_00730'}
StarSystem{loc=(547.4592447905013, 71.34579696876715, 611.5629464665146), nNeigh=33, name='StarID_00731'}
StarSystem{loc=(514.0880203730829, 58.74918170549856, 585.6036386453186), nNeigh=19, name='StarID_00732'}
StarSystem{loc=(550.786493426957, 75.02474479107515, 616.629585521052), nNeigh=33, name='StarID_00733'}
StarSystem{loc=(530.3597488145473, 69.45595470515566, 601.71936568061), nNeigh=30, name='StarID_00734'}
StarSystem{loc=(551.0139496182279, 69.21767478209325, 586.1418066117731), nNeigh=33, name='StarID_00735'}
StarSystem{loc=(546.2300941934677, 36.557646188789384, 607.8836602139908), nNeigh=21, name='StarID_00736'}
StarSystem{loc=(552.4000793984471, 76.15698965422042, 598.318814519391), nNeigh=34, name='StarID_00737'}
StarSystem{loc=(563.6117510606175, 104.43069761332848, 604.1583106567914), nNeigh=52, name='StarID_00738'}
StarSystem{loc=(553.0079635352943, 80.20492595430343, 582.9676306555054), nNeigh=32, name='StarID_00739'}
StarSystem{loc=(551.8227263836949, 79.14317079381601, 609.876629126053), nNeigh=34, name='StarID_00740'}
StarSystem{loc=(551.8150090773445, 76.28761516788018, 597.8808258098064), nNeigh=34, name='StarID_00741'}
StarSystem{loc=(552.2936110271352, 75.96529343468438, 624.0202095155927), nNeigh=32, name='StarID_00742'}
StarSystem{loc=(574.909352262473, 50.85575620927726, 591.5381609688421), nNeigh=26, name='StarID_00743'}
StarSystem{loc=(567.1808921726023, 73.50013129632163, 578.223070761338), nNeigh=29, name='StarID_00744'}
StarSystem{loc=(551.5895568980387, 90.25015461994582, 589.393822682452), nNeigh=40, name='StarID_00745'}
StarSystem{loc=(550.1820258507479, 77.82344761631116, 586.9433774049533), nNeigh=33, name='StarID_00746'}
StarSystem{loc=(570.8688829694828, 76.71418335324358, 595.9484686787664), nNeigh=33, name='StarID_00747'}
StarSystem{loc=(568.1737180082155, 57.93555845576178, 588.7691476191031), nNeigh=30, name='StarID_00748'}
StarSystem{loc=(557.0914662529888, 74.69475627762976, 596.9967327954739), nNeigh=34, name='StarID_00749'}
StarSystem{loc=(542.477690228421, 69.52096032097629, 616.077430769664), nNeigh=34, name='StarID_00750'}
StarSystem{loc=(542.8658531223421, 79.50162732087503, 553.8538723058832), nNeigh=15, name='StarID_00751'}
StarSystem{loc=(556.2708960976838, 85.12484753972142, 595.7241923051533), nNeigh=33, name='StarID_00752'}
StarSystem{loc=(545.7606255018258, 98.79615634331621, 586.0063127350962), nNeigh=59, name='StarID_00753'}
StarSystem{loc=(587.8676264588039, 83.25930260047025, 603.1322985037621), nNeigh=29, name='StarID_00754'}
StarSystem{loc=(593.4320350499692, 812.8334735915346, 484.910271554438), nNeigh=11, name='StarID_00755'}
StarSystem{loc=(623.4969827865895, 776.7383831191521, 475.6820752425532), nNeigh=16, name='StarID_00756'}
StarSystem{loc=(604.0833778111578, 788.7316441006643, 480.6692032290231), nNeigh=14, name='StarID_00757'}
StarSystem{loc=(640.732528207163, 758.1543791082395, 461.8592761387531), nNeigh=12, name='StarID_00758'}
StarSystem{loc=(626.3509577308041, 796.7315458564091, 450.91348046331893), nNeigh=15, name='StarID_00759'}
StarSystem{loc=(622.012960214086, 775.9901609456574, 478.67030549519785), nNeigh=17, name='StarID_00760'}
StarSystem{loc=(630.7376611419451, 768.508175890912, 466.7589062868231), nNeigh=14, name='StarID_00761'}
StarSystem{loc=(622.9787893763985, 780.6060942675031, 470.86785527672134), nNeigh=16, name='StarID_00762'}
StarSystem{loc=(605.1775886242602, 802.4120817137872, 493.8368674129166), nNeigh=12, name='StarID_00763'}
StarSystem{loc=(622.0782501188255, 777.188687148754, 491.61650660183454), nNeigh=17, name='StarID_00764'}
StarSystem{loc=(607.6863737186922, 767.7255646163729, 475.87950420004677), nNeigh=20, name='StarID_00765'}
StarSystem{loc=(621.0902884596479, 783.0724931553196, 501.6031474650739), nNeigh=13, name='StarID_00766'}
StarSystem{loc=(605.5017731823685, 772.2321201787896, 472.7294054264493), nNeigh=18, name='StarID_00767'}
StarSystem{loc=(605.5896872471918, 782.7925236854942, 464.5730808432785), nNeigh=15, name='StarID_00768'}
StarSystem{loc=(638.6540939765214, 762.3068018438007, 469.7920855966033), nNeigh=14, name='StarID_00769'}
StarSystem{loc=(621.5853843965277, 776.2317883464191, 526.186243913674), nNeigh=4, name='StarID_00770'}
StarSystem{loc=(666.7313480173386, 794.7312023652593, 475.3373568864838), nNeigh=7, name='StarID_00771'}
StarSystem{loc=(623.3851556554805, 775.8658447710359, 444.0371552728476), nNeigh=12, name='StarID_00772'}
StarSystem{loc=(496.03567018252323, 924.4410224160173, 591.7683449852962), nNeigh=53, name='StarID_00773'}
StarSystem{loc=(483.7165269240995, 927.0158858959513, 619.105452609742), nNeigh=38, name='StarID_00774'}
StarSystem{loc=(490.9860500737265, 917.6221848419907, 613.8106471178152), nNeigh=47, name='StarID_00775'}
StarSystem{loc=(496.3748686353299, 926.9292091646068, 603.4406312701371), nNeigh=57, name='StarID_00776'}
StarSystem{loc=(505.5354467423698, 929.9310805354246, 590.9838784493653), nNeigh=61, name='StarID_00777'}
StarSystem{loc=(511.7996940502688, 935.3045653377665, 585.9581976437862), nNeigh=59, name='StarID_00778'}
StarSystem{loc=(493.6041265138708, 924.4199178702524, 607.5446230537309), nNeigh=56, name='StarID_00779'}
StarSystem{loc=(495.91759661651776, 924.9841028225306, 601.806563226843), nNeigh=56, name='StarID_00780'}
StarSystem{loc=(502.3709368559163, 919.3770189208034, 607.7602260905292), nNeigh=60, name='StarID_00781'}
StarSystem{loc=(495.9334610191296, 927.3716831381296, 605.7841424084951), nNeigh=57, name='StarID_00782'}
StarSystem{loc=(501.81550932564653, 916.1391396013468, 600.1318227043779), nNeigh=59, name='StarID_00783'}
StarSystem{loc=(504.27153540749435, 916.9957581965319, 619.6670993282648), nNeigh=61, name='StarID_00784'}
StarSystem{loc=(489.6750370112126, 923.6343311919584, 601.342103138274), nNeigh=46, name='StarID_00785'}
StarSystem{loc=(499.7894349941176, 911.2233993316815, 611.72191416246), nNeigh=59, name='StarID_00786'}
StarSystem{loc=(494.9642176011852, 926.8383924678784, 602.8015589813165), nNeigh=56, name='StarID_00787'}
StarSystem{loc=(492.992394929906, 931.296115248053, 616.6254006816595), nNeigh=57, name='StarID_00788'}
StarSystem{loc=(501.79265907779023, 926.7900067651879, 583.9550120191182), nNeigh=54, name='StarID_00789'}
StarSystem{loc=(499.1151334662552, 946.1556865252444, 610.8193981655119), nNeigh=60, name='StarID_00790'}
StarSystem{loc=(497.0156507854446, 930.2952635937113, 602.3840584276589), nNeigh=57, name='StarID_00791'}
StarSystem{loc=(496.1699125286599, 927.2535953906179, 599.0198514697695), nNeigh=56, name='StarID_00792'}
StarSystem{loc=(489.60764912874487, 923.969471941313, 601.3146328179256), nNeigh=46, name='StarID_00793'}
StarSystem{loc=(501.43167068836374, 928.6044160851369, 610.6771014025937), nNeigh=61, name='StarID_00794'}
StarSystem{loc=(511.63604015902064, 930.4940594836861, 585.1152506889165), nNeigh=59, name='StarID_00795'}
StarSystem{loc=(496.4566405874236, 927.3640631940712, 604.032802001049), nNeigh=57, name='StarID_00796'}
StarSystem{loc=(501.67375726334603, 926.1850861019387, 606.2110945743399), nNeigh=62, name='StarID_00797'}
StarSystem{loc=(516.4469071255662, 930.1107884063962, 591.1852567271429), nNeigh=64, name='StarID_00798'}
StarSystem{loc=(500.1202203780773, 929.8778061571688, 613.3058416805019), nNeigh=61, name='StarID_00799'}
StarSystem{loc=(495.88422172630726, 942.6947615734838, 601.72982903955), nNeigh=53, name='StarID_00800'}
StarSystem{loc=(504.5750193521155, 908.8956673142504, 610.3962483236637), nNeigh=59, name='StarID_00801'}
StarSystem{loc=(498.5647700878146, 928.8886380553204, 585.8309470149685), nNeigh=53, name='StarID_00802'}
StarSystem{loc=(508.1300942211013, 931.7636905086129, 616.3131070546306), nNeigh=63, name='StarID_00803'}
StarSystem{loc=(541.2851896787746, 378.494860097315, 125.1175840386835), nNeigh=30, name='StarID_00804'}
StarSystem{loc=(533.7881217506063, 392.67681992602337, 101.3032681197725), nNeigh=30, name='StarID_00805'}
StarSystem{loc=(523.1772354157765, 382.0579922623795, 123.76308485119021), nNeigh=30, name='StarID_00806'}
StarSystem{loc=(510.99291497075586, 389.8422845893013, 126.31280029451457), nNeigh=27, name='StarID_00807'}
StarSystem{loc=(516.1090228686446, 397.03168610125164, 129.25247628504684), nNeigh=28, name='StarID_00808'}
StarSystem{loc=(530.7450288738868, 364.0313542672342, 133.63453770975917), nNeigh=26, name='StarID_00809'}
StarSystem{loc=(526.826478490497, 394.97014901554456, 121.23961466211728), nNeigh=31, name='StarID_00810'}
StarSystem{loc=(535.9385513274018, 390.7317103646077, 109.99609554727482), nNeigh=31, name='StarID_00811'}
StarSystem{loc=(520.1154982488281, 387.2667597768785, 125.39325276326232), nNeigh=30, name='StarID_00812'}
StarSystem{loc=(562.5907117208294, 386.3892096048406, 108.67953821961694), nNeigh=28, name='StarID_00813'}
StarSystem{loc=(544.0825507798523, 421.41173606646896, 125.77389491228834), nNeigh=26, name='StarID_00814'}
StarSystem{loc=(525.2787750058252, 403.7631666195867, 128.29080631119962), nNeigh=29, name='StarID_00815'}
StarSystem{loc=(533.8799248918115, 390.3493461432735, 112.67844331693942), nNeigh=31, name='StarID_00816'}
StarSystem{loc=(533.6184876547488, 391.55719959373863, 79.53262197903237), nNeigh=25, name='StarID_00817'}
StarSystem{loc=(538.9217653339604, 396.8142084256636, 110.8233461489634), nNeigh=31, name='StarID_00818'}
StarSystem{loc=(530.7278507469124, 366.65683083408413, 119.97452347257561), nNeigh=29, name='StarID_00819'}
StarSystem{loc=(528.1364941305661, 391.19991296916186, 115.26230286099214), nNeigh=31, name='StarID_00820'}
StarSystem{loc=(512.1960149774304, 378.2666590046696, 88.95791677137724), nNeigh=26, name='StarID_00821'}
StarSystem{loc=(538.602763180121, 384.94564784012715, 91.15898378768915), nNeigh=29, name='StarID_00822'}
StarSystem{loc=(536.2991784578832, 397.7784744073011, 116.42429696747502), nNeigh=31, name='StarID_00823'}
StarSystem{loc=(530.1602562709468, 394.86193123214457, 125.6740715322691), nNeigh=31, name='StarID_00824'}
StarSystem{loc=(534.4038776594646, 391.3183101832777, 112.83838199823244), nNeigh=31, name='StarID_00825'}
StarSystem{loc=(528.9499488926117, 396.0999764309125, 113.64993378787054), nNeigh=31, name='StarID_00826'}
StarSystem{loc=(545.9399608046162, 384.5606479541172, 134.45161596901016), nNeigh=29, name='StarID_00827'}
StarSystem{loc=(535.751591747116, 389.4964746733138, 110.12957361868658), nNeigh=31, name='StarID_00828'}
