WORLD LOG
=========
World(0/1000), Systems: 4191, Ships: 5, Rebels: 30
StarSystem{loc=(836.6752859013327, 557.9959322244225, 668.456577510161), nNeigh=34, name='StarID_01198'}
StarSystem{loc=(831.2757300921916, 565.0401080004399, 638.1396454889523), nNeigh=34, name='StarID_01199'}
StarSystem{loc=(840.4285600986777, 557.7475237680056, 649.7440953404163), nNeigh=34, name='StarID_01200'}
StarSystem{loc=(833.793937923945, 559.0795621200158, 658.0077113545194), nNeigh=34, name='StarID_01201'}
StarSystem{loc=(904.9769443656186, 832.2778081190822, 770.6777010605846), nNeigh=33, name='StarID_01202'}
StarSystem{loc=(915.9054351931964, 830.8309615766565, 761.6903875990478), nNeigh=33, name='StarID_01203'}
StarSystem{loc=(895.0420630381304, 838.2780340449897, 770.3751775256733), nNeigh=33, name='StarID_01204'}
StarSystem{loc=(896.2227726776177, 839.7983709252242, 788.5904936735392), nNeigh=33, name='StarID_01205'}
StarSystem{loc=(911.7584148489811, 834.2769154901173, 779.6989580728037), nNeigh=33, name='StarID_01206'}
StarSystem{loc=(908.2571596870984, 845.1733067741253, 759.2032995658874), nNeigh=33, name='StarID_01207'}
StarSystem{loc=(890.6490933933043, 840.6285898988895, 763.9683306733751), nNeigh=33, name='StarID_01208'}
StarSystem{loc=(886.0639263445181, 839.7413143664156, 769.3160142963638), nNeigh=33, name='StarID_01209'}
StarSystem{loc=(910.0568407363232, 854.7198611163817, 788.8080887974384), nNeigh=31, name='StarID_01210'}
StarSystem{loc=(883.4353781052149, 839.3124156930564, 762.9713606281684), nNeigh=33, name='StarID_01211'}
StarSystem{loc=(898.2957592500645, 836.9976998583849, 740.5213908249547), nNeigh=32, name='StarID_01212'}
StarSystem{loc=(922.9217986839211, 830.4761128962314, 765.0720015237514), nNeigh=33, name='StarID_01213'}
StarSystem{loc=(900.4680886560532, 842.171610553124, 778.161072635517), nNeigh=33, name='StarID_01214'}
StarSystem{loc=(901.3725928347662, 830.2217665888029, 762.2433740139915), nNeigh=33, name='StarID_01215'}
StarSystem{loc=(910.4237040247092, 840.091069207125, 750.0033623345166), nNeigh=33, name='StarID_01216'}
StarSystem{loc=(909.5186097532064, 846.3867962828824, 757.0409866670398), nNeigh=33, name='StarID_01217'}
StarSystem{loc=(906.0138254239514, 837.9269821270739, 767.134084682355), nNeigh=33, name='StarID_01218'}
StarSystem{loc=(902.4122832300354, 840.0759362024921, 765.1931572375684), nNeigh=33, name='StarID_01219'}
StarSystem{loc=(917.4034115582759, 847.1996826283122, 763.4222450658328), nNeigh=33, name='StarID_01220'}
StarSystem{loc=(905.0530264497573, 837.9765237882843, 764.2515629688086), nNeigh=33, name='StarID_01221'}
StarSystem{loc=(903.4609249090836, 837.2231941248475, 768.8982389399605), nNeigh=33, name='StarID_01222'}
StarSystem{loc=(906.2684556890773, 845.7995217506221, 783.245875855457), nNeigh=33, name='StarID_01223'}
StarSystem{loc=(906.6925936470433, 835.3486605822164, 781.3648444332428), nNeigh=33, name='StarID_01224'}
StarSystem{loc=(902.4912713443196, 842.3630862074657, 760.5854662762962), nNeigh=33, name='StarID_01225'}
StarSystem{loc=(902.4229805382699, 854.5630499562953, 759.6407267068545), nNeigh=33, name='StarID_01226'}
StarSystem{loc=(923.1210672136061, 843.0273076132111, 752.0155654738204), nNeigh=33, name='StarID_01227'}
StarSystem{loc=(903.2337155718907, 820.4846211679608, 752.4746913461022), nNeigh=34, name='StarID_01228'}
StarSystem{loc=(900.6016965444898, 832.1702895204579, 765.8161143415143), nNeigh=33, name='StarID_01229'}
StarSystem{loc=(910.5507058888777, 813.0828851564747, 767.3511213525971), nNeigh=36, name='StarID_01230'}
StarSystem{loc=(892.7902652361391, 839.7009672273338, 787.0159179663166), nNeigh=33, name='StarID_01231'}
StarSystem{loc=(907.2877448274302, 838.4343873232822, 761.28807244027), nNeigh=33, name='StarID_01232'}
StarSystem{loc=(897.3039422442816, 837.9141749770292, 753.5993197526021), nNeigh=33, name='StarID_01233'}
StarSystem{loc=(904.3386251548505, 838.0187858273109, 761.7150392189922), nNeigh=33, name='StarID_01234'}
StarSystem{loc=(898.3584303674061, 842.6859314445799, 744.5437478181714), nNeigh=33, name='StarID_01235'}
StarSystem{loc=(819.9415048878634, 753.7920358835175, 364.65189628788585), nNeigh=26, name='StarID_01236'}
StarSystem{loc=(832.5003666611657, 767.2645267044336, 360.16598970626245), nNeigh=26, name='StarID_01237'}
StarSystem{loc=(813.5869967165983, 753.7104022796793, 373.4684270137122), nNeigh=26, name='StarID_01238'}
StarSystem{loc=(811.2774275393233, 760.46872065893, 386.1632691879563), nNeigh=26, name='StarID_01239'}
StarSystem{loc=(812.4454878447367, 752.8118906150102, 376.404660527477), nNeigh=26, name='StarID_01240'}
StarSystem{loc=(835.2035656227704, 753.5162675509284, 356.9126620059336), nNeigh=26, name='StarID_01241'}
StarSystem{loc=(795.8069415038501, 748.4065047627452, 354.82153570472826), nNeigh=26, name='StarID_01242'}
StarSystem{loc=(836.1790101261706, 745.3289318801236, 372.51020818567105), nNeigh=26, name='StarID_01243'}
StarSystem{loc=(811.8797045047454, 746.2739605721074, 351.7456708672034), nNeigh=26, name='StarID_01244'}
StarSystem{loc=(809.449042502355, 738.0683056451481, 377.11477851977577), nNeigh=26, name='StarID_01245'}
StarSystem{loc=(803.7779396730166, 752.3481041950173, 362.05158731056935), nNeigh=26, name='StarID_01246'}
StarSystem{loc=(815.1337621253647, 750.013638895426, 355.4928942862812), nNeigh=26, name='StarID_01247'}
StarSystem{loc=(817.238196334833, 743.8960904512569, 378.9625280374222), nNeigh=26, name='StarID_01248'}
StarSystem{loc=(804.8042123628691, 758.7799506839907, 365.30194592362085), nNeigh=26, name='StarID_01249'}
StarSystem{loc=(813.042019395387, 755.5881506201326, 373.9960524886051), nNeigh=26, name='StarID_01250'}
StarSystem{loc=(818.44891695303, 768.8970397922772, 368.70891152431733), nNeigh=26, name='StarID_01251'}
StarSystem{loc=(813.6372009503813, 754.3088976793255, 368.7398123860837), nNeigh=26, name='StarID_01252'}
StarSystem{loc=(814.2578623634544, 753.7479214466404, 374.404086131532), nNeigh=26, name='StarID_01253'}
StarSystem{loc=(839.7046578520283, 751.1446171645126, 370.24852773399), nNeigh=26, name='StarID_01254'}
StarSystem{loc=(804.1945182932889, 745.1021280220981, 375.0570504427819), nNeigh=26, name='StarID_01255'}
StarSystem{loc=(800.894806829585, 769.6998254526605, 365.375328680361), nNeigh=26, name='StarID_01256'}
StarSystem{loc=(806.3935213096677, 760.5138147273013, 378.7047715571892), nNeigh=26, name='StarID_01257'}
StarSystem{loc=(817.2670489905298, 756.9584325809826, 366.7079333739425), nNeigh=26, name='StarID_01258'}
StarSystem{loc=(822.3173732999127, 739.5086524717889, 383.3936723636728), nNeigh=26, name='StarID_01259'}
StarSystem{loc=(813.6756694823725, 754.4170937729839, 373.1859933659769), nNeigh=26, name='StarID_01260'}
StarSystem{loc=(806.7587043425744, 760.6047798319603, 396.86203712231116), nNeigh=26, name='StarID_01261'}
StarSystem{loc=(813.6708118071159, 766.6803595563764, 377.77401812341185), nNeigh=26, name='StarID_01262'}
StarSystem{loc=(541.9001776583843, 567.0160887104345, 88.01517320168), nNeigh=36, name='StarID_01263'}
StarSystem{loc=(568.9077893945048, 553.3339137065036, 85.53453728705979), nNeigh=37, name='StarID_01264'}
StarSystem{loc=(567.788924273232, 554.0114095429522, 70.81665649875043), nNeigh=37, name='StarID_01265'}
StarSystem{loc=(588.9924322559318, 551.6482752103191, 94.74060925727936), nNeigh=37, name='StarID_01266'}
StarSystem{loc=(571.7767068095899, 533.134953630035, 99.95582275933661), nNeigh=36, name='StarID_01267'}
StarSystem{loc=(565.7871279119007, 551.3987985349529, 103.44256430992797), nNeigh=37, name='StarID_01268'}
StarSystem{loc=(563.2801696182435, 573.5115520944473, 98.41643674647511), nNeigh=37, name='StarID_01269'}
StarSystem{loc=(571.5811340785226, 551.760692010359, 88.12412763795705), nNeigh=37, name='StarID_01270'}
StarSystem{loc=(567.6209378655203, 540.9455157960628, 79.82044041487171), nNeigh=37, name='StarID_01271'}
StarSystem{loc=(595.0156550311253, 543.7809499885237, 80.65044623195342), nNeigh=36, name='StarID_01272'}
StarSystem{loc=(578.6761782815285, 556.6195180227501, 78.26790750780802), nNeigh=36, name='StarID_01273'}
StarSystem{loc=(570.428259339959, 552.5243464872459, 97.47785027175053), nNeigh=37, name='StarID_01274'}
StarSystem{loc=(565.1947208925063, 549.3040520421027, 77.77046218729636), nNeigh=37, name='StarID_01275'}
StarSystem{loc=(565.1608387307381, 550.5743149921998, 112.51308848024944), nNeigh=34, name='StarID_01276'}
StarSystem{loc=(567.6638949589005, 552.6002177179788, 81.17869614874073), nNeigh=37, name='StarID_01277'}
StarSystem{loc=(563.7145218617958, 549.0685673329358, 58.175986641867915), nNeigh=32, name='StarID_01278'}
StarSystem{loc=(566.8857955514801, 558.8339050049942, 64.71151991538841), nNeigh=35, name='StarID_01279'}
StarSystem{loc=(570.281738950591, 557.4538400634145, 99.95123877894135), nNeigh=38, name='StarID_01280'}
StarSystem{loc=(568.322847366837, 551.3743541664047, 79.937273456167), nNeigh=37, name='StarID_01281'}
StarSystem{loc=(572.7787680245868, 545.7851037875638, 106.97317452499814), nNeigh=37, name='StarID_01282'}
StarSystem{loc=(573.5571448617058, 557.9040851400158, 74.18538910807331), nNeigh=37, name='StarID_01283'}
StarSystem{loc=(574.40249531489, 549.8676203878765, 72.95354803636135), nNeigh=36, name='StarID_01284'}
StarSystem{loc=(567.2335371162782, 553.6534321395769, 58.792459743220896), nNeigh=32, name='StarID_01285'}
StarSystem{loc=(555.2162791613542, 554.9351405521444, 104.15891187184039), nNeigh=37, name='StarID_01286'}
StarSystem{loc=(564.7775806489408, 549.5640398202875, 78.74244080888683), nNeigh=37, name='StarID_01287'}
StarSystem{loc=(565.3237427864011, 542.3534909781523, 102.32329630852466), nNeigh=37, name='StarID_01288'}
StarSystem{loc=(566.2158299888991, 550.4727375839949, 92.85768725170544), nNeigh=37, name='StarID_01289'}
StarSystem{loc=(578.0229698657274, 550.6758416036628, 103.42187676951039), nNeigh=38, name='StarID_01290'}
StarSystem{loc=(560.8915164562698, 553.9554322138792, 108.55428216209097), nNeigh=35, name='StarID_01291'}
StarSystem{loc=(568.8193995789567, 555.7499811430858, 104.6068890528959), nNeigh=38, name='StarID_01292'}
StarSystem{loc=(571.5570216592762, 582.6166141566088, 74.58038204252284), nNeigh=37, name='StarID_01293'}
StarSystem{loc=(571.8561210796196, 561.8380013878774, 79.51538570657402), nNeigh=37, name='StarID_01294'}
StarSystem{loc=(570.587830799722, 563.5792954747045, 115.93342918252755), nNeigh=35, name='StarID_01295'}
StarSystem{loc=(564.0610832468495, 554.0016049592105, 89.25232575902767), nNeigh=37, name='StarID_01296'}
StarSystem{loc=(566.7219579066908, 554.2993659947484, 67.16935611192794), nNeigh=37, name='StarID_01297'}
StarSystem{loc=(568.5944739635455, 554.9992008205812, 85.88483220857916), nNeigh=37, name='StarID_01298'}
StarSystem{loc=(563.2436706217032, 559.5918133302339, 110.28877088493039), nNeigh=35, name='StarID_01299'}
StarSystem{loc=(658.7919273324363, 123.5066115275413, 501.29359989319056), nNeigh=29, name='StarID_01300'}
StarSystem{loc=(650.9037625176463, 128.80674006915595, 521.679321842568), nNeigh=33, name='StarID_01301'}
StarSystem{loc=(650.2322276717555, 115.8613145417785, 516.1601457975955), nNeigh=43, name='StarID_01302'}
StarSystem{loc=(670.4271436846727, 127.67236871751467, 527.7178278415929), nNeigh=29, name='StarID_01303'}
StarSystem{loc=(653.3996341151578, 116.75578984640515, 523.0105967852976), nNeigh=40, name='StarID_01304'}
StarSystem{loc=(651.1965358603346, 118.42916944485981, 511.6424849079224), nNeigh=36, name='StarID_01305'}
StarSystem{loc=(659.025347060742, 118.12738930576046, 520.1769771589707), nNeigh=31, name='StarID_01306'}
StarSystem{loc=(661.2762423861878, 113.58025121815663, 498.8540540007116), nNeigh=29, name='StarID_01307'}
StarSystem{loc=(653.0488600426394, 118.54856242018738, 515.5462530334553), nNeigh=35, name='StarID_01308'}
StarSystem{loc=(671.7045524541953, 123.48057970726555, 506.84045327687556), nNeigh=29, name='StarID_01309'}
StarSystem{loc=(659.8232082538711, 112.07401301474434, 529.5167714071091), nNeigh=33, name='StarID_01310'}
StarSystem{loc=(656.7999897163979, 99.46537243018423, 529.106722449623), nNeigh=41, name='StarID_01311'}
StarSystem{loc=(655.251872961073, 121.13275789652113, 515.1327338625337), nNeigh=30, name='StarID_01312'}
StarSystem{loc=(652.7587524643628, 135.20008200425994, 504.6399148578501), nNeigh=29, name='StarID_01313'}
StarSystem{loc=(661.3991561243045, 128.582341939146, 513.2276435511869), nNeigh=29, name='StarID_01314'}
StarSystem{loc=(654.2380597623827, 115.18810627434415, 523.4505358802803), nNeigh=41, name='StarID_01315'}
StarSystem{loc=(652.5077372173972, 123.07846133572522, 511.24858831913167), nNeigh=30, name='StarID_01316'}
StarSystem{loc=(656.9735937889369, 113.45094396084492, 517.434122494361), nNeigh=35, name='StarID_01317'}
StarSystem{loc=(655.7734127321756, 117.25612453673081, 517.7108250551402), nNeigh=34, name='StarID_01318'}
StarSystem{loc=(654.4339648237108, 121.70600566078275, 520.6494965560529), nNeigh=33, name='StarID_01319'}
StarSystem{loc=(656.3710147276904, 112.31853193483835, 514.8807875114439), nNeigh=35, name='StarID_01320'}
StarSystem{loc=(663.6769301318136, 128.77883266600293, 525.3794881579416), nNeigh=30, name='StarID_01321'}
StarSystem{loc=(659.2053903888005, 98.62874917093768, 528.0980398676403), nNeigh=37, name='StarID_01322'}
StarSystem{loc=(651.6916364955703, 116.01473313120027, 507.7479581181381), nNeigh=37, name='StarID_01323'}
StarSystem{loc=(651.1956858329784, 107.61198086182469, 507.56054069233926), nNeigh=41, name='StarID_01324'}
StarSystem{loc=(657.2042057033843, 118.2905944648614, 512.9864710359628), nNeigh=30, name='StarID_01325'}
StarSystem{loc=(647.746679286513, 104.54799314868023, 531.9623293664825), nNeigh=47, name='StarID_01326'}
StarSystem{loc=(654.9086661962111, 117.91375063177557, 538.0368143218118), nNeigh=37, name='StarID_01327'}
StarSystem{loc=(660.3720154941608, 117.63540448320619, 518.2125554556175), nNeigh=30, name='StarID_01328'}
StarSystem{loc=(438.7661431827839, 816.3334774545049, 566.3956841510884), nNeigh=33, name='StarID_01329'}
StarSystem{loc=(437.92032104598263, 813.5038584154264, 569.3583283037901), nNeigh=33, name='StarID_01330'}
StarSystem{loc=(438.9927733334274, 819.7589195789111, 559.7900546416274), nNeigh=33, name='StarID_01331'}
StarSystem{loc=(446.2493846962697, 834.2375768082234, 595.1138863617091), nNeigh=25, name='StarID_01332'}
StarSystem{loc=(465.3699577477248, 820.1239542070938, 578.9661291807747), nNeigh=30, name='StarID_01333'}
StarSystem{loc=(437.93985049097057, 822.2945013615492, 546.9572309697014), nNeigh=32, name='StarID_01334'}
StarSystem{loc=(447.43325419905835, 816.7796680446382, 545.3732693849115), nNeigh=32, name='StarID_01335'}
StarSystem{loc=(458.2822380301581, 800.0013989653966, 575.0396081651298), nNeigh=29, name='StarID_01336'}
StarSystem{loc=(457.4983035057672, 825.6669150328617, 571.908525421365), nNeigh=33, name='StarID_01337'}
StarSystem{loc=(432.8295685597197, 834.9369840066842, 564.6578325189354), nNeigh=32, name='StarID_01338'}
StarSystem{loc=(447.3164710818993, 846.7269421081675, 576.4644803985959), nNeigh=29, name='StarID_01339'}
StarSystem{loc=(437.7986554596529, 822.1313745353543, 575.9848373743085), nNeigh=33, name='StarID_01340'}
StarSystem{loc=(444.26765200468594, 815.8780188866754, 570.1164721485064), nNeigh=33, name='StarID_01341'}
StarSystem{loc=(471.4852351260798, 813.2972044161714, 543.4988427677631), nNeigh=24, name='StarID_01342'}
StarSystem{loc=(443.8023355738379, 809.8665127427955, 578.1132085576198), nNeigh=32, name='StarID_01343'}
StarSystem{loc=(444.80690430132387, 798.1944021361126, 578.4812008484074), nNeigh=30, name='StarID_01344'}
StarSystem{loc=(421.91993039849257, 823.2597028847525, 539.8872312594366), nNeigh=25, name='StarID_01345'}
StarSystem{loc=(442.6723940499836, 817.2610550322405, 584.8436912461311), nNeigh=31, name='StarID_01346'}
StarSystem{loc=(444.21865442810025, 817.6410624486398, 527.6350205117603), nNeigh=21, name='StarID_01347'}
StarSystem{loc=(444.1567462313626, 816.5677478355436, 576.3397026497834), nNeigh=33, name='StarID_01348'}
StarSystem{loc=(481.17842341420913, 813.2505201372047, 565.7404597127354), nNeigh=25, name='StarID_01349'}
StarSystem{loc=(436.1461737272614, 824.2612371494923, 576.350348888869), nNeigh=33, name='StarID_01350'}
StarSystem{loc=(439.20015095464277, 813.1728264255813, 578.9901731003318), nNeigh=32, name='StarID_01351'}
StarSystem{loc=(416.6486851094936, 822.3893729323718, 548.2663169640734), nNeigh=27, name='StarID_01352'}
StarSystem{loc=(434.80416155508783, 807.5946076619815, 577.2745472405668), nNeigh=31, name='StarID_01353'}
StarSystem{loc=(443.50393126714505, 818.3901841334089, 562.4380039389788), nNeigh=33, name='StarID_01354'}
StarSystem{loc=(439.2346341285321, 818.6997798573797, 569.837460780464), nNeigh=33, name='StarID_01355'}
StarSystem{loc=(448.3288527440896, 805.9775550738693, 569.4989884360866), nNeigh=34, name='StarID_01356'}
StarSystem{loc=(430.9805780370477, 852.1277119684789, 575.3468866101406), nNeigh=26, name='StarID_01357'}
StarSystem{loc=(454.5071857836123, 815.7145281064006, 551.6349281989985), nNeigh=33, name='StarID_01358'}
StarSystem{loc=(453.7700666254363, 814.0366290416046, 549.5311502163719), nNeigh=31, name='StarID_01359'}
StarSystem{loc=(444.2735176293919, 820.1451588555029, 566.8668757878899), nNeigh=33, name='StarID_01360'}
StarSystem{loc=(447.67869780435154, 820.8070970901528, 602.1804556807591), nNeigh=24, name='StarID_01361'}
StarSystem{loc=(432.03784801483874, 793.7273915182996, 580.0730781289054), nNeigh=27, name='StarID_01362'}
StarSystem{loc=(110.21920174313121, 942.0866319849687, 103.59596131535646), nNeigh=25, name='StarID_01363'}
StarSystem{loc=(110.48749763782932, 928.1166990643486, 80.9819438649485), nNeigh=27, name='StarID_01364'}
StarSystem{loc=(126.69825219724157, 937.6593616781505, 90.471405126101), nNeigh=25, name='StarID_01365'}
StarSystem{loc=(143.48437041711819, 925.037587716843, 100.20738944883432), nNeigh=25, name='StarID_01366'}
StarSystem{loc=(111.94149893874082, 925.0641633950742, 89.7115255465679), nNeigh=27, name='StarID_01367'}
StarSystem{loc=(135.46300413191975, 934.7696610308212, 96.99820992023747), nNeigh=25, name='StarID_01368'}
StarSystem{loc=(132.92643141435596, 940.7610708337221, 79.36067858197364), nNeigh=25, name='StarID_01369'}
StarSystem{loc=(121.32798849470127, 928.4795383616803, 79.45890034510151), nNeigh=25, name='StarID_01370'}
StarSystem{loc=(133.04198827032815, 921.1333821753623, 80.98309062159309), nNeigh=25, name='StarID_01371'}
StarSystem{loc=(121.74422387921044, 926.0646684847516, 112.50502952935544), nNeigh=24, name='StarID_01372'}
StarSystem{loc=(100.155616904189, 931.7404007159539, 83.04503431002294), nNeigh=24, name='StarID_01373'}
StarSystem{loc=(132.5250413790318, 936.4138130701369, 93.4144043577224), nNeigh=25, name='StarID_01374'}
StarSystem{loc=(126.65621236870125, 942.0341744270295, 93.91178216668071), nNeigh=25, name='StarID_01375'}
StarSystem{loc=(124.85773284453813, 939.9053665293612, 61.66932065910558), nNeigh=21, name='StarID_01376'}
StarSystem{loc=(140.1112490247097, 925.9625759782393, 120.99118653493571), nNeigh=23, name='StarID_01377'}
StarSystem{loc=(131.17675312674214, 946.37312047661, 78.88099739030814), nNeigh=25, name='StarID_01378'}
StarSystem{loc=(134.83576635807304, 942.089628091304, 67.51749110322726), nNeigh=23, name='StarID_01379'}
StarSystem{loc=(135.67621015593878, 921.8364300030494, 93.05885051359319), nNeigh=25, name='StarID_01380'}
StarSystem{loc=(141.19318585560967, 922.9958938675945, 106.49504746677448), nNeigh=24, name='StarID_01381'}
StarSystem{loc=(127.48807995454564, 937.8608790532547, 78.12094643718316), nNeigh=25, name='StarID_01382'}
StarSystem{loc=(155.01856308932855, 928.208939204351, 83.60855020520258), nNeigh=23, name='StarID_01383'}
StarSystem{loc=(123.12188594538117, 935.0760015718652, 81.45713410015622), nNeigh=26, name='StarID_01384'}
StarSystem{loc=(117.02815262987001, 955.7408479144292, 119.32709784004423), nNeigh=21, name='StarID_01385'}
StarSystem{loc=(114.1689739160622, 945.6813002304585, 101.02888444344852), nNeigh=26, name='StarID_01386'}
StarSystem{loc=(117.23193655385582, 938.0718657936935, 89.56369382172542), nNeigh=26, name='StarID_01387'}
StarSystem{loc=(31.758800305521135, 146.17221456859497, 159.48926560692948), nNeigh=35, name='StarID_01388'}
StarSystem{loc=(29.899233180638312, 143.75708255768168, 157.7146678342241), nNeigh=35, name='StarID_01389'}
StarSystem{loc=(30.204918239626096, 149.1270673090454, 155.11159976854495), nNeigh=35, name='StarID_01390'}
StarSystem{loc=(33.92079575010164, 147.1039248778252, 171.086606242271), nNeigh=35, name='StarID_01391'}
StarSystem{loc=(30.873148077603997, 147.75714468106153, 167.74295138797382), nNeigh=35, name='StarID_01392'}
StarSystem{loc=(27.973435136050636, 141.33991216564962, 171.95584657525436), nNeigh=36, name='StarID_01393'}
StarSystem{loc=(26.777660083313357, 155.92466162386356, 167.05208176522578), nNeigh=35, name='StarID_01394'}
StarSystem{loc=(28.61902573992342, 131.62783199047988, 165.78738157485276), nNeigh=35, name='StarID_01395'}
StarSystem{loc=(28.306093135647863, 143.72427587022113, 159.2679906472394), nNeigh=35, name='StarID_01396'}
StarSystem{loc=(31.821588520883434, 146.19132053094938, 159.03648123888186), nNeigh=35, name='StarID_01397'}
StarSystem{loc=(34.870544025187364, 143.07891919559654, 174.52279256580846), nNeigh=36, name='StarID_01398'}
StarSystem{loc=(20.288644898496514, 145.07687719835235, 150.67968501086207), nNeigh=35, name='StarID_01399'}
StarSystem{loc=(32.06695513880939, 148.2546123851218, 143.04417090932918), nNeigh=35, name='StarID_01400'}
StarSystem{loc=(33.452011584016, 151.65290604907156, 165.06975747926558), nNeigh=35, name='StarID_01401'}
StarSystem{loc=(33.147082869962496, 146.9639957069819, 175.32081914147216), nNeigh=36, name='StarID_01402'}
StarSystem{loc=(30.52052595420076, 143.71296522914957, 150.87254580767484), nNeigh=35, name='StarID_01403'}
StarSystem{loc=(36.898729465070616, 147.1867190302074, 155.05596143025397), nNeigh=35, name='StarID_01404'}
StarSystem{loc=(46.052552231573266, 146.3392766077463, 151.4004288199809), nNeigh=35, name='StarID_01405'}
StarSystem{loc=(30.554348425353528, 143.8756677259935, 150.60146600373128), nNeigh=35, name='StarID_01406'}
StarSystem{loc=(31.873661130154638, 146.4244359400883, 159.48373933881768), nNeigh=35, name='StarID_01407'}
StarSystem{loc=(27.165023632312597, 151.8813047843014, 160.1588505871748), nNeigh=35, name='StarID_01408'}
StarSystem{loc=(33.65712639795123, 144.80410693659726, 159.92145923122098), nNeigh=35, name='StarID_01409'}
StarSystem{loc=(29.148397508137165, 148.55252951010536, 170.74109891357205), nNeigh=35, name='StarID_01410'}
StarSystem{loc=(34.57147205449867, 145.1062624157776, 155.42419812506094), nNeigh=35, name='StarID_01411'}
StarSystem{loc=(33.11761626211654, 143.42401653488344, 163.74454073455894), nNeigh=35, name='StarID_01412'}
StarSystem{loc=(32.52088671352366, 145.68573652257987, 156.0052421181917), nNeigh=35, name='StarID_01413'}
StarSystem{loc=(30.569241836652115, 144.00243089386106, 160.71692508149832), nNeigh=35, name='StarID_01414'}
StarSystem{loc=(28.766314286423654, 153.14328191970682, 151.92867773872888), nNeigh=35, name='StarID_01415'}
StarSystem{loc=(36.76776153209024, 143.99842069827554, 164.3786598591986), nNeigh=35, name='StarID_01416'}
StarSystem{loc=(31.924781378668804, 146.33312252580504, 162.05265739508528), nNeigh=35, name='StarID_01417'}
StarSystem{loc=(32.07847899740297, 147.39010194649754, 159.3505121397631), nNeigh=35, name='StarID_01418'}
StarSystem{loc=(32.17594627540008, 146.5286170905811, 143.41737699162286), nNeigh=35, name='StarID_01419'}
StarSystem{loc=(43.82704233727022, 154.3893305775421, 153.88224838183655), nNeigh=35, name='StarID_01420'}
StarSystem{loc=(20.587724652734224, 153.77730604472012, 165.54504014929668), nNeigh=35, name='StarID_01421'}
StarSystem{loc=(32.642393106605105, 146.20784596628476, 157.583207108254), nNeigh=35, name='StarID_01422'}
StarSystem{loc=(32.501846663820004, 149.71857942574317, 171.3520075128473), nNeigh=35, name='StarID_01423'}
StarSystem{loc=(892.3657704725779, 916.4929400813826, 81.84550149607308), nNeigh=26, name='StarID_01424'}
StarSystem{loc=(883.6008182632837, 900.1912299857552, 87.8865016121866), nNeigh=25, name='StarID_01425'}
StarSystem{loc=(896.1991903811164, 930.314648190163, 81.1838003164263), nNeigh=26, name='StarID_01426'}
StarSystem{loc=(894.9061397472524, 917.7735434847846, 95.92720009296598), nNeigh=26, name='StarID_01427'}
StarSystem{loc=(895.0115905398947, 918.636586827727, 84.01761419144647), nNeigh=26, name='StarID_01428'}
StarSystem{loc=(887.0142096649462, 922.4294994017686, 83.94539518309384), nNeigh=26, name='StarID_01429'}
StarSystem{loc=(897.1057326866505, 913.5035763147822, 106.7111916406875), nNeigh=26, name='StarID_01430'}
StarSystem{loc=(889.1828306650107, 912.6695658830178, 69.30856441983511), nNeigh=25, name='StarID_01431'}
StarSystem{loc=(909.4453011062644, 924.1095547685329, 92.38682452774191), nNeigh=26, name='StarID_01432'}
StarSystem{loc=(882.7579193660698, 911.0353565605751, 89.23366962729429), nNeigh=25, name='StarID_01433'}
StarSystem{loc=(895.0483270292812, 917.1832202789716, 86.56042491846571), nNeigh=26, name='StarID_01434'}
StarSystem{loc=(896.6790211551406, 915.4216335731863, 88.01784879757585), nNeigh=26, name='StarID_01435'}
StarSystem{loc=(899.8182290889245, 930.6097721285871, 89.35291563287056), nNeigh=26, name='StarID_01436'}
StarSystem{loc=(887.3024919073879, 915.697699925038, 85.1681623799336), nNeigh=26, name='StarID_01437'}
StarSystem{loc=(896.4365838244203, 924.4351646867003, 82.17794676632937), nNeigh=26, name='StarID_01438'}
StarSystem{loc=(897.2014452450327, 922.7674042709746, 87.73469200805413), nNeigh=26, name='StarID_01439'}
StarSystem{loc=(895.8822087698095, 916.8371984929391, 78.14295011010714), nNeigh=26, name='StarID_01440'}
StarSystem{loc=(895.0564938312774, 919.6432374683905, 84.30896096192815), nNeigh=26, name='StarID_01441'}
StarSystem{loc=(895.4634309683988, 918.935607588492, 86.44845801440435), nNeigh=26, name='StarID_01442'}
StarSystem{loc=(896.2745120693135, 920.7885647653462, 104.03919663200841), nNeigh=26, name='StarID_01443'}
StarSystem{loc=(897.0857899226273, 920.1851281565764, 87.40221014630174), nNeigh=26, name='StarID_01444'}
StarSystem{loc=(894.9750582819244, 920.5153470878134, 80.37945299745274), nNeigh=26, name='StarID_01445'}
StarSystem{loc=(890.5388486993936, 911.6115915083179, 78.27290250230304), nNeigh=26, name='StarID_01446'}
StarSystem{loc=(913.4739492315846, 929.1339832558975, 79.91669302446007), nNeigh=26, name='StarID_01447'}
StarSystem{loc=(882.3357795911378, 916.5158063804057, 67.14613186197619), nNeigh=25, name='StarID_01448'}
StarSystem{loc=(891.1718193876749, 934.538938837497, 86.46095896851801), nNeigh=26, name='StarID_01449'}
StarSystem{loc=(683.0152595308291, 470.08164104885486, 353.90886588868625), nNeigh=27, name='StarID_01450'}
StarSystem{loc=(685.0694613860991, 458.32226011688016, 343.5038818877529), nNeigh=33, name='StarID_01451'}
