WORLD LOG
=========
World(0/1000), Systems: 3977, Ships: 5, Rebels: 35
StarSystem{loc=(833.7970914578805, 156.03306845554337, 186.82063912727642), nNeigh=35, name='StarID_02559'}
StarSystem{loc=(814.6774556342081, 130.80019170798838, 186.9464511083943), nNeigh=34, name='StarID_02560'}
StarSystem{loc=(835.9553019419018, 154.38234714448797, 162.96214350131706), nNeigh=35, name='StarID_02561'}
StarSystem{loc=(824.0676621076832, 154.36656725988945, 187.88149545228092), nNeigh=34, name='StarID_02562'}
StarSystem{loc=(830.9293998979931, 153.3282462072753, 192.7702180059358), nNeigh=35, name='StarID_02563'}
StarSystem{loc=(830.5861430394335, 151.45475296576143, 175.07817089416926), nNeigh=35, name='StarID_02564'}
StarSystem{loc=(833.0616551048632, 174.178387028077, 186.45847927416816), nNeigh=35, name='StarID_02565'}
StarSystem{loc=(821.8867857625578, 141.80911886070618, 199.6500828967635), nNeigh=32, name='StarID_02566'}
StarSystem{loc=(828.4771195620585, 147.50904344237622, 168.75818562746028), nNeigh=35, name='StarID_02567'}
StarSystem{loc=(821.7732220074663, 162.47290901316683, 182.14001311496466), nNeigh=34, name='StarID_02568'}
StarSystem{loc=(828.1693991133174, 152.14774523176712, 175.7556525846841), nNeigh=34, name='StarID_02569'}
StarSystem{loc=(831.0759516153602, 150.9274785454833, 165.06350329252862), nNeigh=35, name='StarID_02570'}
StarSystem{loc=(834.6925764727876, 145.2697761095164, 181.8120000753719), nNeigh=35, name='StarID_02571'}
StarSystem{loc=(811.2816812613573, 135.22709108880036, 176.4564208563371), nNeigh=34, name='StarID_02572'}
StarSystem{loc=(817.5729873280969, 156.69429312317274, 183.12739111856231), nNeigh=34, name='StarID_02573'}
StarSystem{loc=(829.5224452150442, 152.6213166804132, 167.02792059654405), nNeigh=35, name='StarID_02574'}
StarSystem{loc=(818.294980602204, 148.12675085075065, 193.63802809492847), nNeigh=34, name='StarID_02575'}
StarSystem{loc=(831.227838870379, 159.6731649714066, 168.08330694008822), nNeigh=35, name='StarID_02576'}
StarSystem{loc=(828.5283590099987, 152.80850819704077, 179.78082771791165), nNeigh=34, name='StarID_02577'}
StarSystem{loc=(850.900481869252, 132.03210898204597, 177.17544492517348), nNeigh=34, name='StarID_02578'}
StarSystem{loc=(826.9179255586398, 157.13825994106983, 189.1074183307668), nNeigh=35, name='StarID_02579'}
StarSystem{loc=(830.2886047615461, 151.37280373984575, 175.17741904433828), nNeigh=35, name='StarID_02580'}
StarSystem{loc=(827.9422533296377, 142.4871220748913, 149.4049049539183), nNeigh=33, name='StarID_02581'}
StarSystem{loc=(823.1060686580336, 145.0328383990359, 193.2993613078915), nNeigh=34, name='StarID_02582'}
StarSystem{loc=(826.5827664247488, 152.173366894624, 189.2707756760887), nNeigh=35, name='StarID_02583'}
StarSystem{loc=(806.9492295036858, 166.48406556986706, 175.76830946788974), nNeigh=33, name='StarID_02584'}
StarSystem{loc=(831.9366463231756, 152.6114125096329, 179.10317007651102), nNeigh=35, name='StarID_02585'}
StarSystem{loc=(836.6469773832333, 148.62257565498032, 177.62156494706858), nNeigh=36, name='StarID_02586'}
StarSystem{loc=(829.2553166881852, 155.62265586730118, 176.47424151233855), nNeigh=34, name='StarID_02587'}
StarSystem{loc=(525.8708720143611, 879.2733747894591, 409.17887818910157), nNeigh=32, name='StarID_02588'}
StarSystem{loc=(527.7967524781196, 871.5121530053416, 387.3350824786333), nNeigh=31, name='StarID_02589'}
StarSystem{loc=(525.9487624787889, 868.9526906018883, 414.76996312171536), nNeigh=32, name='StarID_02590'}
StarSystem{loc=(503.8421863597101, 890.6410605038038, 421.64694763182973), nNeigh=30, name='StarID_02591'}
StarSystem{loc=(528.545762246631, 883.6894037161111, 390.28633617618794), nNeigh=31, name='StarID_02592'}
StarSystem{loc=(524.9537220265855, 880.8046807175318, 393.479930583327), nNeigh=31, name='StarID_02593'}
StarSystem{loc=(505.3914498152445, 879.3936895134386, 430.0772053896524), nNeigh=29, name='StarID_02594'}
StarSystem{loc=(515.7465172122435, 867.7900962900787, 430.88443472004656), nNeigh=31, name='StarID_02595'}
StarSystem{loc=(525.4705831624481, 878.7269631548729, 405.33910722519744), nNeigh=32, name='StarID_02596'}
StarSystem{loc=(505.0125085308776, 886.7669088579315, 399.30517968896925), nNeigh=30, name='StarID_02597'}
StarSystem{loc=(531.1487006483248, 876.481760124479, 376.88190146240646), nNeigh=25, name='StarID_02598'}
StarSystem{loc=(528.050878190702, 867.8212334498628, 405.6324501164007), nNeigh=32, name='StarID_02599'}
StarSystem{loc=(524.7188050655401, 879.064228741762, 397.169877980112), nNeigh=31, name='StarID_02600'}
StarSystem{loc=(523.6356458215186, 878.6534814490126, 401.1584897456242), nNeigh=31, name='StarID_02601'}
StarSystem{loc=(524.0757365970185, 879.1307269891444, 403.42091863308696), nNeigh=31, name='StarID_02602'}
StarSystem{loc=(524.5695814612129, 880.3435541714118, 395.7184475410074), nNeigh=31, name='StarID_02603'}
StarSystem{loc=(534.1830285602774, 878.3302211000777, 413.7960934967524), nNeigh=32, name='StarID_02604'}
StarSystem{loc=(520.8532212471189, 879.2710231005385, 410.8892583162084), nNeigh=31, name='StarID_02605'}
StarSystem{loc=(524.3805315111103, 875.9224189913497, 400.2400162763677), nNeigh=31, name='StarID_02606'}
StarSystem{loc=(526.6330407354656, 875.108166913424, 422.9401733391277), nNeigh=32, name='StarID_02607'}
StarSystem{loc=(524.2620305421694, 884.9392598599064, 431.9580542285811), nNeigh=31, name='StarID_02608'}
StarSystem{loc=(538.0140027130182, 863.3899888734262, 404.3216459662009), nNeigh=32, name='StarID_02609'}
StarSystem{loc=(517.6552268981816, 902.3174779407303, 419.7070335013227), nNeigh=30, name='StarID_02610'}
StarSystem{loc=(523.9178192039564, 878.5225782362927, 414.69554442493893), nNeigh=32, name='StarID_02611'}
StarSystem{loc=(519.8199142991796, 875.4568306776091, 390.42510455453476), nNeigh=31, name='StarID_02612'}
StarSystem{loc=(525.7400124639424, 873.3162567674652, 394.95022979983486), nNeigh=31, name='StarID_02613'}
StarSystem{loc=(544.0351672099356, 874.7545880914753, 417.3588219733445), nNeigh=32, name='StarID_02614'}
StarSystem{loc=(514.2074943514931, 874.9662396533377, 387.18968329256774), nNeigh=30, name='StarID_02615'}
StarSystem{loc=(524.7609868168936, 901.5300537637958, 421.8655905464611), nNeigh=30, name='StarID_02616'}
StarSystem{loc=(535.1030823616826, 873.7388073537601, 388.20330520900444), nNeigh=30, name='StarID_02617'}
StarSystem{loc=(550.129817775268, 880.1403365606686, 425.0489027654943), nNeigh=28, name='StarID_02618'}
StarSystem{loc=(513.5870011171402, 887.0058618184422, 389.8154788559454), nNeigh=30, name='StarID_02619'}
StarSystem{loc=(604.882208699425, 50.06336103112776, 583.6070576256841), nNeigh=18, name='StarID_02620'}
StarSystem{loc=(601.1480741382962, 47.26027326144367, 592.2802165560406), nNeigh=19, name='StarID_02621'}
StarSystem{loc=(605.1559547775348, 45.83137252724341, 596.2166036880903), nNeigh=18, name='StarID_02622'}
StarSystem{loc=(601.3577142667581, 49.45178660544669, 590.4804616441713), nNeigh=19, name='StarID_02623'}
StarSystem{loc=(599.716671551641, 48.395726991095266, 590.7647165710115), nNeigh=19, name='StarID_02624'}
StarSystem{loc=(606.1306645585321, 53.88110327665017, 596.3343353159235), nNeigh=18, name='StarID_02625'}
StarSystem{loc=(600.8277084610343, 71.51486929000654, 591.444102352286), nNeigh=22, name='StarID_02626'}
StarSystem{loc=(615.8739834346593, 48.358987531903665, 599.9934883706238), nNeigh=18, name='StarID_02627'}
StarSystem{loc=(598.4061631349994, 47.7488768975458, 598.8287585253736), nNeigh=20, name='StarID_02628'}
StarSystem{loc=(597.8925843894432, 47.53035455281638, 603.8425791003671), nNeigh=20, name='StarID_02629'}
StarSystem{loc=(601.1170104888362, 42.20754622280312, 604.9734649434396), nNeigh=18, name='StarID_02630'}
StarSystem{loc=(596.554061760062, 60.71363957976877, 605.052941718594), nNeigh=23, name='StarID_02631'}
StarSystem{loc=(602.119389101175, 51.67518473313999, 600.4050633236026), nNeigh=19, name='StarID_02632'}
StarSystem{loc=(617.3792727694985, 44.03168861180976, 591.6806573448299), nNeigh=18, name='StarID_02633'}
StarSystem{loc=(604.3634782762323, 51.599196626862856, 597.41957816657), nNeigh=19, name='StarID_02634'}
StarSystem{loc=(601.8981655209241, 50.99940671861364, 607.0073213999926), nNeigh=18, name='StarID_02635'}
StarSystem{loc=(601.3044372978892, 45.814103557251535, 598.4371198425672), nNeigh=19, name='StarID_02636'}
StarSystem{loc=(594.4258817626953, 48.04946195226131, 606.0291764517251), nNeigh=21, name='StarID_02637'}
StarSystem{loc=(618.9996288217349, 53.188302028515395, 605.0525297617766), nNeigh=18, name='StarID_02638'}
StarSystem{loc=(594.8729663739064, 879.0388085684222, 958.3451407813587), nNeigh=31, name='StarID_02639'}
StarSystem{loc=(585.446888421844, 905.4366512875031, 930.1402020074996), nNeigh=31, name='StarID_02640'}
StarSystem{loc=(602.5644446002103, 906.5395519954908, 939.610888562771), nNeigh=35, name='StarID_02641'}
StarSystem{loc=(585.7879923972549, 908.4068631124486, 958.8465246018726), nNeigh=34, name='StarID_02642'}
StarSystem{loc=(598.6093971327149, 905.1223869160045, 914.7577113839717), nNeigh=27, name='StarID_02643'}
StarSystem{loc=(592.6131228023456, 907.6615930475895, 956.3476727912919), nNeigh=35, name='StarID_02644'}
StarSystem{loc=(579.2126435409494, 905.5013957112835, 983.7907305803706), nNeigh=26, name='StarID_02645'}
StarSystem{loc=(581.8209187980176, 910.2894760127758, 935.6076490374835), nNeigh=35, name='StarID_02646'}
StarSystem{loc=(589.6670923155889, 913.3537127937975, 913.4316973105406), nNeigh=25, name='StarID_02647'}
StarSystem{loc=(611.0803643041885, 904.3011504699258, 962.2119946549373), nNeigh=33, name='StarID_02648'}
StarSystem{loc=(584.4870927661959, 907.5032787781035, 925.5206360819075), nNeigh=31, name='StarID_02649'}
StarSystem{loc=(584.7535827193615, 909.1329159179902, 958.6717656487584), nNeigh=34, name='StarID_02650'}
StarSystem{loc=(585.4790241149589, 905.634146569588, 948.6939809200467), nNeigh=35, name='StarID_02651'}
StarSystem{loc=(588.3761602890099, 912.4438357510896, 927.116142924612), nNeigh=32, name='StarID_02652'}
StarSystem{loc=(586.8404883511304, 912.2981180474109, 970.6736565613512), nNeigh=31, name='StarID_02653'}
StarSystem{loc=(587.8380060546527, 892.2018783506799, 979.8206721568465), nNeigh=26, name='StarID_02654'}
StarSystem{loc=(584.585113394667, 906.271628185358, 948.4858107852007), nNeigh=35, name='StarID_02655'}
StarSystem{loc=(586.7962260042185, 894.147130042171, 960.7208996669711), nNeigh=34, name='StarID_02656'}
StarSystem{loc=(585.7469770600926, 903.0161832426762, 944.4352437464432), nNeigh=35, name='StarID_02657'}
StarSystem{loc=(578.9762015697661, 899.6348440141816, 949.3029021925751), nNeigh=35, name='StarID_02658'}
StarSystem{loc=(597.0238452800803, 893.7023710050969, 922.5978320460433), nNeigh=30, name='StarID_02659'}
StarSystem{loc=(585.5208579228715, 904.1812202567851, 949.1619947143791), nNeigh=35, name='StarID_02660'}
StarSystem{loc=(584.9997003900194, 905.9173133380156, 967.8250013616957), nNeigh=32, name='StarID_02661'}
StarSystem{loc=(584.744095309689, 905.1847538993384, 948.2561158510962), nNeigh=35, name='StarID_02662'}
StarSystem{loc=(581.971809594573, 904.940167376965, 950.8492143734328), nNeigh=35, name='StarID_02663'}
StarSystem{loc=(586.0886567046198, 883.913401244005, 976.425601520714), nNeigh=26, name='StarID_02664'}
StarSystem{loc=(587.0234527698574, 902.4662290783049, 956.064031475695), nNeigh=35, name='StarID_02665'}
StarSystem{loc=(592.8555175649053, 898.7158126938953, 928.9909591947367), nNeigh=31, name='StarID_02666'}
StarSystem{loc=(586.3200853559707, 916.3905256923323, 951.1453752761079), nNeigh=34, name='StarID_02667'}
StarSystem{loc=(582.5079806103178, 915.7479133110768, 925.6559545798752), nNeigh=30, name='StarID_02668'}
StarSystem{loc=(597.3563317315887, 915.9736989150907, 956.0867619678604), nNeigh=34, name='StarID_02669'}
StarSystem{loc=(602.8389075468015, 927.8578790424515, 971.7164365121525), nNeigh=26, name='StarID_02670'}
StarSystem{loc=(582.8589474126262, 901.9114428524963, 945.6729087901635), nNeigh=35, name='StarID_02671'}
StarSystem{loc=(591.8931845956068, 903.1671615851897, 941.9402951267696), nNeigh=35, name='StarID_02672'}
StarSystem{loc=(584.4658068607491, 906.9059115734059, 966.7463926415134), nNeigh=32, name='StarID_02673'}
StarSystem{loc=(255.35463368322135, 357.4556910255056, 852.739955757956), nNeigh=33, name='StarID_02674'}
StarSystem{loc=(271.43612874568134, 360.4378642721536, 844.2745825956442), nNeigh=32, name='StarID_02675'}
StarSystem{loc=(253.8651239321805, 378.19693100255245, 832.3893230536681), nNeigh=30, name='StarID_02676'}
StarSystem{loc=(277.30982847204814, 362.03851348720224, 852.2600669708885), nNeigh=30, name='StarID_02677'}
StarSystem{loc=(224.7919124564095, 353.3100994359276, 861.6222131119031), nNeigh=20, name='StarID_02678'}
StarSystem{loc=(243.64322566859767, 373.4648290109863, 886.1547127260397), nNeigh=19, name='StarID_02679'}
StarSystem{loc=(264.99280958165735, 371.00767077734076, 877.2599967219114), nNeigh=28, name='StarID_02680'}
StarSystem{loc=(264.219837567624, 362.6107714356009, 834.3173850319304), nNeigh=31, name='StarID_02681'}
StarSystem{loc=(254.33514918154503, 362.78095064503435, 841.614075057381), nNeigh=34, name='StarID_02682'}
StarSystem{loc=(271.4061949356556, 366.23562019085546, 865.8271023747678), nNeigh=31, name='StarID_02683'}
StarSystem{loc=(286.6666390707662, 393.4006227581444, 844.2768236093407), nNeigh=25, name='StarID_02684'}
StarSystem{loc=(284.75971383560653, 345.83797196240937, 862.9594904099779), nNeigh=26, name='StarID_02685'}
StarSystem{loc=(276.9919139579568, 314.13531112258454, 835.1576198539585), nNeigh=9, name='StarID_02686'}
StarSystem{loc=(253.9865879611857, 375.75962215123366, 818.3053907432134), nNeigh=25, name='StarID_02687'}
StarSystem{loc=(283.3461984332463, 354.75673737378725, 885.4639588455749), nNeigh=16, name='StarID_02688'}
StarSystem{loc=(260.9059792920904, 374.7227067043252, 857.4382930613311), nNeigh=32, name='StarID_02689'}
StarSystem{loc=(265.2045979054032, 379.6168345748045, 845.2185139689846), nNeigh=30, name='StarID_02690'}
StarSystem{loc=(252.78828543021652, 364.34583834728664, 797.6616664650287), nNeigh=16, name='StarID_02691'}
StarSystem{loc=(241.8670222579637, 377.0488642917706, 852.9032182718493), nNeigh=32, name='StarID_02692'}
StarSystem{loc=(232.65701705285213, 379.9489067433251, 870.0694905306316), nNeigh=19, name='StarID_02693'}
StarSystem{loc=(242.78961796970714, 358.7988174910368, 845.3586202775747), nNeigh=32, name='StarID_02694'}
StarSystem{loc=(283.8691440165373, 373.05856273165284, 854.8615302016021), nNeigh=29, name='StarID_02695'}
StarSystem{loc=(260.3347812249418, 356.5737650390581, 825.9537314603459), nNeigh=29, name='StarID_02696'}
StarSystem{loc=(267.0781895576989, 365.2750003803748, 845.2369894896648), nNeigh=34, name='StarID_02697'}
StarSystem{loc=(284.13566591507424, 367.51466427958667, 858.9754170521143), nNeigh=29, name='StarID_02698'}
StarSystem{loc=(267.5142006757968, 335.7638138781934, 804.5342449449637), nNeigh=15, name='StarID_02699'}
StarSystem{loc=(255.80922594721127, 368.27363290589284, 846.2380220936122), nNeigh=34, name='StarID_02700'}
StarSystem{loc=(275.19133034378234, 377.68821360742805, 820.7805772739397), nNeigh=27, name='StarID_02701'}
StarSystem{loc=(265.3924959243845, 360.57771649614847, 837.6730601285104), nNeigh=33, name='StarID_02702'}
StarSystem{loc=(224.54291535292688, 340.6097305208745, 864.3114343279797), nNeigh=10, name='StarID_02703'}
StarSystem{loc=(274.4222095676426, 376.2856926547163, 888.3714729693174), nNeigh=20, name='StarID_02704'}
StarSystem{loc=(249.04283305327672, 354.33098098489427, 836.0652852616433), nNeigh=33, name='StarID_02705'}
StarSystem{loc=(264.2143183118567, 361.68117719070113, 834.4115326779707), nNeigh=32, name='StarID_02706'}
StarSystem{loc=(270.1181995586244, 363.65643084534565, 829.8111453600752), nNeigh=30, name='StarID_02707'}
StarSystem{loc=(255.03611729455085, 382.8634291719933, 869.7577308174097), nNeigh=29, name='StarID_02708'}
StarSystem{loc=(262.95785815548794, 363.86740919761434, 827.1722308977686), nNeigh=29, name='StarID_02709'}
StarSystem{loc=(269.0413802029236, 347.76136777711275, 800.1748270744229), nNeigh=17, name='StarID_02710'}
StarSystem{loc=(271.41348491070346, 351.18224866683005, 848.5134662531526), nNeigh=33, name='StarID_02711'}
StarSystem{loc=(399.04912858056986, 351.4983793917696, 625.5793622617447), nNeigh=26, name='StarID_02712'}
StarSystem{loc=(393.3096870666905, 343.02387150185723, 623.8033892351173), nNeigh=26, name='StarID_02713'}
StarSystem{loc=(387.59446078995484, 349.1862044865131, 625.6715105721522), nNeigh=27, name='StarID_02714'}
StarSystem{loc=(393.72467166356415, 341.0911869706935, 628.6192637412597), nNeigh=26, name='StarID_02715'}
StarSystem{loc=(391.7462717890906, 341.0267665332953, 637.5785334299593), nNeigh=26, name='StarID_02716'}
StarSystem{loc=(405.0749895403554, 338.7921740302581, 629.1049580341565), nNeigh=26, name='StarID_02717'}
StarSystem{loc=(393.7749679925065, 344.5101254353014, 628.5234547795291), nNeigh=26, name='StarID_02718'}
StarSystem{loc=(390.97607245814606, 344.3431553109193, 625.1520173475114), nNeigh=26, name='StarID_02719'}
StarSystem{loc=(398.5995849328737, 341.29889358227865, 634.089222540905), nNeigh=26, name='StarID_02720'}
StarSystem{loc=(395.65503332916956, 333.7441899351727, 615.3190915262174), nNeigh=26, name='StarID_02721'}
StarSystem{loc=(390.3260342077569, 348.4443619329911, 660.9328908325123), nNeigh=30, name='StarID_02722'}
StarSystem{loc=(391.06690192716087, 347.9355732042115, 623.2702343511871), nNeigh=26, name='StarID_02723'}
StarSystem{loc=(390.9380126617393, 346.3135158432669, 640.2087820509565), nNeigh=26, name='StarID_02724'}
StarSystem{loc=(390.1018251249937, 346.0262961935179, 628.9298017806443), nNeigh=26, name='StarID_02725'}
StarSystem{loc=(393.33578129126477, 344.13391955200984, 631.2398688413696), nNeigh=26, name='StarID_02726'}
StarSystem{loc=(368.7910242574148, 359.91028628011225, 623.8240778805313), nNeigh=27, name='StarID_02727'}
StarSystem{loc=(409.1223898836098, 334.60901705412056, 628.0796566843203), nNeigh=27, name='StarID_02728'}
StarSystem{loc=(383.0286640870945, 353.5097820945804, 636.7515195594247), nNeigh=26, name='StarID_02729'}
StarSystem{loc=(391.9819767737238, 343.44946206876904, 634.0652031762772), nNeigh=26, name='StarID_02730'}
StarSystem{loc=(391.7760916073036, 344.30161829333485, 612.7182361808364), nNeigh=26, name='StarID_02731'}
StarSystem{loc=(381.53091984447843, 344.048185083141, 597.6403847675211), nNeigh=25, name='StarID_02732'}
StarSystem{loc=(393.8201611555195, 341.35718346664703, 632.7685562172775), nNeigh=26, name='StarID_02733'}
StarSystem{loc=(391.66419724275255, 349.9253610516893, 627.1457671269466), nNeigh=26, name='StarID_02734'}
StarSystem{loc=(394.5466358996064, 338.1470859300765, 654.3873882230063), nNeigh=27, name='StarID_02735'}
StarSystem{loc=(392.7568410484816, 343.74950490104845, 627.1054351998033), nNeigh=26, name='StarID_02736'}
StarSystem{loc=(393.3935965506952, 343.65793945960434, 600.3909115514156), nNeigh=24, name='StarID_02737'}
StarSystem{loc=(399.9361965234753, 344.062717113222, 634.0839049142025), nNeigh=26, name='StarID_02738'}
StarSystem{loc=(300.836024653133, 505.39899443132805, 950.0146903697168), nNeigh=35, name='StarID_02739'}
StarSystem{loc=(317.311020287, 519.0432786566047, 964.840015719227), nNeigh=35, name='StarID_02740'}
StarSystem{loc=(320.5789220980937, 515.9370583988219, 983.3802642043271), nNeigh=35, name='StarID_02741'}
StarSystem{loc=(318.68734162414677, 506.34398503927895, 971.8172166939529), nNeigh=36, name='StarID_02742'}
StarSystem{loc=(318.7005459774649, 518.1880412373861, 961.9528046754191), nNeigh=35, name='StarID_02743'}
StarSystem{loc=(327.38024035755933, 516.6258638088848, 948.6648825317744), nNeigh=35, name='StarID_02744'}
StarSystem{loc=(324.3712134938419, 533.1939941042723, 948.4338375849587), nNeigh=35, name='StarID_02745'}
StarSystem{loc=(319.4429640991999, 526.8574978721698, 949.817546946902), nNeigh=35, name='StarID_02746'}
StarSystem{loc=(296.9386713281674, 518.6357434446101, 963.3714444049637), nNeigh=36, name='StarID_02747'}
StarSystem{loc=(303.21546506621877, 507.6942459338052, 961.9878597196574), nNeigh=36, name='StarID_02748'}
StarSystem{loc=(316.73791451330897, 514.6756630266066, 962.3612065922889), nNeigh=36, name='StarID_02749'}
StarSystem{loc=(321.2027170079934, 539.1107402360657, 950.3056727162244), nNeigh=35, name='StarID_02750'}
StarSystem{loc=(319.02951270894187, 518.3470352263756, 963.9734645542165), nNeigh=35, name='StarID_02751'}
StarSystem{loc=(317.8738086731336, 516.8608896498263, 961.6078420186957), nNeigh=35, name='StarID_02752'}
StarSystem{loc=(317.60379258259127, 519.2593536094639, 961.9479034827444), nNeigh=35, name='StarID_02753'}
StarSystem{loc=(318.5874695266927, 518.0997516753548, 963.3602020853807), nNeigh=35, name='StarID_02754'}
StarSystem{loc=(327.8225729715993, 517.1931257113978, 955.2161796972797), nNeigh=35, name='StarID_02755'}
StarSystem{loc=(327.2522992900997, 526.7725593611923, 979.2223552661596), nNeigh=35, name='StarID_02756'}
StarSystem{loc=(307.6753096623733, 504.5921178488293, 966.6157292408685), nNeigh=36, name='StarID_02757'}
StarSystem{loc=(317.7628061279251, 538.4997145790892, 975.1215863435127), nNeigh=35, name='StarID_02758'}
StarSystem{loc=(319.75193235751647, 513.7899758791066, 964.2656178499959), nNeigh=35, name='StarID_02759'}
StarSystem{loc=(320.40022481182086, 523.0776399265949, 946.0385439615275), nNeigh=35, name='StarID_02760'}
StarSystem{loc=(323.58794106778674, 512.9726200365433, 962.2551032151767), nNeigh=35, name='StarID_02761'}
StarSystem{loc=(323.0860445839877, 525.9760613918295, 961.2986871868821), nNeigh=35, name='StarID_02762'}
StarSystem{loc=(330.05463266241355, 532.4923357488058, 963.1730008895373), nNeigh=35, name='StarID_02763'}
StarSystem{loc=(323.0027276979624, 533.0673079381992, 985.5697535916308), nNeigh=34, name='StarID_02764'}
StarSystem{loc=(324.8776215358751, 534.2821786932168, 978.7872209836695), nNeigh=35, name='StarID_02765'}
StarSystem{loc=(324.45590041817866, 510.6571359101653, 978.9167858112878), nNeigh=35, name='StarID_02766'}
StarSystem{loc=(306.6063910947021, 526.0419227788207, 953.283604867399), nNeigh=35, name='StarID_02767'}
StarSystem{loc=(319.96719127026716, 522.5788551332723, 952.8735659546435), nNeigh=35, name='StarID_02768'}
StarSystem{loc=(313.3698414264839, 507.27707884028985, 957.0222542266317), nNeigh=36, name='StarID_02769'}
StarSystem{loc=(324.4075582704442, 515.7104974017448, 971.6782681531653), nNeigh=35, name='StarID_02770'}
StarSystem{loc=(319.2993415264982, 516.5916521792179, 965.5478825000056), nNeigh=35, name='StarID_02771'}
StarSystem{loc=(313.4263838589709, 521.5295185712857, 977.6570474347685), nNeigh=35, name='StarID_02772'}
StarSystem{loc=(322.94481255486755, 505.64023940834096, 986.6359386380994), nNeigh=35, name='StarID_02773'}
StarSystem{loc=(314.3819584741429, 519.8850985269936, 973.4597868234227), nNeigh=35, name='StarID_02774'}
StarSystem{loc=(838.8560736571167, 300.29661362690234, 453.32183510009094), nNeigh=26, name='StarID_02775'}
StarSystem{loc=(819.9686669082333, 289.26723066870056, 426.2988719356252), nNeigh=26, name='StarID_02776'}
StarSystem{loc=(848.0163895442994, 284.42612677251026, 440.9962716572345), nNeigh=26, name='StarID_02777'}
StarSystem{loc=(826.028264413123, 264.58035562774756, 465.478305748778), nNeigh=25, name='StarID_02778'}
StarSystem{loc=(824.617352311143, 313.6196548503528, 461.7225334198462), nNeigh=26, name='StarID_02779'}
StarSystem{loc=(826.6615244655959, 297.03130108772234, 465.95396822012435), nNeigh=26, name='StarID_02780'}
StarSystem{loc=(827.0212067175323, 292.9597836303679, 449.2963626154892), nNeigh=26, name='StarID_02781'}
StarSystem{loc=(829.1557962424129, 295.7618725559847, 453.2468559062947), nNeigh=26, name='StarID_02782'}
StarSystem{loc=(833.6033587578988, 291.30620935605293, 432.7255447486181), nNeigh=26, name='StarID_02783'}
StarSystem{loc=(826.8078550911137, 293.859355351346, 459.74370298452226), nNeigh=26, name='StarID_02784'}
StarSystem{loc=(827.2620397537079, 294.42316964653554, 453.58586541372676), nNeigh=26, name='StarID_02785'}
StarSystem{loc=(841.2378856368442, 301.6293497476898, 481.0319942619781), nNeigh=25, name='StarID_02786'}
StarSystem{loc=(844.8424851885718, 294.4692854927988, 457.04318893989114), nNeigh=26, name='StarID_02787'}
StarSystem{loc=(828.2755066269989, 293.2433517534203, 455.6945170755385), nNeigh=26, name='StarID_02788'}
StarSystem{loc=(827.7367988416212, 293.72972126277415, 451.9887683888106), nNeigh=26, name='StarID_02789'}
StarSystem{loc=(832.0843749695076, 278.25319592723037, 457.9332525418931), nNeigh=26, name='StarID_02790'}
StarSystem{loc=(824.1747918116706, 287.74717957534745, 449.91555265152147), nNeigh=26, name='StarID_02791'}
StarSystem{loc=(823.1284187731834, 294.3575488486988, 450.158853865289), nNeigh=26, name='StarID_02792'}
StarSystem{loc=(826.5698055131026, 294.27579389607575, 452.08962309739934), nNeigh=26, name='StarID_02793'}
StarSystem{loc=(823.1488004228434, 284.8634222956289, 450.995612715796), nNeigh=26, name='StarID_02794'}
StarSystem{loc=(846.2825186370579, 272.84191189803204, 452.35404647485143), nNeigh=25, name='StarID_02795'}
StarSystem{loc=(813.576924111042, 291.9872776228694, 480.54140738931125), nNeigh=24, name='StarID_02796'}
StarSystem{loc=(827.1912568159366, 291.74232140925716, 457.7819974012547), nNeigh=26, name='StarID_02797'}
StarSystem{loc=(822.0867725179166, 291.8222875770661, 463.4427077802324), nNeigh=26, name='StarID_02798'}
StarSystem{loc=(831.3949112850573, 282.706971989286, 440.0513895530488), nNeigh=27, name='StarID_02799'}
StarSystem{loc=(827.6192334063278, 294.1828453831391, 453.5214448248773), nNeigh=26, name='StarID_02800'}
StarSystem{loc=(820.735105020328, 316.3255786971717, 446.06108900503773), nNeigh=25, name='StarID_02801'}
StarSystem{loc=(94.34239081725337, 496.5131733451328, 851.9209341822591), nNeigh=27, name='StarID_02802'}
StarSystem{loc=(101.08304965837938, 500.4996672836666, 832.9553162470438), nNeigh=27, name='StarID_02803'}
StarSystem{loc=(84.29968167610181, 513.5581260394179, 843.1677621091553), nNeigh=27, name='StarID_02804'}
StarSystem{loc=(93.11168025143094, 476.41546108432937, 851.9121127305424), nNeigh=27, name='StarID_02805'}
StarSystem{loc=(109.71690312351214, 506.8982421006535, 841.6076118304289), nNeigh=27, name='StarID_02806'}
StarSystem{loc=(95.57341345254528, 479.6310159229628, 861.6127745282694), nNeigh=27, name='StarID_02807'}
StarSystem{loc=(106.80404265328143, 478.51508077202794, 858.448886143161), nNeigh=27, name='StarID_02808'}
StarSystem{loc=(98.9585137789278, 496.1905787396513, 839.7858690513922), nNeigh=27, name='StarID_02809'}
StarSystem{loc=(102.0623860710905, 501.4672344700027, 839.8386985144015), nNeigh=27, name='StarID_02810'}
StarSystem{loc=(89.12543629979972, 506.4484561019637, 854.4054482313516), nNeigh=27, name='StarID_02811'}
StarSystem{loc=(104.9297436756547, 493.56821116340325, 834.381090788785), nNeigh=27, name='StarID_02812'}
