WORLD LOG
=========
World(0/1000), Systems: 4317, Ships: 5, Rebels: 35
StarSystem{loc=(570.8829543372564, 182.1615554060122, 396.0148456862419), nNeigh=30, name='StarID_01656'}
StarSystem{loc=(581.7048254855982, 182.06806650480755, 394.59602759448967), nNeigh=31, name='StarID_01657'}
StarSystem{loc=(572.8372697446687, 190.65612265320567, 397.0966454842015), nNeigh=30, name='StarID_01658'}
StarSystem{loc=(566.1187877408382, 196.17112901209944, 375.1786498731723), nNeigh=30, name='StarID_01659'}
StarSystem{loc=(572.5526349509266, 169.95110062379425, 411.5497997437555), nNeigh=29, name='StarID_01660'}
StarSystem{loc=(560.5946639520131, 190.33641616159082, 388.71660794275465), nNeigh=30, name='StarID_01661'}
StarSystem{loc=(576.8924549363462, 164.47584588169212, 399.45328707225644), nNeigh=31, name='StarID_01662'}
StarSystem{loc=(586.8730815396545, 200.78700310454613, 393.44793898253084), nNeigh=30, name='StarID_01663'}
StarSystem{loc=(574.2432420203298, 190.27989445727536, 392.4315974810466), nNeigh=30, name='StarID_01664'}
StarSystem{loc=(583.5638644514114, 172.9282430888952, 399.19192267955344), nNeigh=33, name='StarID_01665'}
StarSystem{loc=(577.9205962568616, 186.03393508652795, 388.7052373523095), nNeigh=30, name='StarID_01666'}
StarSystem{loc=(574.0406516597619, 194.07061697759988, 394.4584961996408), nNeigh=30, name='StarID_01667'}
StarSystem{loc=(878.3061992417187, 900.2962282355077, 497.38267040732745), nNeigh=19, name='StarID_01668'}
StarSystem{loc=(869.1212384440569, 900.1635161327681, 457.4917414974339), nNeigh=17, name='StarID_01669'}
StarSystem{loc=(835.6824480328607, 907.755363376043, 487.0350105919611), nNeigh=20, name='StarID_01670'}
StarSystem{loc=(856.4624588313774, 905.951527322717, 470.6192961585493), nNeigh=18, name='StarID_01671'}
StarSystem{loc=(867.7328579492201, 894.8086106866833, 518.4700207675126), nNeigh=13, name='StarID_01672'}
StarSystem{loc=(866.9640677608091, 904.4768211990147, 488.07420836713493), nNeigh=19, name='StarID_01673'}
StarSystem{loc=(877.3283812734435, 905.8659806827151, 502.0093988032763), nNeigh=19, name='StarID_01674'}
StarSystem{loc=(866.8569008562184, 904.3358462909886, 488.4172036452744), nNeigh=19, name='StarID_01675'}
StarSystem{loc=(865.2065076567487, 908.1671552371214, 475.89394197159646), nNeigh=19, name='StarID_01676'}
StarSystem{loc=(859.5764071555598, 900.3910074073899, 505.4350254069119), nNeigh=19, name='StarID_01677'}
StarSystem{loc=(867.010500927187, 904.4631611799529, 488.44102958413987), nNeigh=19, name='StarID_01678'}
StarSystem{loc=(869.515067700958, 905.3640964676405, 483.31742124037174), nNeigh=19, name='StarID_01679'}
StarSystem{loc=(866.2732886593601, 903.7276927120344, 488.0915598069736), nNeigh=19, name='StarID_01680'}
StarSystem{loc=(878.4466679808631, 904.7431747634378, 465.60911597964105), nNeigh=18, name='StarID_01681'}
StarSystem{loc=(867.7363305007767, 903.7128704439538, 507.90421121455006), nNeigh=18, name='StarID_01682'}
StarSystem{loc=(866.2417715247491, 900.5544061479624, 459.66989326012555), nNeigh=18, name='StarID_01683'}
StarSystem{loc=(864.2874388284262, 913.3422384376034, 463.57315497855944), nNeigh=18, name='StarID_01684'}
StarSystem{loc=(869.7622729899073, 881.4499943363592, 492.31173588081197), nNeigh=19, name='StarID_01685'}
StarSystem{loc=(849.4428374855551, 896.7576046961706, 466.2831589881325), nNeigh=19, name='StarID_01686'}
StarSystem{loc=(855.6203452292117, 913.9951834424869, 481.072243490747), nNeigh=19, name='StarID_01687'}
StarSystem{loc=(654.6743587733315, 81.86842637093777, 816.7705460268141), nNeigh=29, name='StarID_01688'}
StarSystem{loc=(689.1389059098325, 58.801078222311006, 823.4000448086189), nNeigh=15, name='StarID_01689'}
StarSystem{loc=(647.1715682307682, 95.17427454504504, 826.3783249569511), nNeigh=28, name='StarID_01690'}
StarSystem{loc=(651.5024398765709, 84.1792828724626, 834.4853435598218), nNeigh=27, name='StarID_01691'}
StarSystem{loc=(666.5372608681348, 120.97308422622487, 835.1739451061566), nNeigh=19, name='StarID_01692'}
StarSystem{loc=(642.1205999037439, 83.75778859285803, 801.0277037932351), nNeigh=24, name='StarID_01693'}
StarSystem{loc=(646.4802612417978, 93.97667170569073, 815.8205614362796), nNeigh=28, name='StarID_01694'}
StarSystem{loc=(642.1037024691228, 67.24791880058969, 834.1322348457835), nNeigh=25, name='StarID_01695'}
StarSystem{loc=(648.9074347025754, 91.53979843597013, 827.1931181928001), nNeigh=28, name='StarID_01696'}
StarSystem{loc=(655.2004544498998, 82.3478896092186, 842.2141913904762), nNeigh=26, name='StarID_01697'}
StarSystem{loc=(646.2391039964733, 97.30956839091549, 821.6045289722108), nNeigh=29, name='StarID_01698'}
StarSystem{loc=(655.5066299805521, 83.6726935225792, 813.341676320929), nNeigh=26, name='StarID_01699'}
StarSystem{loc=(643.2752918375685, 60.768022405535746, 839.2822753868923), nNeigh=23, name='StarID_01700'}
StarSystem{loc=(641.2627049731049, 112.35149198777202, 853.197260491488), nNeigh=18, name='StarID_01701'}
StarSystem{loc=(651.2637669634189, 75.28520446969581, 836.0364943977943), nNeigh=27, name='StarID_01702'}
StarSystem{loc=(651.4148774439891, 90.018562150565, 803.1824312374332), nNeigh=26, name='StarID_01703'}
StarSystem{loc=(622.7634431500802, 98.91388177905809, 803.5085930412031), nNeigh=18, name='StarID_01704'}
StarSystem{loc=(653.678527934269, 84.10445888945712, 833.7624394721419), nNeigh=28, name='StarID_01705'}
StarSystem{loc=(651.9788364804568, 75.75872508407507, 818.8633655441373), nNeigh=27, name='StarID_01706'}
StarSystem{loc=(620.6574348598594, 67.91838790046367, 848.6331193308264), nNeigh=18, name='StarID_01707'}
StarSystem{loc=(660.5867190338708, 79.23893108580448, 863.3473006828385), nNeigh=17, name='StarID_01708'}
StarSystem{loc=(651.0346048041517, 82.7466613910457, 845.1668657148817), nNeigh=25, name='StarID_01709'}
StarSystem{loc=(651.6894866798616, 84.66793724674343, 848.9471115453025), nNeigh=23, name='StarID_01710'}
StarSystem{loc=(674.3427913654231, 89.966210337085, 800.5808118912234), nNeigh=21, name='StarID_01711'}
StarSystem{loc=(681.7079475343653, 64.360765454575, 813.8075061082836), nNeigh=21, name='StarID_01712'}
StarSystem{loc=(681.5413219952709, 89.8415844733595, 793.6298100801157), nNeigh=17, name='StarID_01713'}
StarSystem{loc=(661.8096924532497, 103.2987673346861, 782.4657267227412), nNeigh=16, name='StarID_01714'}
StarSystem{loc=(653.9141090363653, 87.02486036489427, 822.2318711796496), nNeigh=29, name='StarID_01715'}
StarSystem{loc=(652.433907869439, 84.43640740234684, 827.516606133354), nNeigh=29, name='StarID_01716'}
StarSystem{loc=(642.4964552131742, 98.0402717339912, 809.6140351441312), nNeigh=26, name='StarID_01717'}
StarSystem{loc=(140.02388318143866, 846.2342279030231, 479.3580829301866), nNeigh=22, name='StarID_01718'}
StarSystem{loc=(142.36573420175029, 845.7758431943374, 500.746913932674), nNeigh=24, name='StarID_01719'}
StarSystem{loc=(130.28944968969813, 838.5666663362623, 468.4390493066381), nNeigh=22, name='StarID_01720'}
StarSystem{loc=(151.71333512950488, 838.6431357304585, 492.66773071421215), nNeigh=22, name='StarID_01721'}
StarSystem{loc=(138.68908886319565, 846.8515970162983, 496.82254640144026), nNeigh=23, name='StarID_01722'}
StarSystem{loc=(142.60777586135066, 837.82917426887, 481.68933755516446), nNeigh=22, name='StarID_01723'}
StarSystem{loc=(125.07810431618636, 850.4939768449725, 491.66201381912003), nNeigh=22, name='StarID_01724'}
StarSystem{loc=(137.74063863796613, 839.3852080898903, 483.97258305293127), nNeigh=22, name='StarID_01725'}
StarSystem{loc=(141.88618503022772, 847.9240040394352, 477.0262945959422), nNeigh=22, name='StarID_01726'}
StarSystem{loc=(137.4570472272351, 852.4400963301075, 484.45652338210584), nNeigh=22, name='StarID_01727'}
StarSystem{loc=(132.76734879807572, 840.7536197855512, 471.62908258321795), nNeigh=22, name='StarID_01728'}
StarSystem{loc=(149.6572379297891, 860.9990104063604, 492.45071428970954), nNeigh=22, name='StarID_01729'}
StarSystem{loc=(139.84058291671312, 848.0559628188607, 488.85568703608226), nNeigh=22, name='StarID_01730'}
StarSystem{loc=(138.20938126958708, 858.3640388451579, 477.3467875924305), nNeigh=22, name='StarID_01731'}
StarSystem{loc=(147.92107565779227, 852.1664756716832, 501.32843571075114), nNeigh=22, name='StarID_01732'}
StarSystem{loc=(140.05318576700085, 848.0956539648861, 481.3678168509759), nNeigh=22, name='StarID_01733'}
StarSystem{loc=(146.93372165375905, 847.818322316435, 496.088449962691), nNeigh=22, name='StarID_01734'}
StarSystem{loc=(129.07811229962556, 851.9181108485885, 481.14387073335513), nNeigh=22, name='StarID_01735'}
StarSystem{loc=(130.48588549752026, 848.2054696412569, 496.1717112629353), nNeigh=24, name='StarID_01736'}
StarSystem{loc=(142.74733752698694, 840.6963666634877, 473.0568940340034), nNeigh=22, name='StarID_01737'}
StarSystem{loc=(148.36975962476762, 860.9065534569249, 488.54848434263465), nNeigh=22, name='StarID_01738'}
StarSystem{loc=(136.17379624232711, 860.859901288969, 484.264713963943), nNeigh=22, name='StarID_01739'}
StarSystem{loc=(151.29810952397006, 854.038513132365, 476.8610691811512), nNeigh=22, name='StarID_01740'}
StarSystem{loc=(187.74987474109375, 704.3557097384609, 723.297640005598), nNeigh=34, name='StarID_01741'}
StarSystem{loc=(186.31066260300557, 702.6873623829166, 754.0957618688985), nNeigh=25, name='StarID_01742'}
StarSystem{loc=(188.98821510222038, 711.7990166563748, 721.2233150938775), nNeigh=34, name='StarID_01743'}
StarSystem{loc=(178.32033666665282, 696.6325340560837, 730.4391488136616), nNeigh=34, name='StarID_01744'}
StarSystem{loc=(185.7868370591518, 703.4848312333045, 742.9929679526246), nNeigh=34, name='StarID_01745'}
StarSystem{loc=(187.804295295983, 703.8807606766621, 736.0839889053447), nNeigh=34, name='StarID_01746'}
StarSystem{loc=(187.6693780964016, 689.8554845452087, 703.4607264464499), nNeigh=31, name='StarID_01747'}
StarSystem{loc=(201.4492693290194, 708.2927044336102, 697.7384369871153), nNeigh=29, name='StarID_01748'}
StarSystem{loc=(184.73927306147118, 720.3856191584417, 760.3573483265998), nNeigh=23, name='StarID_01749'}
StarSystem{loc=(185.4238681635409, 701.9462077736255, 696.778974054589), nNeigh=28, name='StarID_01750'}
StarSystem{loc=(213.54300688794197, 717.9732899653253, 708.3971153635553), nNeigh=28, name='StarID_01751'}
StarSystem{loc=(185.4578387660495, 705.1030621185461, 729.5369668585629), nNeigh=34, name='StarID_01752'}
StarSystem{loc=(187.48506192744713, 703.3283296769322, 726.4587822960502), nNeigh=34, name='StarID_01753'}
StarSystem{loc=(194.39470744576826, 710.727534214946, 701.0456210666579), nNeigh=31, name='StarID_01754'}
StarSystem{loc=(189.84358065462695, 703.7590129547538, 703.3767618363491), nNeigh=32, name='StarID_01755'}
StarSystem{loc=(185.64997107630117, 697.252700637813, 733.0863700072626), nNeigh=34, name='StarID_01756'}
StarSystem{loc=(183.3139280579155, 704.0975478858203, 732.1972042055994), nNeigh=34, name='StarID_01757'}
StarSystem{loc=(188.7092866449303, 697.9940524005627, 696.8633980976084), nNeigh=28, name='StarID_01758'}
StarSystem{loc=(177.31697880577883, 694.4235055394475, 737.3666052437328), nNeigh=32, name='StarID_01759'}
StarSystem{loc=(191.71285364643938, 698.146436471854, 731.2025673324986), nNeigh=34, name='StarID_01760'}
StarSystem{loc=(183.7172490238076, 704.1370838567066, 740.5068372972881), nNeigh=34, name='StarID_01761'}
StarSystem{loc=(187.062510557609, 706.1750537871354, 748.2598194282839), nNeigh=30, name='StarID_01762'}
StarSystem{loc=(213.97441573434307, 728.2295238594887, 731.635023743958), nNeigh=27, name='StarID_01763'}
StarSystem{loc=(186.8672283326104, 704.5666941360337, 747.1624263487022), nNeigh=30, name='StarID_01764'}
StarSystem{loc=(178.98577537347103, 734.3458079352707, 713.2586653230344), nNeigh=30, name='StarID_01765'}
StarSystem{loc=(169.6837415653266, 679.3430710118291, 717.177999458279), nNeigh=30, name='StarID_01766'}
StarSystem{loc=(182.06064191664024, 682.8006943392655, 727.7232893200087), nNeigh=31, name='StarID_01767'}
StarSystem{loc=(185.1970889212088, 703.1152696025651, 749.667941486194), nNeigh=28, name='StarID_01768'}
StarSystem{loc=(185.14446876862743, 702.5375100174676, 729.0828564499071), nNeigh=34, name='StarID_01769'}
StarSystem{loc=(200.75451955959136, 697.179559124773, 708.5456915413256), nNeigh=33, name='StarID_01770'}
StarSystem{loc=(184.46287373171194, 704.1384353637533, 707.4841816990966), nNeigh=33, name='StarID_01771'}
StarSystem{loc=(188.08598796650324, 699.8120875103363, 720.46023769726), nNeigh=34, name='StarID_01772'}
StarSystem{loc=(188.8350745089393, 701.3093321890203, 733.8732746364003), nNeigh=34, name='StarID_01773'}
StarSystem{loc=(184.34461568090225, 704.1576509861761, 718.9243490519514), nNeigh=34, name='StarID_01774'}
StarSystem{loc=(190.30387356696937, 682.5560012097612, 698.7825092383378), nNeigh=28, name='StarID_01775'}
StarSystem{loc=(240.5958733552407, 300.6273890027138, 137.75738183473834), nNeigh=32, name='StarID_01776'}
StarSystem{loc=(213.33114408919545, 340.01212488753754, 159.6094107520452), nNeigh=39, name='StarID_01777'}
StarSystem{loc=(244.77361348031113, 308.3558094390014, 131.68759170904136), nNeigh=27, name='StarID_01778'}
StarSystem{loc=(214.4931872988155, 315.24936198238515, 176.3255538270789), nNeigh=28, name='StarID_01779'}
StarSystem{loc=(227.80154267504258, 328.925767915446, 172.4358715585008), nNeigh=26, name='StarID_01780'}
StarSystem{loc=(236.55775523329325, 285.97623557116765, 146.35809692273025), nNeigh=29, name='StarID_01781'}
StarSystem{loc=(223.37819851489132, 317.2276388433409, 151.49835192257902), nNeigh=33, name='StarID_01782'}
StarSystem{loc=(231.14173225908073, 305.6684742903653, 127.29880256279364), nNeigh=28, name='StarID_01783'}
StarSystem{loc=(242.79855358251956, 310.49345481483584, 128.13688552963288), nNeigh=26, name='StarID_01784'}
StarSystem{loc=(222.25633179167284, 310.7164850011728, 148.48235935761642), nNeigh=33, name='StarID_01785'}
StarSystem{loc=(216.82867565674974, 315.1028658331633, 173.30889611975692), nNeigh=31, name='StarID_01786'}
StarSystem{loc=(222.36199145225234, 316.79548588646946, 148.2750855304869), nNeigh=33, name='StarID_01787'}
StarSystem{loc=(224.9761360794806, 318.586083825936, 149.3940224181956), nNeigh=33, name='StarID_01788'}
StarSystem{loc=(194.86967923848786, 317.2975426227444, 146.2073937711292), nNeigh=29, name='StarID_01789'}
StarSystem{loc=(228.68682922632055, 309.82961380896296, 169.21101770530908), nNeigh=33, name='StarID_01790'}
StarSystem{loc=(220.82362144852019, 314.1706762735546, 148.60954831213263), nNeigh=33, name='StarID_01791'}
StarSystem{loc=(220.6526487070447, 308.7453862169298, 182.34447954547147), nNeigh=26, name='StarID_01792'}
StarSystem{loc=(222.2949804992822, 314.19890848749105, 148.5235630838035), nNeigh=33, name='StarID_01793'}
StarSystem{loc=(232.79285750652554, 334.2976381389276, 168.3683533998558), nNeigh=26, name='StarID_01794'}
StarSystem{loc=(211.21983760634095, 309.6594018336974, 155.42539669579278), nNeigh=33, name='StarID_01795'}
StarSystem{loc=(242.67207063028357, 315.69426394904167, 163.01470067887794), nNeigh=30, name='StarID_01796'}
StarSystem{loc=(238.42576186858963, 300.32036389292205, 165.49340302931608), nNeigh=31, name='StarID_01797'}
StarSystem{loc=(215.28727707296977, 322.33440110449305, 148.8334692484893), nNeigh=33, name='StarID_01798'}
StarSystem{loc=(219.76305508540813, 312.06521233218035, 163.4627611021973), nNeigh=33, name='StarID_01799'}
StarSystem{loc=(228.28471479731294, 291.21490889574136, 167.85265511648063), nNeigh=30, name='StarID_01800'}
StarSystem{loc=(203.90133875132196, 311.9296873092636, 133.1271378196555), nNeigh=31, name='StarID_01801'}
StarSystem{loc=(227.62317500043116, 314.2870787311217, 149.89018965319957), nNeigh=33, name='StarID_01802'}
StarSystem{loc=(220.8723436238291, 314.27381933442285, 153.64160068996804), nNeigh=33, name='StarID_01803'}
StarSystem{loc=(220.600822631058, 315.52894404158593, 136.0588313111775), nNeigh=33, name='StarID_01804'}
StarSystem{loc=(215.81403389537928, 311.727897109159, 125.17699675399749), nNeigh=29, name='StarID_01805'}
StarSystem{loc=(221.44498957731435, 291.24660670395343, 162.9726047517322), nNeigh=33, name='StarID_01806'}
StarSystem{loc=(195.80958360623765, 294.3005153302081, 147.33545402573495), nNeigh=27, name='StarID_01807'}
StarSystem{loc=(207.99564957656986, 314.0924429728349, 125.93694574662297), nNeigh=26, name='StarID_01808'}
StarSystem{loc=(659.7315865482467, 659.1005024144346, 828.6510231261417), nNeigh=36, name='StarID_01809'}
StarSystem{loc=(677.5876182294486, 669.8086606501304, 817.9323464340101), nNeigh=36, name='StarID_01810'}
StarSystem{loc=(647.7524677871097, 665.5877541561987, 835.6926771097768), nNeigh=36, name='StarID_01811'}
StarSystem{loc=(655.3591130969861, 658.3610705470729, 844.8497441256277), nNeigh=36, name='StarID_01812'}
StarSystem{loc=(664.4831012243008, 659.8522422116445, 838.4130545093468), nNeigh=36, name='StarID_01813'}
StarSystem{loc=(640.5998757172213, 673.2456963688896, 841.7810172533576), nNeigh=37, name='StarID_01814'}
StarSystem{loc=(668.5739109678653, 660.026112435933, 839.1103986144919), nNeigh=36, name='StarID_01815'}
StarSystem{loc=(664.0713897117655, 659.3364003621842, 825.8917998255391), nNeigh=36, name='StarID_01816'}
StarSystem{loc=(663.7856761142409, 660.7842657947843, 838.2828970240719), nNeigh=36, name='StarID_01817'}
StarSystem{loc=(661.6097392561333, 661.27081785639, 836.9930650069441), nNeigh=36, name='StarID_01818'}
StarSystem{loc=(671.2341737950546, 653.8457658668353, 832.3349794733824), nNeigh=36, name='StarID_01819'}
StarSystem{loc=(662.5534617717883, 659.2790385369672, 830.2396077413416), nNeigh=36, name='StarID_01820'}
StarSystem{loc=(662.8673216568733, 659.3342698717973, 837.9635938338807), nNeigh=36, name='StarID_01821'}
StarSystem{loc=(667.0984266315684, 665.2095739189789, 838.6936014756908), nNeigh=36, name='StarID_01822'}
StarSystem{loc=(681.9791335471674, 649.7239714263993, 831.8169396207325), nNeigh=36, name='StarID_01823'}
StarSystem{loc=(671.9438338680743, 668.0088195681332, 831.906635474763), nNeigh=36, name='StarID_01824'}
StarSystem{loc=(659.6171303491478, 669.6758521918831, 838.3971789059983), nNeigh=36, name='StarID_01825'}
StarSystem{loc=(667.6974875106449, 664.2635444261095, 828.741314095772), nNeigh=36, name='StarID_01826'}
StarSystem{loc=(656.8829360249135, 654.8320040839822, 838.2926459744468), nNeigh=36, name='StarID_01827'}
StarSystem{loc=(661.5300759966957, 658.570737811774, 825.6916386974092), nNeigh=36, name='StarID_01828'}
StarSystem{loc=(657.91702187934, 650.7168223330501, 820.916640849705), nNeigh=36, name='StarID_01829'}
StarSystem{loc=(661.0405408492367, 658.4379468003542, 838.5205759447526), nNeigh=36, name='StarID_01830'}
StarSystem{loc=(662.1393027612223, 650.0740458111924, 842.8365032836691), nNeigh=36, name='StarID_01831'}
StarSystem{loc=(657.6401663284731, 660.8307949151297, 813.3223889297116), nNeigh=36, name='StarID_01832'}
StarSystem{loc=(662.8098296796118, 658.3859080123749, 816.9187061947051), nNeigh=36, name='StarID_01833'}
StarSystem{loc=(662.9014067179098, 659.6162739251716, 861.3418195391137), nNeigh=36, name='StarID_01834'}
StarSystem{loc=(662.6078424412831, 657.7424924332778, 836.8262000055843), nNeigh=36, name='StarID_01835'}
StarSystem{loc=(662.5978387537509, 659.3387231528031, 861.1895043234234), nNeigh=36, name='StarID_01836'}
StarSystem{loc=(645.9307048071973, 666.8378056357741, 831.6171669595069), nNeigh=36, name='StarID_01837'}
StarSystem{loc=(661.7243906273055, 659.6487302267855, 836.8792720602319), nNeigh=36, name='StarID_01838'}
StarSystem{loc=(661.4955777033643, 659.7970949226801, 841.7351729122335), nNeigh=36, name='StarID_01839'}
StarSystem{loc=(681.8888075019933, 654.0405677955763, 843.3624091576853), nNeigh=36, name='StarID_01840'}
StarSystem{loc=(663.2394670333962, 655.6876402168208, 843.2539253642765), nNeigh=36, name='StarID_01841'}
StarSystem{loc=(649.1411240930305, 663.047293265269, 831.9378421882074), nNeigh=36, name='StarID_01842'}
StarSystem{loc=(664.0162681415422, 657.8793426750374, 820.6872686196409), nNeigh=36, name='StarID_01843'}
StarSystem{loc=(664.7369842328382, 663.2773890338045, 822.8472483599171), nNeigh=36, name='StarID_01844'}
StarSystem{loc=(673.757328345017, 655.0157275400877, 821.1803851737309), nNeigh=36, name='StarID_01845'}
StarSystem{loc=(428.13769676199354, 837.2070807856696, 251.25937698406133), nNeigh=21, name='StarID_01846'}
StarSystem{loc=(440.955189723176, 830.5188269517237, 231.97542467602483), nNeigh=21, name='StarID_01847'}
StarSystem{loc=(432.92571136321374, 841.4611775038153, 243.92474010296553), nNeigh=21, name='StarID_01848'}
StarSystem{loc=(431.5762896794042, 841.3295103911186, 249.5348502706924), nNeigh=21, name='StarID_01849'}
StarSystem{loc=(432.9918893149058, 838.6781580437024, 241.77789400815394), nNeigh=21, name='StarID_01850'}
StarSystem{loc=(430.1799886869804, 839.6862493437762, 253.68052719285026), nNeigh=21, name='StarID_01851'}
StarSystem{loc=(439.5919051110116, 849.3444796155956, 252.89479659726888), nNeigh=21, name='StarID_01852'}
StarSystem{loc=(434.2173205021014, 839.1835500093014, 238.65108477967465), nNeigh=21, name='StarID_01853'}
StarSystem{loc=(438.1247704509398, 843.6334530838922, 246.39357710021397), nNeigh=21, name='StarID_01854'}
StarSystem{loc=(432.7094234357826, 838.8410788214572, 236.0855074073956), nNeigh=21, name='StarID_01855'}
StarSystem{loc=(444.4315621968521, 843.672379792849, 241.36536178595546), nNeigh=21, name='StarID_01856'}
StarSystem{loc=(433.104366281685, 838.5871309795009, 243.69596126432768), nNeigh=21, name='StarID_01857'}
StarSystem{loc=(425.7978466918885, 841.9373669077053, 249.53738463944063), nNeigh=21, name='StarID_01858'}
StarSystem{loc=(434.7583195130979, 838.0656689146715, 242.24143778315988), nNeigh=21, name='StarID_01859'}
StarSystem{loc=(431.89660495120427, 844.2590647798617, 240.34462346756933), nNeigh=21, name='StarID_01860'}
StarSystem{loc=(432.588994937053, 839.759819796316, 241.54824382813214), nNeigh=21, name='StarID_01861'}
StarSystem{loc=(430.1661012398603, 836.9391024646244, 240.1568302429366), nNeigh=21, name='StarID_01862'}
StarSystem{loc=(432.7838911044514, 838.6549722874005, 243.33641090020797), nNeigh=21, name='StarID_01863'}
StarSystem{loc=(423.27157759926314, 837.728709865139, 253.493934398625), nNeigh=21, name='StarID_01864'}
StarSystem{loc=(433.6515352599354, 838.8451624138498, 231.5805659520086), nNeigh=21, name='StarID_01865'}
StarSystem{loc=(430.6766169424939, 829.4270997271574, 237.34042208077574), nNeigh=21, name='StarID_01866'}
StarSystem{loc=(429.35964773971097, 843.57363976581, 244.88490969121523), nNeigh=21, name='StarID_01867'}
StarSystem{loc=(41.98761590319846, 277.34625236817095, 607.2111141086186), nNeigh=24, name='StarID_01868'}
StarSystem{loc=(44.62488744296185, 281.0584011154995, 650.6815547391122), nNeigh=27, name='StarID_01869'}
StarSystem{loc=(67.97742293886965, 294.3289959063832, 658.6405493671431), nNeigh=28, name='StarID_01870'}
StarSystem{loc=(86.56614049118704, 299.12730769410587, 630.6705511491418), nNeigh=30, name='StarID_01871'}
StarSystem{loc=(66.18878788080042, 291.5798448039603, 630.7055300585369), nNeigh=32, name='StarID_01872'}
StarSystem{loc=(65.78448600000799, 295.35791628492484, 634.2916477419435), nNeigh=32, name='StarID_01873'}
StarSystem{loc=(44.27443519637556, 305.0246019786323, 655.6676113779815), nNeigh=26, name='StarID_01874'}
StarSystem{loc=(80.236919196071, 288.78515208319806, 600.2757022011283), nNeigh=27, name='StarID_01875'}
StarSystem{loc=(65.45025878058473, 292.42111837882396, 636.5825349057027), nNeigh=32, name='StarID_01876'}
StarSystem{loc=(66.59877325929071, 316.39646109857, 615.6134223473537), nNeigh=29, name='StarID_01877'}
StarSystem{loc=(59.54517830495162, 305.43562421447365, 648.9708128762165), nNeigh=29, name='StarID_01878'}
StarSystem{loc=(64.48297481663013, 291.77849349186, 629.4529159601074), nNeigh=32, name='StarID_01879'}
StarSystem{loc=(63.689735206590534, 307.38684848370696, 662.0264758638576), nNeigh=23, name='StarID_01880'}
StarSystem{loc=(67.73115872397409, 292.82338459719654, 643.1497033670963), nNeigh=32, name='StarID_01881'}
StarSystem{loc=(70.06056580965262, 300.007912992845, 600.9237444983054), nNeigh=26, name='StarID_01882'}
StarSystem{loc=(53.65695909797018, 262.8276276043537, 633.2661181264338), nNeigh=28, name='StarID_01883'}
StarSystem{loc=(94.50739067762633, 271.4526180252572, 624.8815094067838), nNeigh=24, name='StarID_01884'}
StarSystem{loc=(65.26469683897305, 291.043034202921, 611.7959697059027), nNeigh=31, name='StarID_01885'}
StarSystem{loc=(67.81620196059951, 298.09252258060025, 625.4624210021566), nNeigh=32, name='StarID_01886'}
StarSystem{loc=(59.05892158554929, 293.12836291105805, 610.162071936557), nNeigh=31, name='StarID_01887'}
StarSystem{loc=(63.652953238609584, 295.4907027725333, 626.8691793752866), nNeigh=32, name='StarID_01888'}
StarSystem{loc=(72.35112428658094, 310.73051405261623, 636.9221167594077), nNeigh=30, name='StarID_01889'}
StarSystem{loc=(66.72882056529072, 290.69926882569365, 627.8735193511635), nNeigh=32, name='StarID_01890'}
StarSystem{loc=(67.13370370719231, 290.28308626016013, 640.7929026134618), nNeigh=32, name='StarID_01891'}
StarSystem{loc=(53.005395598694946, 304.1579315105864, 622.2467819000847), nNeigh=32, name='StarID_01892'}
StarSystem{loc=(88.69315744269704, 300.9149740708139, 618.8195370268996), nNeigh=26, name='StarID_01893'}
StarSystem{loc=(73.01303287479595, 298.13064856696167, 626.4285684957558), nNeigh=32, name='StarID_01894'}
StarSystem{loc=(74.89280119569524, 299.2181924100272, 653.8921351629867), nNeigh=28, name='StarID_01895'}
StarSystem{loc=(39.13578831609958, 284.973924651765, 610.2254623915586), nNeigh=27, name='StarID_01896'}
StarSystem{loc=(67.22999178406924, 287.257866841533, 623.2810165008502), nNeigh=33, name='StarID_01897'}
StarSystem{loc=(51.948518106318645, 301.2258934387411, 636.207197160091), nNeigh=31, name='StarID_01898'}
StarSystem{loc=(63.17027045479851, 291.5519740788538, 631.653840198508), nNeigh=32, name='StarID_01899'}
StarSystem{loc=(75.65822970904397, 291.9033379266316, 635.6259677586143), nNeigh=32, name='StarID_01900'}
StarSystem{loc=(913.1324997352787, 103.03893341211356, 391.6111411441723), nNeigh=30, name='StarID_01901'}
StarSystem{loc=(924.3582240966545, 108.78444437453416, 376.718498395555), nNeigh=31, name='StarID_01902'}
StarSystem{loc=(915.2328627717063, 111.39730607650812, 400.14590494832925), nNeigh=28, name='StarID_01903'}
StarSystem{loc=(909.5028878913142, 108.30653070004956, 390.8744696635269), nNeigh=31, name='StarID_01904'}
StarSystem{loc=(912.8105119586188, 106.82852275339685, 396.7483469813301), nNeigh=29, name='StarID_01905'}
StarSystem{loc=(901.9096674143045, 100.2282468180595, 384.0113657679501), nNeigh=31, name='StarID_01906'}
StarSystem{loc=(904.8318383053951, 108.30392529298894, 347.20049877994705), nNeigh=25, name='StarID_01907'}
StarSystem{loc=(908.1609390041608, 109.29628393753886, 405.78412767686467), nNeigh=25, name='StarID_01908'}
StarSystem{loc=(911.0573077247249, 106.95693980880569, 373.9016137308959), nNeigh=31, name='StarID_01909'}
