WORLD LOG
=========
World(0/1000), Systems: 3889, Ships: 6, Rebels: 33
StarSystem{loc=(731.6120963197071, 116.89137324972135, 629.756020799599), nNeigh=30, name='StarID_01835'}
StarSystem{loc=(735.5706605333042, 135.69584727257032, 618.4556660807701), nNeigh=28, name='StarID_01836'}
StarSystem{loc=(713.026264064773, 94.00059127258277, 633.9493499165949), nNeigh=28, name='StarID_01837'}
StarSystem{loc=(736.4389370541567, 120.43852552945886, 631.1773164433877), nNeigh=30, name='StarID_01838'}
StarSystem{loc=(728.9603046869372, 114.73545154566135, 609.8017418943729), nNeigh=30, name='StarID_01839'}
StarSystem{loc=(743.4454945153548, 122.149797229222, 609.6018979167694), nNeigh=28, name='StarID_01840'}
StarSystem{loc=(740.8873049237045, 150.44857389073906, 615.9858325816314), nNeigh=26, name='StarID_01841'}
StarSystem{loc=(741.508398357287, 122.14162215209106, 636.7061815966131), nNeigh=29, name='StarID_01842'}
StarSystem{loc=(737.2595151364359, 129.64610431043567, 638.3739704236968), nNeigh=29, name='StarID_01843'}
StarSystem{loc=(736.0090722608626, 120.60396942372908, 639.8837102005992), nNeigh=30, name='StarID_01844'}
StarSystem{loc=(735.4517910477713, 121.89772823031458, 639.7588880144021), nNeigh=30, name='StarID_01845'}
StarSystem{loc=(711.2603455225528, 126.09271213181299, 631.1017633395182), nNeigh=29, name='StarID_01846'}
StarSystem{loc=(721.3499098680047, 122.91958566438197, 618.486650156213), nNeigh=30, name='StarID_01847'}
StarSystem{loc=(732.080465809656, 118.48873768519778, 643.1980424167954), nNeigh=30, name='StarID_01848'}
StarSystem{loc=(732.6222323765099, 123.32623031042964, 630.1265318245838), nNeigh=30, name='StarID_01849'}
StarSystem{loc=(741.4899029435069, 114.50754993366499, 652.1712958786399), nNeigh=29, name='StarID_01850'}
StarSystem{loc=(737.8756916007136, 105.17764716101748, 604.8057908426013), nNeigh=28, name='StarID_01851'}
StarSystem{loc=(758.5636537110295, 110.63845273242755, 635.5843051078355), nNeigh=28, name='StarID_01852'}
StarSystem{loc=(729.9139036741441, 124.91845633188981, 637.7056339664703), nNeigh=29, name='StarID_01853'}
StarSystem{loc=(742.8960749706303, 124.55577488543342, 621.1612647202229), nNeigh=28, name='StarID_01854'}
StarSystem{loc=(510.03576052132576, 644.5460525576563, 176.65448142069835), nNeigh=28, name='StarID_01855'}
StarSystem{loc=(529.1026167602017, 633.0955966706383, 126.89368087650074), nNeigh=19, name='StarID_01856'}
StarSystem{loc=(512.2471850322928, 636.3297780062748, 161.48953366472458), nNeigh=32, name='StarID_01857'}
StarSystem{loc=(501.40962430746384, 632.4045519687763, 146.82284345025562), nNeigh=29, name='StarID_01858'}
StarSystem{loc=(497.1257885836437, 645.1702844386998, 152.61162605098454), nNeigh=30, name='StarID_01859'}
StarSystem{loc=(502.7920288447974, 645.4652049204127, 133.6794009095084), nNeigh=25, name='StarID_01860'}
StarSystem{loc=(515.8867009618748, 636.5949329307899, 159.99360005909966), nNeigh=32, name='StarID_01861'}
StarSystem{loc=(510.8268263328147, 636.7237909659004, 174.15803046934366), nNeigh=31, name='StarID_01862'}
StarSystem{loc=(497.168448350719, 633.6259287967911, 169.9341664343766), nNeigh=31, name='StarID_01863'}
StarSystem{loc=(508.29288991826576, 643.1000347598015, 199.44873814652968), nNeigh=23, name='StarID_01864'}
StarSystem{loc=(527.3413015742664, 658.7704647488902, 179.03252904708003), nNeigh=23, name='StarID_01865'}
StarSystem{loc=(515.3361525348437, 654.6401801306826, 185.69947248576483), nNeigh=23, name='StarID_01866'}
StarSystem{loc=(488.3076234819325, 635.8863973501116, 131.23829936686747), nNeigh=23, name='StarID_01867'}
StarSystem{loc=(501.4428976505534, 634.5660818579751, 182.33884403879352), nNeigh=26, name='StarID_01868'}
StarSystem{loc=(507.2215850097573, 638.5950687275381, 158.75974833431522), nNeigh=32, name='StarID_01869'}
StarSystem{loc=(511.36928289786215, 636.6992822126406, 130.36060513196063), nNeigh=24, name='StarID_01870'}
StarSystem{loc=(510.4260612363651, 640.1163120901398, 168.66541915421956), nNeigh=32, name='StarID_01871'}
StarSystem{loc=(502.97834156186536, 639.8577432323004, 125.29667145180335), nNeigh=23, name='StarID_01872'}
StarSystem{loc=(513.2238810450947, 635.6543012488062, 164.67716597170542), nNeigh=32, name='StarID_01873'}
StarSystem{loc=(507.31786122185275, 646.930797110784, 126.18829322467795), nNeigh=23, name='StarID_01874'}
StarSystem{loc=(510.05636514727314, 634.9704558331631, 165.90257778196613), nNeigh=32, name='StarID_01875'}
StarSystem{loc=(500.12959106684616, 629.6915442110497, 156.64009629408687), nNeigh=32, name='StarID_01876'}
StarSystem{loc=(494.6334734129345, 648.9032570471385, 151.47411892679634), nNeigh=29, name='StarID_01877'}
StarSystem{loc=(503.6826401901264, 665.7572464167258, 160.1961459606606), nNeigh=28, name='StarID_01878'}
StarSystem{loc=(512.6542023879458, 643.732360426107, 162.5131144721128), nNeigh=31, name='StarID_01879'}
StarSystem{loc=(510.36259782436264, 637.804136377651, 155.04422258459354), nNeigh=31, name='StarID_01880'}
StarSystem{loc=(482.7416488458401, 613.5915914084159, 149.61246585684964), nNeigh=25, name='StarID_01881'}
StarSystem{loc=(519.8314974321705, 643.2085823421654, 183.55279825474065), nNeigh=24, name='StarID_01882'}
StarSystem{loc=(504.78639969835683, 632.6412757731703, 189.69158145580613), nNeigh=25, name='StarID_01883'}
StarSystem{loc=(522.497136845595, 634.7431313058873, 129.75542022696885), nNeigh=24, name='StarID_01884'}
StarSystem{loc=(524.2202804703213, 638.1029708851928, 160.25828008596844), nNeigh=31, name='StarID_01885'}
StarSystem{loc=(178.62180220758648, 473.3184829340008, 245.6697110901293), nNeigh=30, name='StarID_01886'}
StarSystem{loc=(170.52879754854555, 476.0901361539422, 244.78745958252458), nNeigh=30, name='StarID_01887'}
StarSystem{loc=(173.65823204121546, 463.75545862795514, 261.7295302317204), nNeigh=29, name='StarID_01888'}
StarSystem{loc=(161.09504311709907, 478.6114405403773, 271.20305068347074), nNeigh=26, name='StarID_01889'}
StarSystem{loc=(190.93623319828023, 483.28656485939666, 267.1585603187052), nNeigh=28, name='StarID_01890'}
StarSystem{loc=(184.28555655374697, 481.44913892926957, 245.4048563010205), nNeigh=30, name='StarID_01891'}
StarSystem{loc=(174.1201628478724, 473.5248896102876, 240.35184165614797), nNeigh=30, name='StarID_01892'}
StarSystem{loc=(184.37041976589614, 472.12040788507363, 215.00033802395524), nNeigh=24, name='StarID_01893'}
StarSystem{loc=(176.6316800125375, 476.40523505174406, 231.1125877022055), nNeigh=30, name='StarID_01894'}
StarSystem{loc=(161.10977818131212, 488.81743522597986, 237.16304633377493), nNeigh=31, name='StarID_01895'}
StarSystem{loc=(176.45363933004552, 474.670220837093, 232.52627392697906), nNeigh=30, name='StarID_01896'}
StarSystem{loc=(177.17224450567608, 474.5300330516628, 264.92870863725824), nNeigh=28, name='StarID_01897'}
StarSystem{loc=(189.40507902333675, 476.3053823838275, 244.2931616323533), nNeigh=30, name='StarID_01898'}
StarSystem{loc=(170.5495657338529, 483.5536657207113, 215.6022670507304), nNeigh=24, name='StarID_01899'}
StarSystem{loc=(174.36008353220265, 487.7851757432951, 246.4547563830095), nNeigh=30, name='StarID_01900'}
StarSystem{loc=(179.48972354881258, 470.733763536613, 267.24048209153113), nNeigh=28, name='StarID_01901'}
StarSystem{loc=(164.42537537509818, 461.46807422845654, 239.8064313490609), nNeigh=30, name='StarID_01902'}
StarSystem{loc=(182.2150997279824, 492.7812995702974, 227.5170301644746), nNeigh=29, name='StarID_01903'}
StarSystem{loc=(179.54105087106453, 485.8387840749096, 276.5972753083387), nNeigh=26, name='StarID_01904'}
StarSystem{loc=(175.95007159584188, 483.3061796462272, 260.3966996228629), nNeigh=30, name='StarID_01905'}
StarSystem{loc=(177.4517800817115, 477.4009525780755, 246.78799280396578), nNeigh=30, name='StarID_01906'}
StarSystem{loc=(180.66360524106022, 496.6946819460138, 229.94951328863758), nNeigh=30, name='StarID_01907'}
StarSystem{loc=(179.59543521881596, 474.83946162055594, 257.9789455571001), nNeigh=30, name='StarID_01908'}
StarSystem{loc=(183.78053441425843, 456.7508170529443, 243.97520366228076), nNeigh=30, name='StarID_01909'}
StarSystem{loc=(178.12896104694173, 475.8717078291056, 253.45180726394995), nNeigh=30, name='StarID_01910'}
StarSystem{loc=(175.25302691320715, 481.69953510149537, 258.18366883847483), nNeigh=30, name='StarID_01911'}
StarSystem{loc=(178.3338512371893, 478.66858232475, 226.23165686522844), nNeigh=28, name='StarID_01912'}
StarSystem{loc=(158.87183102613835, 489.41703927948413, 250.62710330158936), nNeigh=30, name='StarID_01913'}
StarSystem{loc=(159.08648137675155, 470.6783356363829, 272.6823438637357), nNeigh=24, name='StarID_01914'}
StarSystem{loc=(182.44771942541152, 473.0947160218642, 220.5822829435924), nNeigh=27, name='StarID_01915'}
StarSystem{loc=(175.33362654960027, 471.96212614689324, 255.17238282715712), nNeigh=30, name='StarID_01916'}
StarSystem{loc=(605.5194281865978, 384.9202876148825, 357.79124000691957), nNeigh=26, name='StarID_01917'}
StarSystem{loc=(615.582651462322, 381.77727232727966, 370.3593978385139), nNeigh=36, name='StarID_01918'}
StarSystem{loc=(615.8724520286643, 380.6782769603431, 387.5882460167274), nNeigh=39, name='StarID_01919'}
StarSystem{loc=(592.2196208450159, 377.70087174818445, 395.1431835592159), nNeigh=44, name='StarID_01920'}
StarSystem{loc=(616.3316903897445, 385.98116996787434, 375.0859102007256), nNeigh=36, name='StarID_01921'}
StarSystem{loc=(613.2436745241449, 383.78717343528274, 369.5296721043251), nNeigh=36, name='StarID_01922'}
StarSystem{loc=(616.6192876256197, 393.31491360554713, 361.9125718335101), nNeigh=21, name='StarID_01923'}
StarSystem{loc=(597.0973579760938, 359.2510548410412, 358.83825692676373), nNeigh=32, name='StarID_01924'}
StarSystem{loc=(618.9771426345317, 378.2611191360034, 379.0568458481584), nNeigh=38, name='StarID_01925'}
StarSystem{loc=(619.8825980365499, 377.3624381174396, 362.6659615058153), nNeigh=31, name='StarID_01926'}
StarSystem{loc=(607.2492852012408, 384.9576232616454, 376.8035974862408), nNeigh=37, name='StarID_01927'}
StarSystem{loc=(618.9932607649861, 393.99289010851913, 372.9260599540427), nNeigh=26, name='StarID_01928'}
StarSystem{loc=(630.6876421016515, 405.6006325630474, 377.33087025524515), nNeigh=18, name='StarID_01929'}
StarSystem{loc=(615.7001614170559, 384.0919061111984, 404.89100122463583), nNeigh=39, name='StarID_01930'}
StarSystem{loc=(607.5581908785852, 375.6698055609479, 362.6875254236769), nNeigh=35, name='StarID_01931'}
StarSystem{loc=(597.5502139790391, 409.3418294656779, 363.1525564613383), nNeigh=20, name='StarID_01932'}
StarSystem{loc=(614.4893973862763, 389.46801238283405, 376.0844439566935), nNeigh=32, name='StarID_01933'}
StarSystem{loc=(625.1529271618276, 367.49165387867413, 382.92132435480147), nNeigh=39, name='StarID_01934'}
StarSystem{loc=(622.1584566499389, 366.97172771052726, 358.6889578125904), nNeigh=32, name='StarID_01935'}
StarSystem{loc=(614.5041625243995, 385.0059106918456, 374.3637952905366), nNeigh=36, name='StarID_01936'}
StarSystem{loc=(842.9762968163358, 733.3270931604328, 111.73630774497931), nNeigh=20, name='StarID_01937'}
StarSystem{loc=(807.7344164016221, 700.8119719201544, 58.996484771267596), nNeigh=26, name='StarID_01938'}
StarSystem{loc=(822.187244004405, 715.9463395812301, 78.72885637315613), nNeigh=33, name='StarID_01939'}
StarSystem{loc=(825.594320896835, 713.8792703516222, 83.99202941987006), nNeigh=33, name='StarID_01940'}
StarSystem{loc=(827.0834897195198, 742.4152583100763, 51.382647062641574), nNeigh=22, name='StarID_01941'}
StarSystem{loc=(823.8714669287479, 713.4542788798791, 70.01882977322357), nNeigh=32, name='StarID_01942'}
StarSystem{loc=(814.5727324186491, 713.0374275703141, 102.9054411519274), nNeigh=28, name='StarID_01943'}
StarSystem{loc=(852.626765593378, 742.7383715019758, 79.11579394340094), nNeigh=21, name='StarID_01944'}
StarSystem{loc=(813.4445536527802, 712.9403309458484, 114.83904569117365), nNeigh=24, name='StarID_01945'}
StarSystem{loc=(830.6875675477205, 711.2619144327466, 91.5349831623473), nNeigh=31, name='StarID_01946'}
StarSystem{loc=(826.6104564126815, 718.1461905200821, 82.66270099124651), nNeigh=33, name='StarID_01947'}
StarSystem{loc=(811.3222768900182, 742.1477149163272, 60.6312769666357), nNeigh=25, name='StarID_01948'}
StarSystem{loc=(836.5896463281168, 706.5385087678668, 69.69589805734084), nNeigh=28, name='StarID_01949'}
StarSystem{loc=(804.9333554330644, 706.025935592938, 98.94064291838257), nNeigh=27, name='StarID_01950'}
StarSystem{loc=(848.0091101706967, 743.1701987702731, 95.01127086288328), nNeigh=21, name='StarID_01951'}
StarSystem{loc=(823.6896743779062, 703.3123463642636, 73.19667788560321), nNeigh=30, name='StarID_01952'}
StarSystem{loc=(822.1912720699747, 740.4294866140216, 92.20389622207499), nNeigh=30, name='StarID_01953'}
StarSystem{loc=(821.2883850146092, 714.279769594777, 78.81075268513824), nNeigh=33, name='StarID_01954'}
StarSystem{loc=(825.8121242936634, 704.493269722348, 117.13675699880541), nNeigh=22, name='StarID_01955'}
StarSystem{loc=(824.9359312783051, 699.0929928637046, 97.99306351692007), nNeigh=26, name='StarID_01956'}
StarSystem{loc=(784.4112892696425, 716.5674797123792, 76.76420063549281), nNeigh=23, name='StarID_01957'}
StarSystem{loc=(821.5137355724589, 717.5164003188245, 100.73598233245175), nNeigh=30, name='StarID_01958'}
StarSystem{loc=(819.0363008086327, 753.4705165424514, 97.61873238129942), nNeigh=21, name='StarID_01959'}
StarSystem{loc=(833.8658999932403, 710.1490677756929, 48.80458140995765), nNeigh=21, name='StarID_01960'}
StarSystem{loc=(822.8133703917823, 715.81090256144, 41.114090281056995), nNeigh=18, name='StarID_01961'}
StarSystem{loc=(813.3906155777581, 717.8358055535606, 91.96696212527623), nNeigh=32, name='StarID_01962'}
StarSystem{loc=(822.9962440959918, 715.6944697096405, 84.12720466661435), nNeigh=33, name='StarID_01963'}
StarSystem{loc=(803.7951545198972, 723.7295290016028, 82.2260970532925), nNeigh=32, name='StarID_01964'}
StarSystem{loc=(845.2755076762893, 701.4559009751168, 80.18180828087328), nNeigh=28, name='StarID_01965'}
StarSystem{loc=(802.885082987828, 724.3603762438921, 67.97102065777857), nNeigh=29, name='StarID_01966'}
StarSystem{loc=(788.341333746552, 721.5246973275324, 69.22735326664662), nNeigh=23, name='StarID_01967'}
StarSystem{loc=(819.9835118293396, 708.5985106047244, 92.69185514293663), nNeigh=31, name='StarID_01968'}
StarSystem{loc=(808.9307957797214, 709.8887501390491, 65.52075979806355), nNeigh=28, name='StarID_01969'}
StarSystem{loc=(818.4877443294375, 708.6760015907913, 68.9264926559872), nNeigh=30, name='StarID_01970'}
StarSystem{loc=(458.02186829505814, 852.4730526304833, 582.1969339374624), nNeigh=25, name='StarID_01971'}
StarSystem{loc=(478.84227652064993, 872.5483351520488, 536.0341321263589), nNeigh=34, name='StarID_01972'}
StarSystem{loc=(477.2606632232639, 859.4367011215129, 573.3812510327219), nNeigh=32, name='StarID_01973'}
StarSystem{loc=(478.6087111709621, 858.9968271128312, 539.433610820052), nNeigh=36, name='StarID_01974'}
StarSystem{loc=(481.07737287313773, 870.3748328128622, 567.1675677939171), nNeigh=33, name='StarID_01975'}
StarSystem{loc=(482.5435013900615, 854.8087572526892, 541.1474225535272), nNeigh=35, name='StarID_01976'}
StarSystem{loc=(463.8047984648672, 884.3098944961575, 530.7428010779304), nNeigh=29, name='StarID_01977'}
StarSystem{loc=(446.126569383514, 849.4124426840314, 537.8273782361646), nNeigh=30, name='StarID_01978'}
StarSystem{loc=(472.3154359038493, 863.5288595164657, 556.8269321501934), nNeigh=36, name='StarID_01979'}
StarSystem{loc=(484.60912779777277, 845.6093120488015, 570.1899138790071), nNeigh=29, name='StarID_01980'}
StarSystem{loc=(476.6282627220551, 827.9652181559705, 566.9028322239144), nNeigh=24, name='StarID_01981'}
StarSystem{loc=(460.5845345795484, 841.3195983215845, 533.1929901615802), nNeigh=32, name='StarID_01982'}
StarSystem{loc=(491.2968804611537, 892.1497310181215, 574.4528541833223), nNeigh=21, name='StarID_01983'}
StarSystem{loc=(489.1547554493531, 862.7233641590503, 527.4787451740361), nNeigh=29, name='StarID_01984'}
StarSystem{loc=(470.9577205157835, 840.4723647549636, 558.0934081108852), nNeigh=30, name='StarID_01985'}
StarSystem{loc=(454.2657185538353, 876.9353981047318, 545.4484422671102), nNeigh=34, name='StarID_01986'}
StarSystem{loc=(481.64904663255146, 861.5253703775049, 558.411991851471), nNeigh=35, name='StarID_01987'}
StarSystem{loc=(470.8998529554767, 878.9571032168163, 561.4045975602344), nNeigh=35, name='StarID_01988'}
StarSystem{loc=(465.92840898763336, 860.627495392749, 551.3867605530701), nNeigh=36, name='StarID_01989'}
StarSystem{loc=(482.8649200586859, 858.1886271576146, 531.7599051246426), nNeigh=33, name='StarID_01990'}
StarSystem{loc=(478.0218426479252, 861.3328523826498, 548.1390102847523), nNeigh=36, name='StarID_01991'}
StarSystem{loc=(476.88335040944804, 860.9111133904954, 551.7466737695673), nNeigh=36, name='StarID_01992'}
StarSystem{loc=(483.69018069397816, 893.1811027714061, 565.4115747350486), nNeigh=28, name='StarID_01993'}
StarSystem{loc=(477.0821115187752, 860.885723076784, 554.3697324776833), nNeigh=36, name='StarID_01994'}
StarSystem{loc=(475.45445065937054, 880.4438280031598, 526.1090127021275), nNeigh=28, name='StarID_01995'}
StarSystem{loc=(477.59562226070517, 861.5581027046196, 553.2242382134939), nNeigh=36, name='StarID_01996'}
StarSystem{loc=(475.3168634330745, 858.7516185097054, 558.4654278176171), nNeigh=36, name='StarID_01997'}
StarSystem{loc=(485.16559425585837, 858.9162253302485, 563.1216183775431), nNeigh=34, name='StarID_01998'}
StarSystem{loc=(476.388013440822, 861.8072446775016, 575.9729880037681), nNeigh=30, name='StarID_01999'}
StarSystem{loc=(474.65825397408673, 831.8386531935971, 564.3004231497061), nNeigh=26, name='StarID_02000'}
StarSystem{loc=(470.58295383196213, 848.7204046593498, 560.1843394861314), nNeigh=35, name='StarID_02001'}
StarSystem{loc=(494.2016187547418, 882.8839781921599, 542.3768360862088), nNeigh=27, name='StarID_02002'}
StarSystem{loc=(476.79866007253247, 868.1038061810664, 569.4415157947834), nNeigh=35, name='StarID_02003'}
StarSystem{loc=(478.8329935412309, 859.00654771746, 570.8025958463904), nNeigh=34, name='StarID_02004'}
StarSystem{loc=(607.5539142820714, 12.476537461893946, 570.2593102508788), nNeigh=25, name='StarID_02005'}
StarSystem{loc=(617.719691150175, 8.551397273953896, 570.4442650016825), nNeigh=25, name='StarID_02006'}
StarSystem{loc=(608.7353592175843, 10.34070175970094, 565.8137792268024), nNeigh=25, name='StarID_02007'}
StarSystem{loc=(612.6592725748608, 12.270648816319097, 567.0751987353467), nNeigh=25, name='StarID_02008'}
StarSystem{loc=(614.4469023047303, 14.54348527673677, 568.7965282994488), nNeigh=25, name='StarID_02009'}
StarSystem{loc=(611.4672950966525, 10.518362219269852, 575.4057892606011), nNeigh=25, name='StarID_02010'}
StarSystem{loc=(611.9551222561377, 11.412404735990332, 569.7600184368273), nNeigh=25, name='StarID_02011'}
StarSystem{loc=(608.0999067065156, 9.3944966532161, 566.1666941978), nNeigh=25, name='StarID_02012'}
StarSystem{loc=(612.1852552268169, 11.328949195378092, 574.5160160172024), nNeigh=25, name='StarID_02013'}
StarSystem{loc=(612.5736142018102, 11.384007921216593, 568.0462638830427), nNeigh=25, name='StarID_02014'}
StarSystem{loc=(609.0260123565768, 18.87730137526928, 568.6964689844568), nNeigh=25, name='StarID_02015'}
StarSystem{loc=(612.0194038008958, 9.891628567818877, 566.2668509025941), nNeigh=25, name='StarID_02016'}
StarSystem{loc=(614.0707337005568, 5.760791556737116, 571.8545238326086), nNeigh=25, name='StarID_02017'}
StarSystem{loc=(611.185760412921, 14.41325171818742, 575.9927194118742), nNeigh=25, name='StarID_02018'}
StarSystem{loc=(611.2258484479197, 12.44997240004723, 574.8237796231763), nNeigh=25, name='StarID_02019'}
StarSystem{loc=(614.8550076812977, 10.79028231715037, 568.3564637077615), nNeigh=25, name='StarID_02020'}
StarSystem{loc=(611.3975922084031, 10.755209822313786, 568.4421230800929), nNeigh=25, name='StarID_02021'}
StarSystem{loc=(612.215862417642, 12.108099821164075, 569.5688739091826), nNeigh=25, name='StarID_02022'}
StarSystem{loc=(613.0967288293267, 6.728126212959297, 566.7963736465939), nNeigh=25, name='StarID_02023'}
StarSystem{loc=(608.8313170894764, 8.327247322981126, 571.1687042126812), nNeigh=25, name='StarID_02024'}
StarSystem{loc=(610.6355593490811, 10.581478614243888, 570.5350806495413), nNeigh=25, name='StarID_02025'}
StarSystem{loc=(609.101062796271, 12.010332081654433, 574.5230838607578), nNeigh=25, name='StarID_02026'}
StarSystem{loc=(613.3283006640941, 12.959715972661277, 566.8033079212039), nNeigh=25, name='StarID_02027'}
StarSystem{loc=(611.23297488651, 11.568355006428028, 570.5034769530964), nNeigh=25, name='StarID_02028'}
StarSystem{loc=(613.4011896860763, 11.974685211735064, 575.281735625728), nNeigh=25, name='StarID_02029'}
StarSystem{loc=(612.0191087873309, 12.091632229782075, 569.656296265614), nNeigh=25, name='StarID_02030'}
StarSystem{loc=(946.1345413791125, 469.2742370501223, 450.16189508291075), nNeigh=44, name='StarID_02031'}
StarSystem{loc=(956.8625101030503, 446.7647708957205, 421.81576346687564), nNeigh=31, name='StarID_02032'}
StarSystem{loc=(953.6700860104439, 444.4437661556968, 430.02096563037327), nNeigh=37, name='StarID_02033'}
StarSystem{loc=(954.761886117579, 442.53969534997816, 472.05234654543864), nNeigh=49, name='StarID_02034'}
StarSystem{loc=(943.0205831005724, 423.2252705834944, 470.95702988349217), nNeigh=58, name='StarID_02035'}
StarSystem{loc=(958.9176062467621, 430.9619037309909, 430.98548148994286), nNeigh=35, name='StarID_02036'}
StarSystem{loc=(924.0959218406931, 457.1650973849757, 475.356950706119), nNeigh=61, name='StarID_02037'}
StarSystem{loc=(983.3798615923384, 430.6958756514175, 451.94982504701187), nNeigh=28, name='StarID_02038'}
StarSystem{loc=(948.6041687737077, 442.69647688025384, 429.6901801836876), nNeigh=40, name='StarID_02039'}
StarSystem{loc=(945.7609845949298, 453.2269717230413, 417.1983608254454), nNeigh=31, name='StarID_02040'}
StarSystem{loc=(930.8175265475087, 448.06830258107846, 480.5291443223417), nNeigh=57, name='StarID_02041'}
StarSystem{loc=(956.6258835539172, 445.46572346079853, 458.5675511928367), nNeigh=48, name='StarID_02042'}
StarSystem{loc=(952.3169667392266, 458.8938980407136, 435.1775991806037), nNeigh=38, name='StarID_02043'}
StarSystem{loc=(947.3071693157312, 438.0023922685652, 441.9154255336331), nNeigh=48, name='StarID_02044'}
StarSystem{loc=(956.6912583688086, 446.9175479014389, 422.7303239513553), nNeigh=33, name='StarID_02045'}
StarSystem{loc=(928.5167050717894, 427.8424329709086, 440.5596819481398), nNeigh=57, name='StarID_02046'}
StarSystem{loc=(954.9456544339137, 463.2038987631736, 436.843712791714), nNeigh=37, name='StarID_02047'}
StarSystem{loc=(948.9600478805223, 445.3609008089067, 435.4743717686375), nNeigh=44, name='StarID_02048'}
StarSystem{loc=(950.7768972142436, 448.54671390824757, 451.2872729234685), nNeigh=50, name='StarID_02049'}
StarSystem{loc=(952.0212804789961, 440.42340839150455, 427.09942141572446), nNeigh=35, name='StarID_02050'}
StarSystem{loc=(950.8761024485302, 447.47996772333335, 445.2387537985288), nNeigh=47, name='StarID_02051'}
StarSystem{loc=(950.7374918688453, 453.70252079774554, 440.9603886596995), nNeigh=46, name='StarID_02052'}
StarSystem{loc=(949.0786486049075, 436.0836253684568, 457.27301355777956), nNeigh=53, name='StarID_02053'}
StarSystem{loc=(937.9516923606027, 466.03376920246444, 468.3287526952233), nNeigh=60, name='StarID_02054'}
StarSystem{loc=(944.087667757267, 441.2729547681395, 449.1467932110617), nNeigh=54, name='StarID_02055'}
StarSystem{loc=(961.0826400754686, 440.0253739036882, 475.0803315391594), nNeigh=38, name='StarID_02056'}
StarSystem{loc=(944.1590231628802, 432.0685051315695, 451.6415713019705), nNeigh=53, name='StarID_02057'}
StarSystem{loc=(954.7015172050484, 456.28417657241215, 452.025501575163), nNeigh=44, name='StarID_02058'}
StarSystem{loc=(949.7955396370759, 440.26346094389726, 442.7576925995388), nNeigh=46, name='StarID_02059'}
StarSystem{loc=(931.8316358830995, 419.2679129502173, 455.7815406424021), nNeigh=55, name='StarID_02060'}
StarSystem{loc=(968.0078764240247, 443.0852689231217, 445.01159086958125), nNeigh=37, name='StarID_02061'}
StarSystem{loc=(945.0172832086489, 440.874477699882, 449.4041519450227), nNeigh=54, name='StarID_02062'}
StarSystem{loc=(938.7318620871212, 451.70385281470647, 428.2054372434687), nNeigh=44, name='StarID_02063'}
StarSystem{loc=(944.2028408352794, 447.55371255033793, 454.3324708382127), nNeigh=62, name='StarID_02064'}
StarSystem{loc=(949.5545675268812, 447.51589336283314, 448.184188446353), nNeigh=51, name='StarID_02065'}
StarSystem{loc=(938.3671781095999, 454.3537266484942, 443.88133173372955), nNeigh=53, name='StarID_02066'}
StarSystem{loc=(959.7323387373661, 428.7854627549972, 437.20793387184506), nNeigh=35, name='StarID_02067'}
StarSystem{loc=(959.5171061430839, 443.31958754404974, 418.4674663653274), nNeigh=31, name='StarID_02068'}
StarSystem{loc=(601.3719985019668, 895.5437696428047, 528.6188820901939), nNeigh=18, name='StarID_02069'}
StarSystem{loc=(615.1311122124039, 949.8192463027993, 562.8837293494042), nNeigh=23, name='StarID_02070'}
StarSystem{loc=(616.8420240823807, 932.9734603376951, 545.7668953717123), nNeigh=29, name='StarID_02071'}
StarSystem{loc=(632.411292931167, 932.3351496208162, 534.6484998087591), nNeigh=27, name='StarID_02072'}
StarSystem{loc=(594.5677546721402, 932.9797193412917, 535.2006194378336), nNeigh=25, name='StarID_02073'}
StarSystem{loc=(615.6623312117199, 943.733831535633, 515.2742006460945), nNeigh=21, name='StarID_02074'}
StarSystem{loc=(615.2906571520111, 929.7962392362832, 500.4405337638861), nNeigh=20, name='StarID_02075'}
StarSystem{loc=(617.1044981508138, 931.5048805769716, 544.6068215462378), nNeigh=29, name='StarID_02076'}
StarSystem{loc=(618.4403741509452, 933.9189059460967, 542.116959012573), nNeigh=29, name='StarID_02077'}
StarSystem{loc=(592.857344540269, 948.8774823186834, 569.676776249668), nNeigh=18, name='StarID_02078'}
StarSystem{loc=(631.7575882026647, 921.9525955513145, 524.3517570817033), nNeigh=23, name='StarID_02079'}
StarSystem{loc=(641.6921760820974, 947.1134233992253, 559.9695351998174), nNeigh=22, name='StarID_02080'}
StarSystem{loc=(627.3448913158068, 903.2188669807, 538.2517184739581), nNeigh=23, name='StarID_02081'}
StarSystem{loc=(597.9146144827238, 943.9694540074122, 565.4227441330004), nNeigh=22, name='StarID_02082'}
StarSystem{loc=(639.2953829645578, 914.7371532289019, 515.9532388462029), nNeigh=17, name='StarID_02083'}
StarSystem{loc=(622.2455431033833, 936.8814246575637, 539.3671938318091), nNeigh=28, name='StarID_02084'}
StarSystem{loc=(626.4917521741006, 931.4204716391064, 539.3572747894734), nNeigh=28, name='StarID_02085'}
StarSystem{loc=(605.4472874643074, 960.2936470439911, 530.8018389148924), nNeigh=21, name='StarID_02086'}
StarSystem{loc=(617.2111493097798, 932.8513812465475, 525.7394690811889), nNeigh=26, name='StarID_02087'}
StarSystem{loc=(610.835256335965, 949.4630244775462, 547.837013820219), nNeigh=25, name='StarID_02088'}
